d_kpi_id,d_level0_id,d_level1_id,d_level2_id,Period_int,PeriodName,Numerator,Denominator,Grain,Period_int_lp,Numerator_LP,Denominator_LP
1,1,1,4,2019-10-07,07/10/2019,2073635,2812776,DayName,2019-10-14,,
1,1,1,4,2019-11-01,01/11/2019,2157972,2149110,DayName,2019-11-08,,
1,1,1,4,2019-11-02,02/11/2019,2931452,2568838,DayName,2019-11-09,,
1,1,1,4,2019-11-03,03/11/2019,2459444,2383958,DayName,2019-11-10,,
1,1,1,4,2019-11-04,04/11/2019,2281003,2564188,DayName,2019-11-11,,
1,1,1,4,2019-11-05,05/11/2019,2475060,2526459,DayName,2019-11-12,,
1,1,1,4,2019-11-06,06/11/2019,2320765,2670155,DayName,2019-11-13,,
1,1,1,4,2019-11-07,07/11/2019,2278441,2733898,DayName,2019-11-14,,
1,1,1,4,2019-12-01,01/12/2019,2622862,2891580,DayName,2019-12-08,,
1,1,1,4,2019-12-02,02/12/2019,2781084,2452134,DayName,2019-12-09,,
1,1,1,4,2019-12-03,03/12/2019,2693068,2070062,DayName,2019-12-10,,
1,1,1,4,2019-12-04,04/12/2019,2389966,2210358,DayName,2019-12-11,,
1,1,1,4,2019-12-05,05/12/2019,2262223,2371496,DayName,2019-12-12,,
1,1,1,4,2019-12-06,06/12/2019,2746822,2348409,DayName,2019-12-13,,
1,1,1,4,2019-12-07,07/12/2019,2538400,2065261,DayName,2019-12-14,,
2,1,1,1,2019-01-01,01/01/2019,6963133,8185217,DayName,2019-01-08,,
2,1,1,1,2019-01-02,02/01/2019,6845418,7533663,DayName,2019-01-09,,
2,1,1,1,2019-01-03,03/01/2019,7320300,7385654,DayName,2019-01-10,,
2,1,1,1,2019-01-04,04/01/2019,7362248,6994156,DayName,2019-01-11,,
2,1,1,1,2019-01-05,05/01/2019,6944592,7813117,DayName,2019-01-12,,
2,1,1,1,2019-01-06,06/01/2019,7418549,8360094,DayName,2019-01-13,,
2,1,1,1,2019-01-07,07/01/2019,7393904,6951162,DayName,2019-01-14,,
2,1,1,1,2019-02-01,01/02/2019,7259419,7199402,DayName,2019-02-08,,
2,1,1,1,2019-02-02,02/02/2019,7246639,8285466,DayName,2019-02-09,,
2,1,1,1,2019-02-03,03/02/2019,7369057,7511530,DayName,2019-02-10,,
2,1,1,1,2019-02-04,04/02/2019,8028133,6721062,DayName,2019-02-11,,
2,1,1,1,2019-02-05,05/02/2019,7424697,6884421,DayName,2019-02-12,,
2,1,1,1,2019-02-06,06/02/2019,7539243,7398829,DayName,2019-02-13,,
2,1,1,1,2019-02-07,07/02/2019,7035556,6874438,DayName,2019-02-14,,
2,1,1,1,2019-03-01,01/03/2019,7658627,8149807,DayName,2019-03-08,,
2,1,1,1,2019-03-02,02/03/2019,7417063,7654333,DayName,2019-03-09,,
2,1,1,1,2019-03-03,03/03/2019,6935703,7010754,DayName,2019-03-10,,
2,1,1,1,2019-03-04,04/03/2019,8069691,7538392,DayName,2019-03-11,,
2,1,1,1,2019-03-05,05/03/2019,7845483,7869913,DayName,2019-03-12,,
2,1,1,1,2019-03-06,06/03/2019,8167107,7030675,DayName,2019-03-13,,
2,1,1,1,2019-03-07,07/03/2019,7227454,8328641,DayName,2019-03-14,,
2,1,1,1,2019-04-01,01/04/2019,7527729,7601302,DayName,2019-04-08,,
2,1,1,1,2019-04-02,02/04/2019,7017605,7746787,DayName,2019-04-09,,
2,1,1,1,2019-04-03,03/04/2019,8302710,7036786,DayName,2019-04-10,,
2,1,1,1,2019-04-04,04/04/2019,7639953,6902682,DayName,2019-04-11,,
2,1,1,1,2019-04-05,05/04/2019,7734364,7319619,DayName,2019-04-12,,
2,1,1,1,2019-04-06,06/04/2019,6985484,6570914,DayName,2019-04-13,,
2,1,1,1,2019-04-07,07/04/2019,7082778,6971722,DayName,2019-04-14,,
2,1,1,1,2019-05-01,01/05/2019,7227474,7466493,DayName,2019-05-08,,
2,1,1,1,2019-05-02,02/05/2019,8081941,7236210,DayName,2019-05-09,,
2,1,1,1,2019-05-03,03/05/2019,6614956,7386882,DayName,2019-05-10,,
2,1,1,1,2019-05-04,04/05/2019,7564397,7252851,DayName,2019-05-11,,
2,1,1,1,2019-05-05,05/05/2019,7761369,7231927,DayName,2019-05-12,,
2,1,1,1,2019-05-06,06/05/2019,7828308,6636217,DayName,2019-05-13,,
2,1,1,1,2019-05-07,07/05/2019,8293131,6896512,DayName,2019-05-14,,
2,1,1,1,2019-06-01,01/06/2019,6681845,7433889,DayName,2019-06-08,,
2,1,1,1,2019-06-02,02/06/2019,7349478,7299914,DayName,2019-06-09,,
2,1,1,1,2019-06-03,03/06/2019,7610005,8019550,DayName,2019-06-10,,
2,1,1,1,2019-06-04,04/06/2019,8503870,7447918,DayName,2019-06-11,,
2,1,1,1,2019-06-05,05/06/2019,8208631,7288067,DayName,2019-06-12,,
2,1,1,1,2019-06-06,06/06/2019,6872772,7299984,DayName,2019-06-13,,
2,1,1,1,2019-06-07,07/06/2019,7737135,7494095,DayName,2019-06-14,,
2,1,1,1,2019-07-01,01/07/2019,8119134,7496269,DayName,2019-07-08,,
2,1,1,1,2019-07-02,02/07/2019,7239924,7316851,DayName,2019-07-09,,
2,1,1,1,2019-07-03,03/07/2019,7526675,7988627,DayName,2019-07-10,,
2,1,1,1,2019-07-04,04/07/2019,7018584,7463777,DayName,2019-07-11,,
2,1,1,1,2019-07-05,05/07/2019,6650042,6992544,DayName,2019-07-12,,
2,1,1,1,2019-07-06,06/07/2019,7123688,7931894,DayName,2019-07-13,,
2,1,1,1,2019-07-07,07/07/2019,7034028,7499460,DayName,2019-07-14,,
2,1,1,1,2019-08-01,01/08/2019,7331549,6535059,DayName,2019-08-08,,
2,1,1,1,2019-08-02,02/08/2019,8402544,7438799,DayName,2019-08-09,,
2,1,1,1,2019-08-03,03/08/2019,7003728,6797576,DayName,2019-08-10,,
2,1,1,1,2019-08-04,04/08/2019,6906654,6942834,DayName,2019-08-11,,
2,1,1,1,2019-08-05,05/08/2019,6974113,7574325,DayName,2019-08-12,,
2,1,1,1,2019-08-06,06/08/2019,7494544,7401832,DayName,2019-08-13,,
2,1,1,1,2019-08-07,07/08/2019,7996573,8299232,DayName,2019-08-14,,
2,1,1,1,2019-09-01,01/09/2019,7938612,7269219,DayName,2019-09-08,,
2,1,1,1,2019-09-02,02/09/2019,7574117,7596916,DayName,2019-09-09,,
2,1,1,1,2019-09-03,03/09/2019,7515079,6999685,DayName,2019-09-10,,
2,1,1,1,2019-09-04,04/09/2019,8225601,7076598,DayName,2019-09-11,,
2,1,1,1,2019-09-05,05/09/2019,6979993,7379532,DayName,2019-09-12,,
2,1,1,1,2019-09-06,06/09/2019,7445296,7348904,DayName,2019-09-13,,
2,1,1,1,2019-09-07,07/09/2019,7216736,7634800,DayName,2019-09-14,,
2,1,1,1,2019-10-01,01/10/2019,7248373,6494181,DayName,2019-10-08,,
2,1,1,1,2019-10-02,02/10/2019,7636880,7148933,DayName,2019-10-09,,
2,1,1,1,2019-10-03,03/10/2019,7797064,6922497,DayName,2019-10-10,,
2,1,1,1,2019-10-04,04/10/2019,7486992,7990902,DayName,2019-10-11,,
2,1,1,1,2019-10-05,05/10/2019,8104613,6662837,DayName,2019-10-12,,
2,1,1,1,2019-10-06,06/10/2019,7710631,6732739,DayName,2019-10-13,,
2,1,1,1,2019-10-07,07/10/2019,7648206,7856572,DayName,2019-10-14,,
2,1,1,1,2019-11-01,01/11/2019,7268974,6626221,DayName,2019-11-08,,
2,1,1,1,2019-11-02,02/11/2019,6615986,6959567,DayName,2019-11-09,,
2,1,1,1,2019-11-03,03/11/2019,6525318,7431408,DayName,2019-11-10,,
2,1,1,1,2019-11-04,04/11/2019,8143574,6442707,DayName,2019-11-11,,
2,1,1,1,2019-11-05,05/11/2019,6757268,7835498,DayName,2019-11-12,,
2,1,1,1,2019-11-06,06/11/2019,7064962,8086754,DayName,2019-11-13,,
2,1,1,1,2019-11-07,07/11/2019,7453359,7222710,DayName,2019-11-14,,
2,1,1,1,2019-12-01,01/12/2019,8095873,8124331,DayName,2019-12-08,,
2,1,1,1,2019-12-02,02/12/2019,6821184,7261464,DayName,2019-12-09,,
2,1,1,1,2019-12-03,03/12/2019,6680552,6448175,DayName,2019-12-10,,
2,1,1,1,2019-12-04,04/12/2019,7410813,6928202,DayName,2019-12-11,,
2,1,1,1,2019-12-05,05/12/2019,6891947,6998463,DayName,2019-12-12,,
2,1,1,1,2019-12-06,06/12/2019,7601321,7156972,DayName,2019-12-13,,
2,1,1,1,2019-12-07,07/12/2019,7632032,6611129,DayName,2019-12-14,,
2,1,1,2,2019-01-01,01/01/2019,2811146,2349417,DayName,2019-01-08,,
2,1,1,2,2019-01-02,02/01/2019,2243061,2640605,DayName,2019-01-09,,
2,1,1,2,2019-01-03,03/01/2019,2422881,2377348,DayName,2019-01-10,,
2,1,1,2,2019-01-04,04/01/2019,2387443,2562182,DayName,2019-01-11,,
2,1,1,2,2019-01-05,05/01/2019,2218329,2323761,DayName,2019-01-12,,
2,1,1,2,2019-01-06,06/01/2019,2077965,2101530,DayName,2019-01-13,,
2,1,1,2,2019-01-07,07/01/2019,2180600,2404058,DayName,2019-01-14,,
2,1,1,2,2019-02-01,01/02/2019,2781709,2472948,DayName,2019-02-08,,
2,1,1,2,2019-02-02,02/02/2019,2696613,2148857,DayName,2019-02-09,,
2,1,1,2,2019-02-03,03/02/2019,2512435,2123521,DayName,2019-02-10,,
2,1,1,2,2019-02-04,04/02/2019,2862386,2222625,DayName,2019-02-11,,
2,1,1,2,2019-02-05,05/02/2019,2118466,2464281,DayName,2019-02-12,,
2,1,1,2,2019-02-06,06/02/2019,2538185,2783182,DayName,2019-02-13,,
2,1,1,2,2019-02-07,07/02/2019,2799574,2882054,DayName,2019-02-14,,
2,1,1,2,2019-03-01,01/03/2019,2500429,2110896,DayName,2019-03-08,,
2,1,1,2,2019-03-02,02/03/2019,2079729,2138194,DayName,2019-03-09,,
2,1,1,2,2019-03-03,03/03/2019,2607958,2043468,DayName,2019-03-10,,
2,1,1,2,2019-03-04,04/03/2019,2796212,2632867,DayName,2019-03-11,,
2,1,1,2,2019-03-05,05/03/2019,2166538,2933798,DayName,2019-03-12,,
2,1,1,2,2019-03-06,06/03/2019,2637202,2427190,DayName,2019-03-13,,
2,1,1,2,2019-03-07,07/03/2019,2136042,2407616,DayName,2019-03-14,,
2,1,1,2,2019-04-01,01/04/2019,2048962,2175844,DayName,2019-04-08,,
2,1,1,2,2019-04-02,02/04/2019,2785453,2161085,DayName,2019-04-09,,
2,1,1,2,2019-04-03,03/04/2019,2362912,2891901,DayName,2019-04-10,,
2,1,1,2,2019-04-04,04/04/2019,2268854,2373278,DayName,2019-04-11,,
2,1,1,2,2019-04-05,05/04/2019,2938584,2303553,DayName,2019-04-12,,
2,1,1,2,2019-04-06,06/04/2019,2914395,2678645,DayName,2019-04-13,,
2,1,1,2,2019-04-07,07/04/2019,2413579,2417507,DayName,2019-04-14,,
2,1,1,2,2019-05-01,01/05/2019,2405550,2445126,DayName,2019-05-08,,
2,1,1,2,2019-05-02,02/05/2019,2753611,2534215,DayName,2019-05-09,,
2,1,1,2,2019-05-03,03/05/2019,2717568,2096303,DayName,2019-05-10,,
2,1,1,2,2019-05-04,04/05/2019,2564261,2853308,DayName,2019-05-11,,
2,1,1,2,2019-05-05,05/05/2019,2263543,2895882,DayName,2019-05-12,,
2,1,1,2,2019-05-06,06/05/2019,2139117,2724061,DayName,2019-05-13,,
2,1,1,2,2019-05-07,07/05/2019,2775845,2474449,DayName,2019-05-14,,
2,1,1,2,2019-06-01,01/06/2019,2465187,2667772,DayName,2019-06-08,,
2,1,1,2,2019-06-02,02/06/2019,2336889,2584080,DayName,2019-06-09,,
2,1,1,2,2019-06-03,03/06/2019,2605250,2042878,DayName,2019-06-10,,
2,1,1,2,2019-06-04,04/06/2019,2750348,2878280,DayName,2019-06-11,,
2,1,1,2,2019-06-05,05/06/2019,2692704,2808604,DayName,2019-06-12,,
2,1,1,2,2019-06-06,06/06/2019,2756087,2252223,DayName,2019-06-13,,
2,1,1,2,2019-06-07,07/06/2019,2246300,2757897,DayName,2019-06-14,,
2,1,1,2,2019-07-01,01/07/2019,2053427,2478568,DayName,2019-07-08,,
2,1,1,2,2019-07-02,02/07/2019,2811673,2526967,DayName,2019-07-09,,
2,1,1,2,2019-07-03,03/07/2019,2080048,2376488,DayName,2019-07-10,,
2,1,1,2,2019-07-04,04/07/2019,2385081,2412054,DayName,2019-07-11,,
2,1,1,2,2019-07-05,05/07/2019,2395462,2643845,DayName,2019-07-12,,
2,1,1,2,2019-07-06,06/07/2019,2809468,2489112,DayName,2019-07-13,,
2,1,1,2,2019-07-07,07/07/2019,2198039,2586970,DayName,2019-07-14,,
2,1,1,2,2019-08-01,01/08/2019,2653419,2562790,DayName,2019-08-08,,
2,1,1,2,2019-08-02,02/08/2019,2335082,2713446,DayName,2019-08-09,,
2,1,1,2,2019-08-03,03/08/2019,2084817,2452968,DayName,2019-08-10,,
2,1,1,2,2019-08-04,04/08/2019,2639681,2207487,DayName,2019-08-11,,
2,1,1,2,2019-08-05,05/08/2019,2268171,2093858,DayName,2019-08-12,,
2,1,1,2,2019-08-06,06/08/2019,2339174,2747698,DayName,2019-08-13,,
2,1,1,2,2019-08-07,07/08/2019,2170742,2051756,DayName,2019-08-14,,
2,1,1,2,2019-09-01,01/09/2019,2758642,2047155,DayName,2019-09-08,,
2,1,1,2,2019-09-02,02/09/2019,2711504,2204500,DayName,2019-09-09,,
2,1,1,2,2019-09-03,03/09/2019,2778334,2531496,DayName,2019-09-10,,
2,1,1,2,2019-09-04,04/09/2019,2437145,2264518,DayName,2019-09-11,,
2,1,1,2,2019-09-05,05/09/2019,2101582,2075851,DayName,2019-09-12,,
2,1,1,2,2019-09-06,06/09/2019,2699212,2514810,DayName,2019-09-13,,
2,1,1,2,2019-09-07,07/09/2019,2397316,2234318,DayName,2019-09-14,,
2,1,1,2,2019-10-01,01/10/2019,2461343,2279371,DayName,2019-10-08,,
2,1,1,2,2019-10-02,02/10/2019,2225391,2561455,DayName,2019-10-09,,
2,1,1,2,2019-10-03,03/10/2019,2608647,2244190,DayName,2019-10-10,,
2,1,1,2,2019-10-04,04/10/2019,2222114,2564647,DayName,2019-10-11,,
2,1,1,2,2019-10-05,05/10/2019,2322405,2765219,DayName,2019-10-12,,
2,1,1,2,2019-10-06,06/10/2019,2594751,2700534,DayName,2019-10-13,,
2,1,1,2,2019-10-07,07/10/2019,2399648,2446097,DayName,2019-10-14,,
2,1,1,2,2019-11-01,01/11/2019,2607953,2733582,DayName,2019-11-08,,
2,1,1,2,2019-11-02,02/11/2019,2314443,2632595,DayName,2019-11-09,,
2,1,1,2,2019-11-03,03/11/2019,2352616,2739919,DayName,2019-11-10,,
2,1,1,2,2019-11-04,04/11/2019,2302890,2448564,DayName,2019-11-11,,
2,1,1,2,2019-11-05,05/11/2019,2721358,2269822,DayName,2019-11-12,,
2,1,1,2,2019-11-06,06/11/2019,2615527,2534426,DayName,2019-11-13,,
2,1,1,2,2019-11-07,07/11/2019,2281680,2885638,DayName,2019-11-14,,
2,1,1,2,2019-12-01,01/12/2019,2132972,2398455,DayName,2019-12-08,,
2,1,1,2,2019-12-02,02/12/2019,2543377,2596578,DayName,2019-12-09,,
2,1,1,2,2019-12-03,03/12/2019,2732931,2325107,DayName,2019-12-10,,
2,1,1,2,2019-12-04,04/12/2019,2639690,2347363,DayName,2019-12-11,,
2,1,1,2,2019-12-05,05/12/2019,2925567,2732087,DayName,2019-12-12,,
2,1,1,2,2019-12-06,06/12/2019,2380985,2810647,DayName,2019-12-13,,
2,1,1,2,2019-12-07,07/12/2019,2743694,2808557,DayName,2019-12-14,,
2,1,1,3,2019-01-01,01/01/2019,2227762,2858856,DayName,2019-01-08,,
2,1,1,3,2019-01-02,02/01/2019,2491846,2783837,DayName,2019-01-09,,
2,1,1,3,2019-01-03,03/01/2019,2186453,2914984,DayName,2019-01-10,,
2,1,1,3,2019-01-04,04/01/2019,2560499,2809747,DayName,2019-01-11,,
2,1,1,3,2019-01-05,05/01/2019,2289312,2680017,DayName,2019-01-12,,
2,1,1,3,2019-01-06,06/01/2019,2441978,2461758,DayName,2019-01-13,,
2,1,1,3,2019-01-07,07/01/2019,2745219,2689442,DayName,2019-01-14,,
2,1,1,3,2019-02-01,01/02/2019,2167559,2070891,DayName,2019-02-08,,
2,1,1,3,2019-02-02,02/02/2019,2924624,2781630,DayName,2019-02-09,,
2,1,1,3,2019-02-03,03/02/2019,2581623,2280709,DayName,2019-02-10,,
2,1,1,3,2019-02-04,04/02/2019,2549496,2808284,DayName,2019-02-11,,
2,1,1,3,2019-02-05,05/02/2019,2155874,2252532,DayName,2019-02-12,,
2,1,1,3,2019-02-06,06/02/2019,2425176,2352880,DayName,2019-02-13,,
2,1,1,3,2019-02-07,07/02/2019,2913667,2375440,DayName,2019-02-14,,
2,1,1,3,2019-03-01,01/03/2019,2792598,2699691,DayName,2019-03-08,,
2,1,1,3,2019-03-02,02/03/2019,2513847,2861043,DayName,2019-03-09,,
2,1,1,3,2019-03-03,03/03/2019,2892282,2892050,DayName,2019-03-10,,
2,1,1,3,2019-03-04,04/03/2019,2079812,2409306,DayName,2019-03-11,,
2,1,1,3,2019-03-05,05/03/2019,2563255,2846326,DayName,2019-03-12,,
2,1,1,3,2019-03-06,06/03/2019,2088751,2267905,DayName,2019-03-13,,
2,1,1,3,2019-03-07,07/03/2019,2842269,2326426,DayName,2019-03-14,,
2,1,1,3,2019-04-01,01/04/2019,2275872,2489649,DayName,2019-04-08,,
2,1,1,3,2019-04-02,02/04/2019,2356524,2563270,DayName,2019-04-09,,
2,1,1,3,2019-04-03,03/04/2019,2063917,2651011,DayName,2019-04-10,,
2,1,1,3,2019-04-04,04/04/2019,2445403,2294678,DayName,2019-04-11,,
2,1,1,3,2019-04-05,05/04/2019,2638297,2474091,DayName,2019-04-12,,
2,1,1,3,2019-04-06,06/04/2019,2148772,2471622,DayName,2019-04-13,,
2,1,1,3,2019-04-07,07/04/2019,2220908,2653429,DayName,2019-04-14,,
2,1,1,3,2019-05-01,01/05/2019,2663796,2431070,DayName,2019-05-08,,
2,1,1,3,2019-05-02,02/05/2019,2564609,2508284,DayName,2019-05-09,,
2,1,1,3,2019-05-03,03/05/2019,2528700,2540532,DayName,2019-05-10,,
2,1,1,3,2019-05-04,04/05/2019,2407427,2338538,DayName,2019-05-11,,
2,1,1,3,2019-05-05,05/05/2019,2700823,2221594,DayName,2019-05-12,,
2,1,1,3,2019-05-06,06/05/2019,2854839,2186419,DayName,2019-05-13,,
2,1,1,3,2019-05-07,07/05/2019,2354624,2333360,DayName,2019-05-14,,
2,1,1,3,2019-06-01,01/06/2019,2266131,2792739,DayName,2019-06-08,,
2,1,1,3,2019-06-02,02/06/2019,2934778,2055320,DayName,2019-06-09,,
2,1,1,3,2019-06-03,03/06/2019,2685420,2849733,DayName,2019-06-10,,
2,1,1,3,2019-06-04,04/06/2019,2599411,2260630,DayName,2019-06-11,,
2,1,1,3,2019-06-05,05/06/2019,2103887,2200203,DayName,2019-06-12,,
2,1,1,3,2019-06-06,06/06/2019,2542557,2475091,DayName,2019-06-13,,
2,1,1,3,2019-06-07,07/06/2019,2580847,2681691,DayName,2019-06-14,,
2,1,1,3,2019-07-01,01/07/2019,2238904,2873607,DayName,2019-07-08,,
2,1,1,3,2019-07-02,02/07/2019,2488089,2852647,DayName,2019-07-09,,
2,1,1,3,2019-07-03,03/07/2019,2320844,2302095,DayName,2019-07-10,,
2,1,1,3,2019-07-04,04/07/2019,2374125,2491531,DayName,2019-07-11,,
2,1,1,3,2019-07-05,05/07/2019,2297831,2592644,DayName,2019-07-12,,
2,1,1,3,2019-07-06,06/07/2019,2459386,2153076,DayName,2019-07-13,,
2,1,1,3,2019-07-07,07/07/2019,2251611,2667817,DayName,2019-07-14,,
2,1,1,3,2019-08-01,01/08/2019,2063281,2316917,DayName,2019-08-08,,
2,1,1,3,2019-08-02,02/08/2019,2743470,2739067,DayName,2019-08-09,,
2,1,1,3,2019-08-03,03/08/2019,2101762,2121394,DayName,2019-08-10,,
2,1,1,3,2019-08-04,04/08/2019,2574395,2306942,DayName,2019-08-11,,
2,1,1,3,2019-08-05,05/08/2019,2696711,2937268,DayName,2019-08-12,,
2,1,1,3,2019-08-06,06/08/2019,2790217,2844404,DayName,2019-08-13,,
2,1,1,3,2019-08-07,07/08/2019,2791797,2504725,DayName,2019-08-14,,
2,1,1,3,2019-09-01,01/09/2019,2727268,2219216,DayName,2019-09-08,,
2,1,1,3,2019-09-02,02/09/2019,2798836,2664211,DayName,2019-09-09,,
2,1,1,3,2019-09-03,03/09/2019,2919149,2286289,DayName,2019-09-10,,
2,1,1,3,2019-09-04,04/09/2019,2397779,2673204,DayName,2019-09-11,,
2,1,1,3,2019-09-05,05/09/2019,2534321,2169120,DayName,2019-09-12,,
2,1,1,3,2019-09-06,06/09/2019,2870671,2131298,DayName,2019-09-13,,
2,1,1,3,2019-09-07,07/09/2019,2879324,2514141,DayName,2019-09-14,,
2,1,1,3,2019-10-01,01/10/2019,2202066,2539358,DayName,2019-10-08,,
2,1,1,3,2019-10-02,02/10/2019,2242544,2204616,DayName,2019-10-09,,
2,1,1,3,2019-10-03,03/10/2019,2511367,2252238,DayName,2019-10-10,,
2,1,1,3,2019-10-04,04/10/2019,2690264,2205975,DayName,2019-10-11,,
2,1,1,3,2019-10-05,05/10/2019,2596460,2562530,DayName,2019-10-12,,
2,1,1,3,2019-10-06,06/10/2019,2797816,2521632,DayName,2019-10-13,,
2,1,1,3,2019-10-07,07/10/2019,2456107,2787373,DayName,2019-10-14,,
2,1,1,3,2019-11-01,01/11/2019,2104296,2524858,DayName,2019-11-08,,
2,1,1,3,2019-11-02,02/11/2019,2227025,2334540,DayName,2019-11-09,,
2,1,1,3,2019-11-03,03/11/2019,2830367,2668976,DayName,2019-11-10,,
2,1,1,3,2019-11-04,04/11/2019,2738059,2056381,DayName,2019-11-11,,
2,1,1,3,2019-11-05,05/11/2019,2895630,2778187,DayName,2019-11-12,,
2,1,1,3,2019-11-06,06/11/2019,2771597,2109531,DayName,2019-11-13,,
2,1,1,3,2019-11-07,07/11/2019,2734139,2909863,DayName,2019-11-14,,
2,1,1,3,2019-12-01,01/12/2019,2530425,2672456,DayName,2019-12-08,,
2,1,1,3,2019-12-02,02/12/2019,2669530,2930037,DayName,2019-12-09,,
2,1,1,3,2019-12-03,03/12/2019,2316866,2676935,DayName,2019-12-10,,
2,1,1,3,2019-12-04,04/12/2019,2698842,2633349,DayName,2019-12-11,,
2,1,1,3,2019-12-05,05/12/2019,2812151,2068465,DayName,2019-12-12,,
2,1,1,3,2019-12-06,06/12/2019,2078094,2286936,DayName,2019-12-13,,
2,1,1,3,2019-12-07,07/12/2019,2866094,2672521,DayName,2019-12-14,,
3,1,1,1,2019-01-01,01/01/2019,8276726,7320101,DayName,2019-01-08,,
3,1,1,1,2019-01-02,02/01/2019,7796733,7583944,DayName,2019-01-09,,
3,1,1,1,2019-01-03,03/01/2019,7919584,8062467,DayName,2019-01-10,,
3,1,1,1,2019-01-04,04/01/2019,7876487,7583956,DayName,2019-01-11,,
3,1,1,1,2019-01-05,05/01/2019,7877198,7741845,DayName,2019-01-12,,
3,1,1,1,2019-01-06,06/01/2019,7615658,7793561,DayName,2019-01-13,,
3,1,1,1,2019-01-07,07/01/2019,6902185,7718152,DayName,2019-01-14,,
3,1,1,1,2019-02-01,01/02/2019,7782330,6790943,DayName,2019-02-08,,
3,1,1,1,2019-02-02,02/02/2019,8143661,7045169,DayName,2019-02-09,,
3,1,1,1,2019-02-03,03/02/2019,7095676,7206490,DayName,2019-02-10,,
3,1,1,1,2019-02-04,04/02/2019,7016664,7119799,DayName,2019-02-11,,
3,1,1,1,2019-02-05,05/02/2019,7965796,7487334,DayName,2019-02-12,,
3,1,1,1,2019-02-06,06/02/2019,7650212,7535774,DayName,2019-02-13,,
3,1,1,1,2019-02-07,07/02/2019,7917066,6516700,DayName,2019-02-14,,
3,1,1,1,2019-03-01,01/03/2019,8006485,7416598,DayName,2019-03-08,,
3,1,1,1,2019-03-02,02/03/2019,7816308,7546282,DayName,2019-03-09,,
3,1,1,1,2019-03-03,03/03/2019,7352972,8321936,DayName,2019-03-10,,
3,1,1,1,2019-03-04,04/03/2019,7020061,7659065,DayName,2019-03-11,,
3,1,1,1,2019-03-05,05/03/2019,7913189,6965758,DayName,2019-03-12,,
3,1,1,1,2019-03-06,06/03/2019,7708239,7016242,DayName,2019-03-13,,
3,1,1,1,2019-03-07,07/03/2019,7173959,7511216,DayName,2019-03-14,,
3,1,1,1,2019-04-01,01/04/2019,7355215,7463721,DayName,2019-04-08,,
3,1,1,1,2019-04-02,02/04/2019,8138460,7569634,DayName,2019-04-09,,
3,1,1,1,2019-04-03,03/04/2019,7913327,8064897,DayName,2019-04-10,,
3,1,1,1,2019-04-04,04/04/2019,7692940,8456793,DayName,2019-04-11,,
3,1,1,1,2019-04-05,05/04/2019,7838507,7052958,DayName,2019-04-12,,
3,1,1,1,2019-04-06,06/04/2019,6947278,7560063,DayName,2019-04-13,,
3,1,1,1,2019-04-07,07/04/2019,8060687,7787338,DayName,2019-04-14,,
3,1,1,1,2019-05-01,01/05/2019,7833376,7575324,DayName,2019-05-08,,
3,1,1,1,2019-05-02,02/05/2019,7210838,7847232,DayName,2019-05-09,,
3,1,1,1,2019-05-03,03/05/2019,7148329,7081628,DayName,2019-05-10,,
3,1,1,1,2019-05-04,04/05/2019,7573225,7247726,DayName,2019-05-11,,
3,1,1,1,2019-05-05,05/05/2019,7168809,7209372,DayName,2019-05-12,,
3,1,1,1,2019-05-06,06/05/2019,7491046,7463293,DayName,2019-05-13,,
3,1,1,1,2019-05-07,07/05/2019,8328645,6990200,DayName,2019-05-14,,
3,1,1,1,2019-06-01,01/06/2019,7808928,7101238,DayName,2019-06-08,,
3,1,1,1,2019-06-02,02/06/2019,7164325,7388306,DayName,2019-06-09,,
3,1,1,1,2019-06-03,03/06/2019,6958019,7005870,DayName,2019-06-10,,
3,1,1,1,2019-06-04,04/06/2019,7303112,7358215,DayName,2019-06-11,,
3,1,1,1,2019-06-05,05/06/2019,6787169,7651721,DayName,2019-06-12,,
3,1,1,1,2019-06-06,06/06/2019,7328112,7732176,DayName,2019-06-13,,
3,1,1,1,2019-06-07,07/06/2019,7782446,7766140,DayName,2019-06-14,,
3,1,1,1,2019-07-01,01/07/2019,7128204,7129842,DayName,2019-07-08,,
3,1,1,1,2019-07-02,02/07/2019,7681958,7631625,DayName,2019-07-09,,
3,1,1,1,2019-07-03,03/07/2019,7298243,6418222,DayName,2019-07-10,,
3,1,1,1,2019-07-04,04/07/2019,7991240,7369045,DayName,2019-07-11,,
3,1,1,1,2019-07-05,05/07/2019,7498428,7586977,DayName,2019-07-12,,
3,1,1,1,2019-07-06,06/07/2019,7663815,7599140,DayName,2019-07-13,,
3,1,1,1,2019-07-07,07/07/2019,7701018,7850586,DayName,2019-07-14,,
3,1,1,1,2019-08-01,01/08/2019,7432215,7189877,DayName,2019-08-08,,
3,1,1,1,2019-08-02,02/08/2019,8013723,6931904,DayName,2019-08-09,,
3,1,1,1,2019-08-03,03/08/2019,8199951,7460178,DayName,2019-08-10,,
3,1,1,1,2019-08-04,04/08/2019,6835756,7516960,DayName,2019-08-11,,
3,1,1,1,2019-08-05,05/08/2019,7551547,7484922,DayName,2019-08-12,,
3,1,1,1,2019-08-06,06/08/2019,7503519,7473897,DayName,2019-08-13,,
3,1,1,1,2019-08-07,07/08/2019,8074521,7099031,DayName,2019-08-14,,
