d_kpi_id,d_level0_id,d_level1_id,d_level2_id,Period_int,PeriodName,Grain,Denominator,Numerator,Denominator_LP,Numerator_LP
1,1,4,0.0,2020-10-04 00:00:00,04/10/2020,D,0.0,15893.0,0.0,13393.0
1,1,4,0.0,2020-10-05 00:00:00,05/10/2020,D,0.0,39448.0,0.0,15893.0
1,1,4,0.0,2020-10-06 00:00:00,06/10/2020,D,0.0,49013.0,0.0,39448.0
1,1,4,0.0,2020-10-07 00:00:00,07/10/2020,D,0.0,13811.0,0.0,49013.0
1,1,4,0.0,2020-10-08 00:00:00,08/10/2020,D,0.0,60168.0,0.0,13811.0
1,1,4,0.0,2020-10-09 00:00:00,09/10/2020,D,0.0,72278.0,0.0,60168.0
1,1,4,0.0,2020-10-10 00:00:00,10/10/2020,D,0.0,54931.0,0.0,72278.0
1,1,4,0.0,2020-10-11 00:00:00,11/10/2020,D,0.0,79938.0,0.0,54931.0
1,1,4,0.0,2020-10-12 00:00:00,12/10/2020,D,0.0,19036.0,0.0,79938.0
1,1,4,0.0,2020-10-13 00:00:00,13/10/2020,D,0.0,14117.0,0.0,19036.0
1,1,4,0.0,2020-10-14 00:00:00,14/10/2020,D,0.0,62298.0,0.0,14117.0
1,1,4,0.0,2020-10-15 00:00:00,15/10/2020,D,0.0,21499.0,0.0,62298.0
1,1,4,0.0,2020-10-16 00:00:00,16/10/2020,D,0.0,31665.0,0.0,21499.0
1,1,4,0.0,2020-10-17 00:00:00,17/10/2020,D,0.0,75171.0,0.0,31665.0
1,1,4,0.0,2020-10-18 00:00:00,18/10/2020,D,0.0,30915.0,0.0,75171.0
1,1,4,0.0,2020-10-19 00:00:00,19/10/2020,D,0.0,48702.0,0.0,30915.0
1,1,4,0.0,2020-10-20 00:00:00,20/10/2020,D,0.0,62974.0,0.0,48702.0
1,1,4,0.0,2020-10-21 00:00:00,21/10/2020,D,0.0,69560.0,0.0,62974.0
1,1,4,0.0,2020-10-22 00:00:00,22/10/2020,D,0.0,72517.0,0.0,69560.0
1,1,4,0.0,2020-10-23 00:00:00,23/10/2020,D,0.0,83187.0,0.0,72517.0
1,1,4,0.0,2020-10-24 00:00:00,24/10/2020,D,0.0,80164.0,0.0,83187.0
1,1,4,0.0,2020-10-25 00:00:00,25/10/2020,D,0.0,33052.0,0.0,80164.0
1,1,4,0.0,2020-10-26 00:00:00,26/10/2020,D,0.0,70817.0,0.0,33052.0
1,1,4,0.0,2020-10-27 00:00:00,27/10/2020,D,0.0,26677.0,0.0,70817.0
1,1,4,0.0,2020-10-28 00:00:00,28/10/2020,D,0.0,49205.0,0.0,26677.0
1,1,4,0.0,2020-10-29 00:00:00,29/10/2020,D,0.0,55896.0,0.0,49205.0
1,1,4,0.0,2020-10-30 00:00:00,30/10/2020,D,0.0,35221.0,0.0,55896.0
1,1,4,0.0,2020-10-31 00:00:00,2020 October,M,0.0,83187.0,0.0,0.0
1,1,4,0.0,2020-10-31 00:00:00,31/10/2020,D,0.0,72722.0,0.0,35221.0
1,1,4,0.0,2020-11-01 00:00:00,01/11/2020,D,0.0,58598.0,0.0,72722.0
1,1,4,0.0,2020-11-02 00:00:00,02/11/2020,D,0.0,64126.0,0.0,58598.0
1,1,4,0.0,2020-11-03 00:00:00,03/11/2020,D,0.0,47076.0,0.0,64126.0
1,1,4,0.0,2020-11-04 00:00:00,04/11/2020,D,0.0,78232.0,0.0,47076.0
1,1,4,0.0,2020-11-05 00:00:00,05/11/2020,D,0.0,89716.0,0.0,78232.0
1,1,4,0.0,2020-11-06 00:00:00,06/11/2020,D,0.0,15000.0,0.0,89716.0
1,1,4,0.0,2020-11-07 00:00:00,07/11/2020,D,0.0,63280.0,0.0,15000.0
1,1,4,0.0,2020-11-08 00:00:00,08/11/2020,D,0.0,66231.0,0.0,63280.0
1,1,4,0.0,2020-11-09 00:00:00,09/11/2020,D,0.0,59461.0,0.0,66231.0
1,1,4,0.0,2020-11-10 00:00:00,10/11/2020,D,0.0,21643.0,0.0,59461.0
1,1,4,0.0,2020-11-11 00:00:00,11/11/2020,D,0.0,32541.0,0.0,21643.0
1,1,4,0.0,2020-11-12 00:00:00,12/11/2020,D,0.0,36508.0,0.0,32541.0
1,1,4,0.0,2020-11-13 00:00:00,13/11/2020,D,0.0,39945.0,0.0,36508.0
1,1,4,0.0,2020-11-14 00:00:00,14/11/2020,D,0.0,42023.0,0.0,39945.0
1,1,4,0.0,2020-11-15 00:00:00,15/11/2020,D,0.0,71441.0,0.0,42023.0
1,1,4,0.0,2020-11-16 00:00:00,16/11/2020,D,0.0,14984.0,0.0,71441.0
1,1,4,0.0,2020-11-17 00:00:00,17/11/2020,D,0.0,57648.0,0.0,14984.0
1,1,4,0.0,2020-11-18 00:00:00,18/11/2020,D,0.0,58478.0,0.0,57648.0
1,1,4,0.0,2020-11-19 00:00:00,19/11/2020,D,0.0,20717.0,0.0,58478.0
1,1,4,0.0,2020-11-20 00:00:00,20/11/2020,D,0.0,54065.0,0.0,20717.0
1,1,4,0.0,2020-11-21 00:00:00,21/11/2020,D,0.0,29293.0,0.0,54065.0
1,1,4,0.0,2020-11-22 00:00:00,22/11/2020,D,0.0,40423.0,0.0,29293.0
1,1,4,0.0,2020-11-23 00:00:00,23/11/2020,D,0.0,50163.0,0.0,40423.0
1,1,4,0.0,2020-11-24 00:00:00,24/11/2020,D,0.0,16045.0,0.0,50163.0
1,1,4,0.0,2020-11-25 00:00:00,25/11/2020,D,0.0,38792.0,0.0,16045.0
1,1,4,0.0,2020-11-26 00:00:00,26/11/2020,D,0.0,36207.0,0.0,38792.0
1,1,4,0.0,2020-11-27 00:00:00,27/11/2020,D,0.0,31115.0,0.0,36207.0
1,1,4,0.0,2020-11-28 00:00:00,28/11/2020,D,0.0,55977.0,0.0,31115.0
1,1,4,0.0,2020-11-29 00:00:00,29/11/2020,D,0.0,45154.0,0.0,55977.0
1,1,4,0.0,2020-11-30 00:00:00,2020 November,M,0.0,89716.0,0.0,83187.0
1,1,4,0.0,2020-11-30 00:00:00,30/11/2020,D,0.0,53213.0,0.0,45154.0
1,1,4,0.0,2020-12-01 00:00:00,01/12/2020,D,0.0,80319.0,0.0,53213.0
1,1,4,0.0,2020-12-02 00:00:00,02/12/2020,D,0.0,82496.0,0.0,80319.0
1,1,4,0.0,2020-12-03 00:00:00,03/12/2020,D,0.0,68073.0,0.0,82496.0
1,1,4,0.0,2020-12-04 00:00:00,04/12/2020,D,0.0,55139.0,0.0,68073.0
1,1,4,0.0,2020-12-05 00:00:00,05/12/2020,D,0.0,45569.0,0.0,55139.0
1,1,4,0.0,2020-12-06 00:00:00,06/12/2020,D,0.0,29196.0,0.0,45569.0
1,1,4,0.0,2020-12-07 00:00:00,07/12/2020,D,0.0,17186.0,0.0,29196.0
1,1,4,0.0,2020-12-08 00:00:00,08/12/2020,D,0.0,74619.0,0.0,17186.0
1,1,4,0.0,2020-12-09 00:00:00,09/12/2020,D,0.0,68663.0,0.0,74619.0
1,1,4,0.0,2020-12-10 00:00:00,10/12/2020,D,0.0,31851.0,0.0,68663.0
1,1,4,0.0,2020-12-11 00:00:00,11/12/2020,D,0.0,82781.0,0.0,31851.0
1,1,4,0.0,2020-12-12 00:00:00,12/12/2020,D,0.0,51839.0,0.0,82781.0
1,1,4,0.0,2020-12-13 00:00:00,13/12/2020,D,0.0,44440.0,0.0,51839.0
1,1,4,0.0,2020-12-14 00:00:00,14/12/2020,D,0.0,43431.0,0.0,44440.0
1,1,4,0.0,2020-12-15 00:00:00,15/12/2020,D,0.0,24065.0,0.0,43431.0
1,1,4,0.0,2020-12-16 00:00:00,16/12/2020,D,0.0,89417.0,0.0,24065.0
1,1,4,0.0,2020-12-17 00:00:00,17/12/2020,D,0.0,42517.0,0.0,89417.0
1,1,4,0.0,2020-12-18 00:00:00,18/12/2020,D,0.0,27607.0,0.0,42517.0
1,1,4,0.0,2020-12-19 00:00:00,19/12/2020,D,0.0,24840.0,0.0,27607.0
1,1,4,0.0,2020-12-20 00:00:00,20/12/2020,D,0.0,35438.0,0.0,24840.0
1,1,4,0.0,2020-12-21 00:00:00,21/12/2020,D,0.0,20307.0,0.0,35438.0
1,1,4,0.0,2020-12-22 00:00:00,22/12/2020,D,0.0,25062.0,0.0,20307.0
1,1,4,0.0,2020-12-23 00:00:00,23/12/2020,D,0.0,33370.0,0.0,25062.0
1,1,4,0.0,2020-12-24 00:00:00,24/12/2020,D,0.0,19153.0,0.0,33370.0
1,1,4,0.0,2020-12-25 00:00:00,25/12/2020,D,0.0,31807.0,0.0,19153.0
1,1,4,0.0,2020-12-26 00:00:00,26/12/2020,D,0.0,35866.0,0.0,31807.0
1,1,4,0.0,2020-12-27 00:00:00,27/12/2020,D,0.0,44645.0,0.0,35866.0
1,1,4,0.0,2020-12-28 00:00:00,28/12/2020,D,0.0,56587.0,0.0,44645.0
1,1,4,0.0,2020-12-29 00:00:00,29/12/2020,D,0.0,68673.0,0.0,56587.0
1,1,4,0.0,2020-12-30 00:00:00,30/12/2020,D,0.0,26346.0,0.0,68673.0
1,1,4,0.0,2020-12-31 00:00:00,2020,Y,0.0,179930.0,0.0,0.0
1,1,4,0.0,2020-12-31 00:00:00,2020 December,M,0.0,89417.0,0.0,0.0
1,1,4,0.0,2020-12-31 00:00:00,31/12/2020,D,0.0,42477.0,0.0,26346.0
1,1,4,0.0,2020-12-31 00:00:00,Q4 2020,Q,0.0,89716.0,0.0,0.0
1,1,4,0.0,2021-01-01 00:00:00,01/01/2021,D,0.0,42610.0,0.0,42477.0
1,1,4,0.0,2021-01-02 00:00:00,02/01/2021,D,0.0,62856.0,0.0,42610.0
1,1,4,0.0,2021-01-03 00:00:00,03/01/2021,D,0.0,78661.0,0.0,62856.0
1,1,4,0.0,2021-01-04 00:00:00,04/01/2021,D,0.0,71591.0,0.0,78661.0
1,1,4,0.0,2021-01-05 00:00:00,05/01/2021,D,0.0,44386.0,0.0,71591.0
1,1,4,0.0,2021-01-06 00:00:00,06/01/2021,D,0.0,58035.0,0.0,44386.0
1,1,4,0.0,2021-01-07 00:00:00,07/01/2021,D,0.0,69261.0,0.0,58035.0
1,1,4,0.0,2021-01-08 00:00:00,08/01/2021,D,0.0,66373.0,0.0,69261.0
1,1,4,0.0,2021-01-09 00:00:00,09/01/2021,D,0.0,12570.0,0.0,66373.0
1,1,4,0.0,2021-01-10 00:00:00,10/01/2021,D,0.0,47164.0,0.0,12570.0
1,1,4,0.0,2021-01-11 00:00:00,11/01/2021,D,0.0,77966.0,0.0,47164.0
1,1,4,0.0,2021-01-12 00:00:00,12/01/2021,D,0.0,44457.0,0.0,77966.0
1,1,4,0.0,2021-01-13 00:00:00,13/01/2021,D,0.0,37640.0,0.0,44457.0
1,1,4,0.0,2021-01-14 00:00:00,14/01/2021,D,0.0,89631.0,0.0,37640.0
1,1,4,0.0,2021-01-15 00:00:00,15/01/2021,D,0.0,38797.0,0.0,89631.0
1,1,4,0.0,2021-01-16 00:00:00,16/01/2021,D,0.0,53990.0,0.0,38797.0
1,1,4,0.0,2021-01-17 00:00:00,17/01/2021,D,0.0,86143.0,0.0,53990.0
1,1,4,0.0,2021-01-18 00:00:00,18/01/2021,D,0.0,13603.0,0.0,86143.0
1,1,4,0.0,2021-01-19 00:00:00,19/01/2021,D,0.0,32660.0,0.0,13603.0
1,1,4,0.0,2021-01-20 00:00:00,20/01/2021,D,0.0,72717.0,0.0,32660.0
1,1,4,0.0,2021-01-21 00:00:00,21/01/2021,D,0.0,33280.0,0.0,72717.0
1,1,4,0.0,2021-01-22 00:00:00,22/01/2021,D,0.0,56459.0,0.0,33280.0
1,1,4,0.0,2021-01-23 00:00:00,23/01/2021,D,0.0,78612.0,0.0,56459.0
1,1,4,0.0,2021-01-24 00:00:00,24/01/2021,D,0.0,13678.0,0.0,78612.0
1,1,4,0.0,2021-01-25 00:00:00,25/01/2021,D,0.0,63345.0,0.0,13678.0
1,1,4,0.0,2021-01-26 00:00:00,26/01/2021,D,0.0,23073.0,0.0,63345.0
1,1,4,0.0,2021-01-27 00:00:00,27/01/2021,D,0.0,71063.0,0.0,23073.0
1,1,4,0.0,2021-01-28 00:00:00,28/01/2021,D,0.0,77299.0,0.0,71063.0
1,1,4,0.0,2021-01-29 00:00:00,29/01/2021,D,0.0,58999.0,0.0,77299.0
1,1,4,0.0,2021-01-30 00:00:00,30/01/2021,D,0.0,71965.0,0.0,58999.0
1,1,4,0.0,2021-01-31 00:00:00,2021 January,M,0.0,89631.0,0.0,89417.0
1,1,4,0.0,2021-01-31 00:00:00,31/01/2021,D,0.0,83240.0,0.0,71965.0
1,1,4,0.0,2021-02-01 00:00:00,01/02/2021,D,0.0,67752.0,0.0,83240.0
1,1,4,0.0,2021-02-02 00:00:00,02/02/2021,D,0.0,50729.0,0.0,67752.0
1,1,4,0.0,2021-02-03 00:00:00,03/02/2021,D,0.0,50989.0,0.0,50729.0
1,1,4,0.0,2021-02-04 00:00:00,04/02/2021,D,0.0,73589.0,0.0,50989.0
1,1,4,0.0,2021-02-05 00:00:00,05/02/2021,D,0.0,14358.0,0.0,73589.0
1,1,4,0.0,2021-02-06 00:00:00,06/02/2021,D,0.0,82776.0,0.0,14358.0
1,1,4,0.0,2021-02-07 00:00:00,07/02/2021,D,0.0,21698.0,0.0,82776.0
1,1,4,0.0,2021-02-08 00:00:00,08/02/2021,D,0.0,44121.0,0.0,21698.0
1,1,4,0.0,2021-02-09 00:00:00,09/02/2021,D,0.0,76706.0,0.0,44121.0
1,1,4,0.0,2021-02-10 00:00:00,10/02/2021,D,0.0,54311.0,0.0,76706.0
1,1,4,0.0,2021-02-11 00:00:00,11/02/2021,D,0.0,67574.0,0.0,54311.0
1,1,4,0.0,2021-02-12 00:00:00,12/02/2021,D,0.0,83639.0,0.0,67574.0
1,1,4,0.0,2021-02-13 00:00:00,13/02/2021,D,0.0,50676.0,0.0,83639.0
1,1,4,0.0,2021-02-14 00:00:00,14/02/2021,D,0.0,27205.0,0.0,50676.0
1,1,4,0.0,2021-02-15 00:00:00,15/02/2021,D,0.0,31710.0,0.0,27205.0
1,1,4,0.0,2021-02-16 00:00:00,16/02/2021,D,0.0,23959.0,0.0,31710.0
1,1,4,0.0,2021-02-17 00:00:00,17/02/2021,D,0.0,84161.0,0.0,23959.0
1,1,4,0.0,2021-02-18 00:00:00,18/02/2021,D,0.0,32892.0,0.0,84161.0
1,1,4,0.0,2021-02-19 00:00:00,19/02/2021,D,0.0,41747.0,0.0,32892.0
1,1,4,0.0,2021-02-20 00:00:00,20/02/2021,D,0.0,82517.0,0.0,41747.0
1,1,4,0.0,2021-02-21 00:00:00,21/02/2021,D,0.0,66285.0,0.0,82517.0
1,1,4,0.0,2021-02-22 00:00:00,22/02/2021,D,0.0,16748.0,0.0,66285.0
1,1,4,0.0,2021-02-23 00:00:00,23/02/2021,D,0.0,67148.0,0.0,16748.0
1,1,4,0.0,2021-02-24 00:00:00,24/02/2021,D,0.0,52890.0,0.0,67148.0
1,1,4,0.0,2021-02-25 00:00:00,25/02/2021,D,0.0,21351.0,0.0,52890.0
1,1,4,0.0,2021-02-26 00:00:00,26/02/2021,D,0.0,46809.0,0.0,21351.0
1,1,4,0.0,2021-02-27 00:00:00,27/02/2021,D,0.0,50726.0,0.0,46809.0
1,1,4,0.0,2021-02-28 00:00:00,2021 February,M,0.0,84161.0,0.0,89631.0
1,1,4,0.0,2021-02-28 00:00:00,28/02/2021,D,0.0,76979.0,0.0,50726.0
1,1,4,0.0,2021-03-01 00:00:00,01/03/2021,D,0.0,57467.0,0.0,76979.0
1,1,4,0.0,2021-03-02 00:00:00,02/03/2021,D,0.0,27681.0,0.0,57467.0
1,1,4,0.0,2021-03-03 00:00:00,03/03/2021,D,0.0,23240.0,0.0,27681.0
1,1,4,0.0,2021-03-04 00:00:00,04/03/2021,D,0.0,60452.0,0.0,23240.0
1,1,4,0.0,2021-03-05 00:00:00,05/03/2021,D,0.0,86310.0,0.0,60452.0
1,1,4,0.0,2021-03-06 00:00:00,06/03/2021,D,0.0,85794.0,0.0,86310.0
1,1,4,0.0,2021-03-07 00:00:00,07/03/2021,D,0.0,24814.0,0.0,85794.0
1,1,4,0.0,2021-03-08 00:00:00,08/03/2021,D,0.0,77363.0,0.0,24814.0
1,1,4,0.0,2021-03-09 00:00:00,09/03/2021,D,0.0,74764.0,0.0,77363.0
1,1,4,0.0,2021-03-10 00:00:00,10/03/2021,D,0.0,62559.0,0.0,74764.0
1,1,4,0.0,2021-03-11 00:00:00,11/03/2021,D,0.0,62264.0,0.0,62559.0
1,1,4,0.0,2021-03-12 00:00:00,12/03/2021,D,0.0,72687.0,0.0,62264.0
1,1,4,0.0,2021-03-13 00:00:00,13/03/2021,D,0.0,61042.0,0.0,72687.0
1,1,4,0.0,2021-03-14 00:00:00,14/03/2021,D,0.0,61855.0,0.0,61042.0
1,1,4,0.0,2021-03-15 00:00:00,15/03/2021,D,0.0,60349.0,0.0,61855.0
1,1,4,0.0,2021-03-16 00:00:00,16/03/2021,D,0.0,89872.0,0.0,60349.0
1,1,4,0.0,2021-03-17 00:00:00,17/03/2021,D,0.0,86239.0,0.0,89872.0
1,1,4,0.0,2021-03-18 00:00:00,18/03/2021,D,0.0,77852.0,0.0,86239.0
1,1,4,0.0,2021-03-19 00:00:00,19/03/2021,D,0.0,70877.0,0.0,77852.0
1,1,4,0.0,2021-03-20 00:00:00,20/03/2021,D,0.0,52667.0,0.0,70877.0
1,1,4,0.0,2021-03-21 00:00:00,21/03/2021,D,0.0,50081.0,0.0,52667.0
1,1,4,0.0,2021-03-22 00:00:00,22/03/2021,D,0.0,16743.0,0.0,50081.0
1,1,4,0.0,2021-03-23 00:00:00,23/03/2021,D,0.0,39761.0,0.0,16743.0
1,1,4,0.0,2021-03-24 00:00:00,24/03/2021,D,0.0,57155.0,0.0,39761.0
1,1,4,0.0,2021-03-25 00:00:00,25/03/2021,D,0.0,86249.0,0.0,57155.0
1,1,4,0.0,2021-03-26 00:00:00,26/03/2021,D,0.0,16784.0,0.0,86249.0
1,1,4,0.0,2021-03-27 00:00:00,27/03/2021,D,0.0,34179.0,0.0,16784.0
1,1,4,0.0,2021-03-28 00:00:00,28/03/2021,D,0.0,79955.0,0.0,34179.0
1,1,4,0.0,2021-03-29 00:00:00,29/03/2021,D,0.0,72499.0,0.0,79955.0
1,1,4,0.0,2021-03-30 00:00:00,30/03/2021,D,0.0,81602.0,0.0,72499.0
1,1,4,0.0,2021-03-31 00:00:00,2021 March,M,0.0,89872.0,0.0,0.0
1,1,4,0.0,2021-03-31 00:00:00,31/03/2021,D,0.0,55368.0,0.0,81602.0
1,1,4,0.0,2021-03-31 00:00:00,Q1 2021,Q,0.0,89872.0,0.0,89716.0
1,1,4,0.0,2021-04-01 00:00:00,01/04/2021,D,0.0,66097.0,0.0,55368.0
1,1,4,0.0,2021-04-02 00:00:00,02/04/2021,D,0.0,43858.0,0.0,66097.0
1,1,4,0.0,2021-04-03 00:00:00,03/04/2021,D,0.0,71845.0,0.0,43858.0
1,1,4,0.0,2021-04-04 00:00:00,04/04/2021,D,0.0,57424.0,0.0,71845.0
1,1,4,0.0,2021-04-05 00:00:00,05/04/2021,D,0.0,83260.0,0.0,57424.0
1,1,4,0.0,2021-04-06 00:00:00,06/04/2021,D,0.0,80569.0,0.0,83260.0
1,1,4,0.0,2021-04-07 00:00:00,07/04/2021,D,0.0,73765.0,0.0,80569.0
1,1,4,0.0,2021-04-08 00:00:00,08/04/2021,D,0.0,84574.0,0.0,73765.0
1,1,4,0.0,2021-04-09 00:00:00,09/04/2021,D,0.0,15127.0,0.0,84574.0
1,1,4,0.0,2021-04-10 00:00:00,10/04/2021,D,0.0,71516.0,0.0,15127.0
1,1,4,0.0,2021-04-11 00:00:00,11/04/2021,D,0.0,75147.0,0.0,71516.0
1,1,4,0.0,2021-04-12 00:00:00,12/04/2021,D,0.0,57949.0,0.0,75147.0
1,1,4,0.0,2021-04-13 00:00:00,13/04/2021,D,0.0,73974.0,0.0,57949.0
1,1,4,0.0,2021-04-14 00:00:00,14/04/2021,D,0.0,89842.0,0.0,73974.0
1,1,4,0.0,2021-04-15 00:00:00,15/04/2021,D,0.0,49894.0,0.0,89842.0
1,1,4,0.0,2021-04-16 00:00:00,16/04/2021,D,0.0,36577.0,0.0,49894.0
1,1,4,0.0,2021-04-17 00:00:00,17/04/2021,D,0.0,83784.0,0.0,36577.0
1,1,4,0.0,2021-04-18 00:00:00,18/04/2021,D,0.0,46422.0,0.0,83784.0
1,1,4,0.0,2021-04-19 00:00:00,19/04/2021,D,0.0,31065.0,0.0,46422.0
1,1,4,0.0,2021-04-20 00:00:00,20/04/2021,D,0.0,44480.0,0.0,31065.0
1,1,4,0.0,2021-04-21 00:00:00,21/04/2021,D,0.0,79998.0,0.0,44480.0
1,1,4,0.0,2021-04-22 00:00:00,22/04/2021,D,0.0,87422.0,0.0,79998.0
1,1,4,0.0,2021-04-23 00:00:00,23/04/2021,D,0.0,87941.0,0.0,87422.0
1,1,4,0.0,2021-04-24 00:00:00,24/04/2021,D,0.0,63117.0,0.0,87941.0
1,1,4,0.0,2021-04-25 00:00:00,25/04/2021,D,0.0,54231.0,0.0,63117.0
1,1,4,0.0,2021-04-26 00:00:00,26/04/2021,D,0.0,20454.0,0.0,54231.0
1,1,4,0.0,2021-04-27 00:00:00,27/04/2021,D,0.0,55055.0,0.0,20454.0
1,1,4,0.0,2021-04-28 00:00:00,28/04/2021,D,0.0,52199.0,0.0,55055.0
1,1,4,0.0,2021-04-29 00:00:00,29/04/2021,D,0.0,17117.0,0.0,52199.0
1,1,4,0.0,2021-04-30 00:00:00,2021 April,M,0.0,89842.0,0.0,89872.0
1,1,4,0.0,2021-04-30 00:00:00,30/04/2021,D,0.0,44631.0,0.0,17117.0
1,1,4,0.0,2021-05-01 00:00:00,01/05/2021,D,0.0,85715.0,0.0,44631.0
1,1,4,0.0,2021-05-02 00:00:00,02/05/2021,D,0.0,14247.0,0.0,85715.0
1,1,4,0.0,2021-05-03 00:00:00,03/05/2021,D,0.0,82581.0,0.0,14247.0
1,1,4,0.0,2021-05-04 00:00:00,04/05/2021,D,0.0,68639.0,0.0,82581.0
1,1,4,0.0,2021-05-05 00:00:00,05/05/2021,D,0.0,20308.0,0.0,68639.0
1,1,4,0.0,2021-05-06 00:00:00,06/05/2021,D,0.0,23560.0,0.0,20308.0
1,1,4,0.0,2021-05-07 00:00:00,07/05/2021,D,0.0,66532.0,0.0,23560.0
1,1,4,0.0,2021-05-08 00:00:00,08/05/2021,D,0.0,55189.0,0.0,66532.0
1,1,4,0.0,2021-05-09 00:00:00,09/05/2021,D,0.0,38066.0,0.0,55189.0
1,1,4,0.0,2021-05-10 00:00:00,10/05/2021,D,0.0,43775.0,0.0,38066.0
1,1,4,0.0,2021-05-11 00:00:00,11/05/2021,D,0.0,33307.0,0.0,43775.0
1,1,4,0.0,2021-05-12 00:00:00,12/05/2021,D,0.0,69674.0,0.0,33307.0
1,1,4,0.0,2021-05-13 00:00:00,13/05/2021,D,0.0,74205.0,0.0,69674.0
1,1,4,0.0,2021-05-14 00:00:00,14/05/2021,D,0.0,16101.0,0.0,74205.0
1,1,4,0.0,2021-05-15 00:00:00,15/05/2021,D,0.0,42161.0,0.0,16101.0
1,1,4,0.0,2021-05-16 00:00:00,16/05/2021,D,0.0,27833.0,0.0,42161.0
1,1,4,0.0,2021-05-17 00:00:00,17/05/2021,D,0.0,39398.0,0.0,27833.0
1,1,4,0.0,2021-05-18 00:00:00,18/05/2021,D,0.0,71260.0,0.0,39398.0
1,1,4,0.0,2021-05-19 00:00:00,19/05/2021,D,0.0,78105.0,0.0,71260.0
1,1,4,0.0,2021-05-20 00:00:00,20/05/2021,D,0.0,88968.0,0.0,78105.0
1,1,4,0.0,2021-05-21 00:00:00,21/05/2021,D,0.0,71718.0,0.0,88968.0
1,1,4,0.0,2021-05-22 00:00:00,22/05/2021,D,0.0,77737.0,0.0,71718.0
1,1,4,0.0,2021-05-23 00:00:00,23/05/2021,D,0.0,25007.0,0.0,77737.0
1,1,4,0.0,2021-05-24 00:00:00,24/05/2021,D,0.0,16475.0,0.0,25007.0
1,1,4,0.0,2021-05-25 00:00:00,25/05/2021,D,0.0,89075.0,0.0,16475.0
1,1,4,0.0,2021-05-26 00:00:00,26/05/2021,D,0.0,20659.0,0.0,89075.0
1,1,4,0.0,2021-05-27 00:00:00,27/05/2021,D,0.0,26313.0,0.0,20659.0
1,1,4,0.0,2021-05-28 00:00:00,28/05/2021,D,0.0,57799.0,0.0,26313.0
1,1,4,0.0,2021-05-29 00:00:00,29/05/2021,D,0.0,30882.0,0.0,57799.0
1,1,4,0.0,2021-05-30 00:00:00,30/05/2021,D,0.0,55649.0,0.0,30882.0
1,1,4,0.0,2021-05-31 00:00:00,2021 May,M,0.0,89075.0,0.0,0.0
1,1,4,0.0,2021-05-31 00:00:00,31/05/2021,D,0.0,26559.0,0.0,55649.0
1,1,4,0.0,2021-06-01 00:00:00,01/06/2021,D,0.0,25391.0,0.0,26559.0
1,1,4,0.0,2021-06-02 00:00:00,02/06/2021,D,0.0,50833.0,0.0,25391.0
1,1,4,0.0,2021-06-03 00:00:00,03/06/2021,D,0.0,47823.0,0.0,50833.0
1,1,4,0.0,2021-06-04 00:00:00,04/06/2021,D,0.0,87994.0,0.0,47823.0
1,1,4,0.0,2021-06-05 00:00:00,05/06/2021,D,0.0,20386.0,0.0,87994.0
1,1,4,0.0,2021-06-06 00:00:00,06/06/2021,D,0.0,34381.0,0.0,20386.0
1,1,4,0.0,2021-06-07 00:00:00,07/06/2021,D,0.0,60376.0,0.0,34381.0
1,1,4,0.0,2021-06-08 00:00:00,08/06/2021,D,0.0,86000.0,0.0,60376.0
1,1,4,0.0,2021-06-09 00:00:00,09/06/2021,D,0.0,59375.0,0.0,86000.0
1,1,4,0.0,2021-06-10 00:00:00,10/06/2021,D,0.0,42075.0,0.0,59375.0
1,1,4,0.0,2021-06-11 00:00:00,11/06/2021,D,0.0,20759.0,0.0,42075.0
1,1,4,0.0,2021-06-12 00:00:00,12/06/2021,D,0.0,85000.0,0.0,20759.0
1,1,4,0.0,2021-06-13 00:00:00,13/06/2021,D,0.0,84427.0,0.0,85000.0
1,1,4,0.0,2021-06-14 00:00:00,14/06/2021,D,0.0,68035.0,0.0,84427.0
1,1,4,0.0,2021-06-15 00:00:00,15/06/2021,D,0.0,65872.0,0.0,68035.0
1,1,4,0.0,2021-06-16 00:00:00,16/06/2021,D,0.0,42690.0,0.0,65872.0
1,1,4,0.0,2021-06-17 00:00:00,17/06/2021,D,0.0,40242.0,0.0,42690.0
1,1,4,0.0,2021-06-18 00:00:00,18/06/2021,D,0.0,64010.0,0.0,40242.0
1,1,4,0.0,2021-06-19 00:00:00,19/06/2021,D,0.0,26356.0,0.0,64010.0
1,1,4,0.0,2021-06-20 00:00:00,20/06/2021,D,0.0,66973.0,0.0,26356.0
1,1,4,0.0,2021-06-21 00:00:00,21/06/2021,D,0.0,73028.0,0.0,66973.0
1,1,4,0.0,2021-06-22 00:00:00,22/06/2021,D,0.0,17854.0,0.0,73028.0
1,1,4,0.0,2021-06-23 00:00:00,23/06/2021,D,0.0,60748.0,0.0,17854.0
1,1,4,0.0,2021-06-24 00:00:00,24/06/2021,D,0.0,17193.0,0.0,60748.0
1,1,4,0.0,2021-06-25 00:00:00,25/06/2021,D,0.0,19843.0,0.0,17193.0
1,1,4,0.0,2021-06-26 00:00:00,26/06/2021,D,0.0,58756.0,0.0,19843.0
1,1,4,0.0,2021-06-27 00:00:00,27/06/2021,D,0.0,44887.0,0.0,58756.0
1,1,4,0.0,2021-06-28 00:00:00,28/06/2021,D,0.0,83351.0,0.0,44887.0
