d_kpi_id;d_level0_id;d_level1_id;d_level2_id;Numerator;Denominator;d_date_id
3;1;2;0;269872;;20210330
3;1;2;0;224826;;20210331
3;1;2;0;478336;;20210401
3;1;2;0;343198;;20210402
3;1;2;0;202606;;20210403
3;1;2;0;165943;;20210404
3;1;2;0;270175;;20210405
3;1;2;0;283608;;20210406
3;1;2;0;152510;;20210407
3;1;2;0;319261;;20210408
3;1;2;0;330674;;20210409
3;1;2;0;350571;;20210410
3;1;2;0;411777;;20210411
3;1;2;0;401576;;20210412
3;1;2;0;346127;;20210413
3;1;2;0;233613;;20210414
3;1;2;0;429957;;20210415
3;1;2;0;458237;;20210416
3;1;2;0;229371;;20210417
3;1;2;0;183416;;20210418
3;1;2;0;304111;;20210419
3;1;2;0;190385;;20210420
3;1;2;0;490759;;20210421
3;1;2;0;401778;;20210422
3;1;2;0;256944;;20210423
3;1;2;0;274114;;20210424
3;1;2;0;427331;;20210425
3;1;2;0;452985;;20210426
3;1;2;0;443996;;20210427
3;1;2;0;325624;;20210428
3;1;2;0;360772;;20210429
3;1;2;0;332896;;20210430
3;1;2;0;242198;;20210501
3;1;2;0;382790;;20210502
3;1;2;0;353298;;20210503
3;1;2;0;216140;;20210504
3;1;2;0;274013;;20210505
3;1;2;0;469246;;20210506
3;1;2;0;331381;;20210507
3;1;2;0;239673;;20210508
3;1;2;0;307040;;20210509
3;1;2;0;334714;;20210510
3;1;2;0;359762;;20210511
3;1;2;0;332492;;20210512
3;1;2;0;217756;;20210513
3;1;2;0;311787;;20210514
3;1;2;0;192607;;20210515
3;1;2;0;165943;;20210516
3;1;2;0;399859;;20210517
3;1;2;0;447733;;20210518
3;1;2;0;405919;;20210519
3;1;2;0;326432;;20210520
3;1;2;0;458035;;20210521
3;1;2;0;178568;;20210522
3;1;2;0;191900;;20210523
3;1;2;0;480255;;20210524
3;1;2;0;438138;;20210525
3;1;2;0;493284;;20210526
3;1;2;0;398546;;20210527
3;1;2;0;320271;;20210528
3;1;2;0;239067;;20210529
3;1;2;0;256338;;20210530
3;1;2;0;354611;;20210531
3;1;2;0;283002;;20210601
3;1;2;0;446824;;20210602
3;1;2;0;344511;;20210603
3;1;2;0;175538;;20210604
3;1;2;0;401879;;20210605
3;1;2;0;283911;;20210606
3;1;2;0;138168;;20210607
3;1;2;0;440764;;20210608
3;1;2;0;392385;;20210609
3;1;2;0;433593;;20210610
3;1;2;0;143521;;20210611
3;1;2;0;273205;;20210612
3;1;2;0;450460;;20210613
3;1;2;0;221190;;20210614
3;1;2;0;492072;;20210615
3;1;2;0;172508;;20210616
3;1;2;0;468034;;20210617
3;1;2;0;358954;;20210618
3;1;2;0;268963;;20210619
3;1;2;0;319968;;20210620
3;1;2;0;184325;;20210621
3;1;2;0;352995;;20210622
3;1;2;0;433492;;20210623
3;1;2;0;318150;;20210624
3;1;2;0;250884;;20210625
3;1;2;0;426523;;20210626
3;1;2;0;368044;;20210627
3;1;2;0;392991;;20210628
3;1;2;0;298657;;20210629
3;1;2;0;389456;;20210630
3;1;2;0;452985;;20210701
3;1;2;0;277346;;20210702
3;1;2;0;212403;;20210703
3;1;2;0;196344;;20210704
3;1;2;0;494395;;20210705
3;1;2;0;462984;;20210706
3;1;2;0;479851;;20210707
3;1;2;0;185739;;20210708
3;1;2;0;194122;;20210709
3;1;2;0;246844;;20210710
3;1;2;0;211292;;20210711
3;1;2;0;193819;;20210712
3;1;2;0;196445;;20210713
3;1;2;0;399354;;20210714
3;1;2;0;130290;;20210715
3;1;2;0;451470;;20210716
3;1;2;0;337946;;20210717
3;1;2;0;174629;;20210718
3;1;2;0;314110;;20210719
3;1;2;0;417837;;20210720
3;1;2;0;224220;;20210721
3;1;2;0;424604;;20210722
3;1;2;0;147561;;20210723
3;1;2;0;271185;;20210724
3;1;2;0;237552;;20210725
3;1;2;0;384204;;20210726
3;1;2;0;217352;;20210727
3;1;2;0;302697;;20210728
3;1;2;0;247147;;20210729
3;1;2;0;405313;;20210730
3;1;2;0;278760;;20210731
3;1;2;0;197051;;20210801
3;1;2;0;203515;;20210802
3;1;2;0;207151;;20210803
3;1;2;0;276841;;20210804
3;1;2;0;318655;;20210805
3;1;2;0;181699;;20210806
3;1;2;0;258459;;20210807
3;1;2;0;223109;;20210808
3;1;2;0;349763;;20210809
3;1;2;0;172407;;20210810
3;1;2;0;339562;;20210811
3;1;2;0;299970;;20210812
3;1;2;0;205232;;20210813
3;1;2;0;306434;;20210814
3;1;2;0;483285;;20210815
3;1;2;0;223311;;20210816
3;1;2;0;281184;;20210817
3;1;2;0;362489;;20210818
3;1;2;0;380366;;20210819
3;1;2;0;238562;;20210820
3;1;2;0;199273;;20210821
3;1;2;0;452177;;20210822
3;1;2;0;138774;;20210823
3;1;2;0;326634;;20210824
3;1;2;0;413191;;20210825
3;1;2;0;275932;;20210826
3;1;2;0;403697;;20210827
3;1;2;0;367337;;20210828
3;1;2;0;403293;;20210829
3;1;2;0;314716;;20210830
3;1;2;0;139683;;20210831
3;1;2;0;128068;;20210901
3;1;2;0;335118;;20210902
3;1;2;0;276841;;20210903
3;1;2;0;243410;;20210904
3;1;2;0;462479;;20210905
3;1;2;0;372084;;20210906
3;1;2;0;358752;;20210907
3;1;2;0;152712;;20210908
3;1;2;0;341784;;20210909
3;1;2;0;392183;;20210910
3;1;2;0;274215;;20210911
3;1;2;0;313504;;20210912
3;1;2;0;324008;;20210913
3;1;2;0;244521;;20210914
3;1;2;0;307040;;20210915
3;1;2;0;448541;;20210916
3;1;2;0;226038;;20210917
3;1;2;0;258156;;20210918
3;1;2;0;388749;;20210919
3;1;2;0;404909;;20210920
3;1;2;0;192607;;20210921
3;1;2;0;486214;;20210922
3;1;2;0;185133;;20210923
3;1;2;0;416827;;20210924
3;1;2;0;353298;;20210925
3;1;2;0;192607;;20210926
3;1;2;0;356227;;20210927
3;1;2;0;137663;;20210928
3;1;2;0;250783;;20210929
3;1;2;0;354005;;20210930
3;1;2;0;404303;;20211001
3;1;2;0;178265;;20211002
3;1;2;0;318958;;20211003
3;1;2;0;383396;;20211004
3;1;2;0;205535;;20211005
3;1;2;0;382790;;20211006
3;1;2;0;336734;;20211007
3;1;2;0;146955;;20211008
3;1;2;0;129179;;20211009
3;1;2;0;325523;;20211010
3;1;2;0;396223;;20211011
3;1;2;0;339360;;20211012
3;1;2;0;324109;;20211013
3;1;2;0;265226;;20211014
3;1;2;0;162913;;20211015
3;1;2;0;263408;;20211016
3;1;2;0;468034;;20211017
3;1;2;0;241390;;20211018
3;1;2;0;263509;;20211019
3;1;2;0;442885;;20211020
3;1;2;0;221796;;20211021
3;1;2;0;368145;;20211022
3;1;2;0;239168;;20211023
3;1;2;0;392890;;20211024
3;1;2;0;470660;;20211025
3;1;2;0;394304;;20211026
3;1;2;0;122210;;20211027
3;1;2;0;416019;;20211028
3;1;2;0;442481;;20211029
3;1;2;0;216948;;20211030
3;1;2;0;162307;;20211031
3;1;2;0;457631;;20211101
3;1;2;0;416524;;20211102
3;1;2;0;184123;;20211103
3;1;2;0;426725;;20211104
3;1;2;0;400162;;20211105
3;1;2;0;329866;;20211106
3;1;2;0;404101;;20211107
3;1;2;0;245127;;20211108
3;1;2;0;472781;;20211109
3;1;2;0;377235;;20211110
3;1;2;0;386426;;20211111
3;1;2;0;433189;;20211112
3;1;2;0;292799;;20211113
3;1;2;0;366125;;20211114
3;1;2;0;489345;;20211115
3;1;2;0;238562;;20211116
3;1;2;0;220685;;20211117
3;1;2;0;167256;;20211118
3;1;2;0;261893;;20211119
3;1;2;0;372185;;20211120
3;1;2;0;213211;;20211121
3;1;2;0;209777;;20211122
3;1;2;0;339461;;20211123
3;1;2;0;494294;;20211124
3;1;2;0;151904;;20211125
3;1;2;0;426321;;20211126
3;1;2;0;215837;;20211127
3;1;2;0;213716;;20211128
3;1;2;0;294011;;20211129
3;1;2;0;263913;;20211130
3;1;2;0;289567;;20211201
3;1;2;0;493082;;20211202
3;1;2;0;410060;;20211203
3;1;2;0;175942;;20211204
3;1;2;0;135441;;20211205
3;1;2;0;270882;;20211206
3;1;2;0;176245;;20211207
3;1;2;0;121705;;20211208
3;1;2;0;329462;;20211209
3;1;2;0;226745;;20211210
3;1;2;0;395819;;20211211
3;1;2;0;151904;;20211212
3;1;2;0;341077;;20211213
3;1;2;0;409454;;20211214
3;1;2;0;198869;;20211215
3;1;2;0;337845;;20211216
3;1;2;0;246036;;20211217
3;1;2;0;420261;;20211218
3;1;2;0;485810;;20211219
3;1;2;0;477023;;20211220
3;1;2;0;214322;;20211221
3;1;2;0;375114;;20211222
3;1;2;0;203515;;20211223
3;1;2;0;176851;;20211224
3;1;2;0;362287;;20211225
3;1;2;0;327442;;20211226
3;1;2;0;210080;;20211227
3;1;2;0;438946;;20211228
3;1;2;0;345218;;20211229
3;1;2;0;155944;;20211230
3;1;2;0;233411;;20211231
3;1;2;0;376124;;20220101
3;1;2;0;396021;;20220102
3;1;2;0;368044;;20220103
3;1;2;0;243006;;20220104
3;1;2;0;190890;;20220105
3;1;2;0;422281;;20220106
3;1;2;0;452278;;20220107
3;1;2;0;300980;;20220108
3;1;2;0;376528;;20220109
3;1;2;0;399960;;20220110
3;1;2;0;411171;;20220111
3;1;2;0;354409;;20220112
3;1;2;0;407434;;20220113
3;1;2;0;446824;;20220114
3;1;2;0;137158;;20220115
3;1;2;0;303606;;20220116
3;1;2;0;288052;;20220117
3;1;2;0;399051;;20220118
3;1;2;0;196748;;20220119
3;1;2;0;202606;;20220120
3;1;2;0;424402;;20220121
3;1;2;0;154126;;20220122
3;1;2;0;252096;;20220123
3;1;2;0;307141;;20220124
3;1;2;0;186749;;20220125
3;1;2;0;129482;;20220126
3;1;2;0;331886;;20220127
3;1;2;0;332997;;20220128
3;1;2;0;301384;;20220129
3;1;2;0;288557;;20220130
3;1;2;0;183214;;20220131
3;1;2;0;375619;;20220201
3;1;2;0;348046;;20220202
3;1;2;0;440764;;20220203
3;1;2;0;154429;;20220204
3;1;2;0;394001;;20220205
3;1;2;0;195839;;20220206
3;1;2;0;441976;;20220207
3;1;2;0;127967;;20220208
3;1;2;0;162004;;20220209
3;1;2;0;346834;;20220210
3;1;2;0;149278;;20220211
3;1;2;0;318554;;20220212
3;1;2;0;377538;;20220213
3;1;2;0;404707;;20220214
3;1;2;0;175841;;20220215
3;1;2;0;133522;;20220216
3;1;2;0;369054;;20220217
3;1;2;0;362085;;20220218
3;1;2;0;349258;;20220219
3;1;2;0;140390;;20220220
3;1;2;0;399758;;20220221
3;1;2;0;480659;;20220222
3;1;2;0;295526;;20220223
3;1;2;0;268761;;20220224
3;1;2;0;295930;;20220225
3;1;2;0;491567;;20220226
3;1;2;0;141804;;20220227
3;1;2;0;448440;;20220228
3;1;2;0;391981;;20220301
3;1;2;0;322594;;20220302
3;1;2;0;385921;;20220303
3;1;2;0;478538;;20220304
3;1;2;0;371983;;20220305
3;1;2;0;464398;;20220306
3;1;2;0;134633;;20220307
3;1;2;0;366024;;20220308
3;1;2;0;261186;;20220309
3;1;2;0;417938;;20220310
3;1;2;0;264216;;20220311
3;1;2;0;222705;;20220312
3;1;2;0;345016;;20220313
3;1;2;0;470761;;20220314
3;1;2;0;342390;;20220315
3;1;2;0;354914;;20220316
3;1;2;0;399455;;20220317
3;1;2;0;367741;;20220318
3;1;2;0;206141;;20220319
3;1;2;0;450258;;20220320
3;1;2;0;484093;;20220321
3;1;2;0;465105;;20220322
3;1;2;0;232906;;20220323
3;1;2;0;416726;;20220324
3;1;2;0;461267;;20220325
3;1;2;0;353702;;20220326
3;1;2;0;423493;;20220327
3;1;2;0;443390;;20220328
3;1;2;0;399253;;20220329
3;1;2;0;349662;;20220330
3;1;2;0;364509;;20220331
3;1;2;0;200990;;20220401
3;1;2;0;309565;;20220402
3;1;2;0;169074;;20220403
3;1;2;0;490759;;20220404
3;1;2;0;250076;;20220405
3;1;2;0;180487;;20220406
3;1;2;0;326331;;20220407
3;1;2;0;372084;;20220408
3;1;2;0;162812;;20220409
3;1;2;0;314514;;20220410
3;1;2;0;254621;;20220411
3;1;2;0;442986;;20220412
3;1;2;0;464499;;20220413
3;1;2;0;484699;;20220414
3;1;2;0;194122;;20220415
3;1;2;0;223008;;20220416
3;1;2;0;441370;;20220417
3;1;2;0;415413;;20220418
3;1;2;0;257449;;20220419
3;1;2;0;419453;;20220420
3;1;2;0;407636;;20220421
3;1;2;0;292799;;20220422
3;1;2;0;233714;;20220423
3;1;2;0;255732;;20220424
3;1;2;0;373498;;20220425
3;1;2;0;156550;;20220426
3;1;2;0;277649;;20220427
3;1;2;0;140592;;20220428
3;1;2;0;479649;;20220429
3;1;2;0;282699;;20220430
3;1;2;0;406929;;20220501
3;1;2;0;228260;;20220502
3;1;2;0;491163;;20220503
3;1;2;0;258055;;20220504
3;1;2;0;279669;;20220505
3;1;2;0;239875;;20220506
3;1;2;0;226442;;20220507
3;1;2;0;315625;;20220508
3;1;2;0;341683;;20220509
3;1;2;0;368448;;20220510
3;1;2;0;305222;;20220511
3;1;2;0;403798;;20220512
3;1;2;0;472276;;20220513
3;1;2;0;449652;;20220514
3;1;2;0;198667;;20220515
3;1;2;0;242198;;20220516
3;1;2;0;277548;;20220517
3;1;2;0;326735;;20220518
3;1;2;0;319362;;20220519
3;1;2;0;348955;;20220520
3;1;2;0;145743;;20220521
3;1;2;0;333805;;20220522
3;1;2;0;276336;;20220523
3;1;2;0;472579;;20220524
3;1;2;0;420463;;20220525
3;1;2;0;127159;;20220526
3;1;2;0;431472;;20220527
3;1;2;0;389153;;20220528
3;1;2;0;143016;;20220529
3;1;2;0;126654;;20220530
3;1;2;0;168468;;20220531
3;1;2;0;385618;;20220601
3;1;2;0;161802;;20220602
3;1;2;0;398243;;20220603
3;1;2;0;369054;;20220604
3;1;2;0;245228;;20220605
3;1;2;0;295223;;20220606
3;1;2;0;348450;;20220607
3;1;2;0;468640;;20220608
3;1;2;0;318453;;20220609
3;1;2;0;468236;;20220610
3;1;2;0;129886;;20220611
3;1;2;0;411373;;20220612
3;1;2;0;216443;;20220613
3;1;2;0;462378;;20220614
3;1;2;0;252904;;20220615
3;1;2;0;389153;;20220616
3;1;2;0;135340;;20220617
3;1;2;0;266539;;20220618
3;1;2;0;218766;;20220619
3;1;2;0;169276;;20220620
3;1;2;0;389961;;20220621
3;1;2;0;206343;;20220622
3;1;2;0;269064;;20220623
3;1;2;0;208363;;20220624
3;1;2;0;346329;;20220625
3;1;2;0;151803;;20220626
3;1;2;0;234320;;20220627
3;1;2;0;470256;;20220628
3;1;2;0;171902;;20220629
3;1;2;0;139683;;20220630
3;1;2;0;147258;;20220701
3;1;2;0;400263;;20220702
3;1;2;0;163115;;20220703
3;1;2;0;199778;;20220704
3;1;2;0;169579;;20220705
3;1;2;0;178467;;20220706
3;1;2;0;290476;;20220707
3;1;2;0;278962;;20220708
3;1;2;0;237552;;20220709
3;1;2;0;228058;;20220710
3;1;2;0;433694;;20220711
3;1;2;0;469751;;20220712
3;1;2;0;230987;;20220713
3;1;2;0;435007;;20220714
3;1;2;0;446319;;20220715
3;1;2;0;488133;;20220716
3;1;2;0;345319;;20220717
3;1;2;0;131199;;20220718
3;1;2;0;443289;;20220719
3;1;2;0;232300;;20220720
3;1;2;0;257449;;20220721
3;1;2;0;247046;;20220722
3;1;2;0;303808;;20220723
3;1;2;0;294516;;20220724
3;1;2;0;477831;;20220725
3;1;2;0;326230;;20220726
3;1;2;0;278659;;20220727
3;1;2;0;472983;;20220728
3;1;2;0;148066;;20220729
3;1;2;0;138471;;20220730
3;1;2;0;396425;;20220731
3;1;2;0;296536;;20220801
3;1;2;0;430664;;20220802
3;1;2;0;233411;;20220803
3;1;2;0;477730;;20220804
3;1;2;0;400566;;20220805
3;1;2;0;349460;;20220806
3;1;2;0;481366;;20220807
3;1;2;0;155944;;20220808
3;1;2;0;475912;;20220809
3;1;2;0;406626;;20220810
3;1;2;0;412888;;20220811
3;1;2;0;385214;;20220812
3;1;2;0;360166;;20220813
3;1;2;0;240380;;20220814
3;1;2;0;357035;;20220815
3;1;2;0;272397;;20220816
3;1;2;0;387234;;20220817
3;1;2;0;184527;;20220818
3;1;2;0;421978;;20220819
3;1;2;0;288153;;20220820
3;1;2;0;124735;;20220821
3;1;2;0;309767;;20220822
3;1;2;0;447632;;20220823
3;1;2;0;362590;;20220824
3;1;2;0;181699;;20220825
3;1;2;0;262196;;20220826
3;1;2;0;241996;;20220827
3;1;2;0;488941;;20220828
3;1;2;0;326735;;20220829
3;1;2;0;302091;;20220830
3;1;2;0;122210;;20220831
3;1;2;0;493587;;20220901
3;1;2;0;257247;;20220902
3;1;2;0;276942;;20220903
3;1;2;0;149379;;20220904
3;1;2;0;285931;;20220905
3;1;2;0;176144;;20220906
3;1;2;0;330573;;20220907
3;1;2;0;387032;;20220908
3;1;2;0;169276;;20220909
3;1;2;0;210787;;20220910
3;1;2;0;467832;;20220911
3;1;2;0;357035;;20220912
3;1;2;0;436320;;20220913
3;1;2;0;141703;;20220914
3;1;2;0;287143;;20220915
3;1;2;0;121503;;20220916
3;1;2;0;159176;;20220917
3;1;2;0;222099;;20220918
3;1;2;0;270377;;20220919
3;1;2;0;139683;;20220920
3;1;2;0;243713;;20220921
3;1;2;0;494193;;20220922
3;1;2;0;461368;;20220923
3;1;2;0;232300;;20220924
3;1;2;0;261691;;20220925
3;1;2;0;196849;;20220926
3;1;2;0;140188;;20220927
3;1;2;0;307141;;20220928
3;1;2;0;396425;;20220929
3;1;2;0;146955;;20220930
3;1;2;0;378952;;20221001
3;1;2;0;172609;;20221002
3;1;2;0;192405;;20221003
3;1;2;0;246844;;20221004
3;1;2;0;417938;;20221005
3;1;2;0;223614;;20221006
3;1;2;0;143218;;20221007
3;1;2;0;352187;;20221008
3;1;2;0;399253;;20221009
3;1;2;0;410363;;20221010
3;1;2;0;202808;;20221011
3;1;2;0;475609;;20221012
3;1;2;0;305525;;20221013
3;1;2;0;150086;;20221014
3;1;2;0;372488;;20221015
3;1;2;0;241289;;20221016
3;1;2;0;327846;;20221017
3;1;2;0;490658;;20221018
3;1;2;0;464802;;20221019
3;1;2;0;335522;;20221020
3;1;2;0;226442;;20221021
3;1;2;0;299667;;20221022
3;1;2;0;349864;;20221023
3;1;2;0;165640;;20221024
3;1;2;0;281285;;20221025
3;1;2;0;168165;;20221026
3;1;2;0;324715;;20221027
3;1;2;0;414100;;20221028
3;1;2;0;349460;;20221029
3;1;2;0;282295;;20221030
3;1;2;0;338552;;20221031
3;1;1;0;438542;;20200101
3;1;1;0;598122;;20200102
3;1;1;0;594789;;20200103
3;1;1;0;575599;;20200104
3;1;1;0;263004;;20200105
3;1;1;0;346834;;20200106
3;1;1;0;406525;;20200107
3;1;1;0;528735;;20200108
3;1;1;0;229472;;20200109
3;1;1;0;531664;;20200110
3;1;1;0;267751;;20200111
3;1;1;0;415514;;20200112
3;1;1;0;388749;;20200113
3;1;1;0;323099;;20200114
3;1;1;0;603071;;20200115
3;1;1;0;365923;;20200116
3;1;1;0;440057;;20200117
3;1;1;0;439855;;20200118
3;1;1;0;332088;;20200119
3;1;1;0;356227;;20200120
3;1;1;0;267448;;20200121
3;1;1;0;305020;;20200122
3;1;1;0;276740;;20200123
3;1;1;0;299162;;20200124
3;1;1;0;260782;;20200125
3;1;1;0;227856;;20200126
3;1;1;0;334209;;20200127
3;1;1;0;482376;;20200128
3;1;1;0;566206;;20200129
3;1;1;0;427836;;20200130
3;1;1;0;553480;;20200131
3;1;1;0;227452;;20200201
3;1;1;0;226038;;20200202
3;1;1;0;579033;;20200203
3;1;1;0;266741;;20200204
3;1;1;0;346834;;20200205
3;1;1;0;243915;;20200206
3;1;1;0;416928;;20200207
3;1;1;0;471266;;20200208
3;1;1;0;476619;;20200209
3;1;1;0;381275;;20200210
3;1;1;0;320877;;20200211
3;1;1;0;498940;;20200212
3;1;1;0;376326;;20200213
3;1;1;0;523887;;20200214
3;1;1;0;290981;;20200215
3;1;1;0;338451;;20200216
3;1;1;0;423695;;20200217
3;1;1;0;571963;;20200218
3;1;1;0;408242;;20200219
3;1;1;0;401475;;20200220
3;1;1;0;272801;;20200221
3;1;1;0;249066;;20200222
3;1;1;0;472175;;20200223
3;1;1;0;520453;;20200224
3;1;1;0;382790;;20200225
3;1;1;0;509040;;20200226
3;1;1;0;344107;;20200227
3;1;1;0;414201;;20200228
3;1;1;0;336431;;20200229
3;1;1;0;249672;;20200301
3;1;1;0;480861;;20200302
3;1;1;0;239370;;20200303
3;1;1;0;335219;;20200304
3;1;1;0;331785;;20200305
3;1;1;0;507828;;20200306
3;1;1;0;484093;;20200307
3;1;1;0;468842;;20200308
3;1;1;0;303808;;20200309
3;1;1;0;523786;;20200310
3;1;1;0;392789;;20200311
3;1;1;0;246541;;20200312
3;1;1;0;406424;;20200313
3;1;1;0;586204;;20200314
3;1;1;0;484800;;20200315
3;1;1;0;561156;;20200316
3;1;1;0;559540;;20200317
3;1;1;0;273811;;20200318
3;1;1;0;424200;;20200319
3;1;1;0;385820;;20200320
3;1;1;0;262297;;20200321
3;1;1;0;581558;;20200322
3;1;1;0;475205;;20200323
3;1;1;0;316231;;20200324
3;1;1;0;309363;;20200325
3;1;1;0;242198;;20200326
3;1;1;0;339966;;20200327
3;1;1;0;565903;;20200328
3;1;1;0;392688;;20200329
3;1;1;0;422180;;20200330
3;1;1;0;306636;;20200331
3;1;1;0;602162;;20200401
3;1;1;0;578225;;20200402
3;1;1;0;266135;;20200403
3;1;1;0;317039;;20200404
3;1;1;0;344915;;20200405
3;1;1;0;451773;;20200406
3;1;1;0;539946;;20200407
3;1;1;0;439148;;20200408
3;1;1;0;240077;;20200409
3;1;1;0;235027;;20200410
3;1;1;0;416524;;20200411
3;1;1;0;474094;;20200412
3;1;1;0;301586;;20200413
3;1;1;0;347440;;20200414
3;1;1;0;569135;;20200415
3;1;1;0;438340;;20200416
3;1;1;0;378649;;20200417
3;1;1;0;488941;;20200418
3;1;1;0;302596;;20200419
3;1;1;0;415312;;20200420
3;1;1;0;477932;;20200421
3;1;1;0;225735;;20200422
3;1;1;0;551157;;20200423
3;1;1;0;518534;;20200424
3;1;1;0;582972;;20200425
3;1;1;0;507323;;20200426
3;1;1;0;356025;;20200427
3;1;1;0;279366;;20200428
3;1;1;0;566913;;20200429
3;1;1;0;445814;;20200430
3;1;1;0;472882;;20200501
3;1;1;0;537522;;20200502
3;1;1;0;577619;;20200503
3;1;1;0;261388;;20200504
3;1;1;0;271993;;20200505
3;1;1;0;327341;;20200506
3;1;1;0;375619;;20200507
3;1;1;0;582063;;20200508
3;1;1;0;471872;;20200509
3;1;1;0;525503;;20200510
3;1;1;0;445511;;20200511
3;1;1;0;492173;;20200512
3;1;1;0;273710;;20200513
3;1;1;0;559540;;20200514
3;1;1;0;441471;;20200515
3;1;1;0;596405;;20200516
3;1;1;0;306131;;20200517
3;1;1;0;283002;;20200518
3;1;1;0;536916;;20200519
3;1;1;0;462883;;20200520
3;1;1;0;551157;;20200521
3;1;1;0;308252;;20200522
3;1;1;0;333199;;20200523
3;1;1;0;494193;;20200524
3;1;1;0;400869;;20200525
3;1;1;0;471973;;20200526
3;1;1;0;448339;;20200527
3;1;1;0;361883;;20200528
3;1;1;0;404909;;20200529
3;1;1;0;567317;;20200530
3;1;1;0;561257;;20200531
3;1;1;0;386123;;20200601
3;1;1;0;340067;;20200602
3;1;1;0;303000;;20200603
3;1;1;0;237653;;20200604
3;1;1;0;380770;;20200605
3;1;1;0;590446;;20200606
3;1;1;0;403091;;20200607
3;1;1;0;588224;;20200608
3;1;1;0;243612;;20200609
3;1;1;0;515605;;20200610
3;1;1;0;251894;;20200611
3;1;1;0;579740;;20200612
3;1;1;0;416120;;20200613
3;1;1;0;338047;;20200614
3;1;1;0;469953;;20200615
3;1;1;0;229977;;20200616
3;1;1;0;280679;;20200617
3;1;1;0;377639;;20200618
3;1;1;0;240380;;20200619
3;1;1;0;517423;;20200620
3;1;1;0;248157;;20200621
3;1;1;0;309868;;20200622
3;1;1;0;233714;;20200623
3;1;1;0;539037;;20200624
3;1;1;0;230482;;20200625
3;1;1;0;571862;;20200626
3;1;1;0;413898;;20200627
3;1;1;0;389557;;20200628
3;1;1;0;385921;;20200629
3;1;1;0;493284;;20200630
3;1;1;0;388143;;20200701
3;1;1;0;319463;;20200702
3;1;1;0;295627;;20200703
3;1;1;0;315625;;20200704
3;1;1;0;243713;;20200705
3;1;1;0;246743;;20200706
3;1;1;0;369862;;20200707
3;1;1;0;263913;;20200708
3;1;1;0;506818;;20200709
3;1;1;0;433290;;20200710
3;1;1;0;277447;;20200711
3;1;1;0;428644;;20200712
3;1;1;0;354308;;20200713
3;1;1;0;403293;;20200714
3;1;1;0;295829;;20200715
3;1;1;0;601455;;20200716
3;1;1;0;385618;;20200717
3;1;1;0;478336;;20200718
3;1;1;0;237451;;20200719
3;1;1;0;541158;;20200720
3;1;1;0;478235;;20200721
3;1;1;0;348854;;20200722
3;1;1;0;364408;;20200723
3;1;1;0;230987;;20200724
3;1;1;0;255934;;20200725
3;1;1;0;403495;;20200726
3;1;1;0;235330;;20200727
3;1;1;0;291183;;20200728
3;1;1;0;513989;;20200729
3;1;1;0;338956;;20200730
3;1;1;0;342087;;20200731
3;1;1;0;347440;;20200801
3;1;1;0;507626;;20200802
3;1;1;0;547622;;20200803
3;1;1;0;355520;;20200804
3;1;1;0;324513;;20200805
3;1;1;0;430765;;20200806
3;1;1;0;232401;;20200807
3;1;1;0;449147;;20200808
3;1;1;0;388345;;20200809
3;1;1;0;441976;;20200810
3;1;1;0;499647;;20200811
3;1;1;0;345218;;20200812
3;1;1;0;399152;;20200813
3;1;1;0;596708;;20200814
3;1;1;0;281285;;20200815
3;1;1;0;499041;;20200816
3;1;1;0;294011;;20200817
3;1;1;0;410060;;20200818
3;1;1;0;565600;;20200819
3;1;1;0;387840;;20200820
3;1;1;0;353601;;20200821
3;1;1;0;337441;;20200822
3;1;1;0;532068;;20200823
3;1;1;0;465105;;20200824
3;1;1;0;480356;;20200825
3;1;1;0;367640;;20200826
3;1;1;0;433492;;20200827
3;1;1;0;577619;;20200828
3;1;1;0;600243;;20200829
3;1;1;0;507323;;20200830
3;1;1;0;552975;;20200831
3;1;1;0;278558;;20200901
3;1;1;0;531967;;20200902
3;1;1;0;332492;;20200903
3;1;1;0;440259;;20200904
3;1;1;0;289567;;20200905
3;1;1;0;243107;;20200906
3;1;1;0;475104;;20200907
3;1;1;0;378346;;20200908
3;1;1;0;406727;;20200909
3;1;1;0;422180;;20200910
3;1;1;0;424301;;20200911
3;1;1;0;602364;;20200912
3;1;1;0;298758;;20200913
3;1;1;0;337037;;20200914
3;1;1;0;559641;;20200915
3;1;1;0;506414;;20200916
3;1;1;0;536815;;20200917
3;1;1;0;557116;;20200918
3;1;1;0;405212;;20200919
3;1;1;0;234017;;20200920
3;1;1;0;453995;;20200921
3;1;1;0;579942;;20200922
3;1;1;0;590446;;20200923
3;1;1;0;507323;;20200924
3;1;1;0;279265;;20200925
3;1;1;0;363398;;20200926
3;1;1;0;569438;;20200927
3;1;1;0;573579;;20200928
3;1;1;0;362085;;20200929
3;1;1;0;322796;;20200930
3;1;1;0;366933;;20201001
3;1;1;0;287446;;20201002
3;1;1;0;405515;;20201003
3;1;1;0;284820;;20201004
3;1;1;0;323503;;20201005
3;1;1;0;417736;;20201006
3;1;1;0;429856;;20201007
3;1;1;0;518231;;20201008
3;1;1;0;536916;;20201009
3;1;1;0;452379;;20201010
3;1;1;0;381275;;20201011
3;1;1;0;298455;;20201012
3;1;1;0;426523;;20201013
3;1;1;0;511464;;20201014
3;1;1;0;323705;;20201015
3;1;1;0;565095;;20201016
3;1;1;0;340976;;20201017
