d_kpi_id,d_level0_id,d_level1_id,Period_int,PeriodName,Grain,Denominator,Numerator,Denominator_LP,Numerator_LP
2,1,5,2020-01-30 00:00:00,30/01/2020,D,1045350.0,348450.0,4360675.0,872135.0
2,1,5,2020-01-31 00:00:00,2020 January,M,62653431.0,888497.0,0.0,0.0
2,1,5,2020-01-31 00:00:00,31/01/2020,D,3131202.0,521867.0,1045350.0,348450.0
2,1,5,2020-02-01 00:00:00,01/02/2020,D,4686804.0,781134.0,3131202.0,521867.0
2,1,5,2020-02-02 00:00:00,02/02/2020,D,2948796.0,737199.0,4686804.0,781134.0
2,1,5,2020-02-03 00:00:00,03/02/2020,D,1788306.0,298051.0,2948796.0,737199.0
2,1,5,2020-02-04 00:00:00,04/02/2020,D,2555199.0,851733.0,1788306.0,298051.0
2,1,5,2020-02-05 00:00:00,05/02/2020,D,3054240.0,763560.0,2555199.0,851733.0
2,1,5,2020-02-06 00:00:00,06/02/2020,D,2828404.0,707101.0,3054240.0,763560.0
2,1,5,2020-02-07 00:00:00,07/02/2020,D,4281996.0,713666.0,2828404.0,707101.0
2,1,5,2020-02-08 00:00:00,08/02/2020,D,3675895.0,735179.0,4281996.0,713666.0
2,1,5,2020-02-09 00:00:00,09/02/2020,D,2780328.0,695082.0,3675895.0,735179.0
2,1,5,2020-02-10 00:00:00,10/02/2020,D,1517727.0,505909.0,2780328.0,695082.0
2,1,5,2020-02-11 00:00:00,11/02/2020,D,2449048.0,612262.0,1517727.0,505909.0
2,1,5,2020-02-12 00:00:00,12/02/2020,D,1102314.0,367438.0,2449048.0,612262.0
2,1,5,2020-02-13 00:00:00,13/02/2020,D,3757806.0,626301.0,1102314.0,367438.0
2,1,5,2020-02-14 00:00:00,14/02/2020,D,997880.0,199576.0,3757806.0,626301.0
2,1,5,2020-02-15 00:00:00,15/02/2020,D,879205.0,175841.0,997880.0,199576.0
2,1,5,2020-02-16 00:00:00,16/02/2020,D,2213112.0,368852.0,879205.0,175841.0
2,1,5,2020-02-17 00:00:00,17/02/2020,D,3352190.0,670438.0,2213112.0,368852.0
2,1,5,2020-02-18 00:00:00,18/02/2020,D,4166856.0,694476.0,3352190.0,670438.0
2,1,5,2020-02-19 00:00:00,19/02/2020,D,1343805.0,447935.0,4166856.0,694476.0
2,1,5,2020-02-20 00:00:00,20/02/2020,D,3478036.0,869509.0,1343805.0,447935.0
2,1,5,2020-02-21 00:00:00,21/02/2020,D,3900620.0,780124.0,3478036.0,869509.0
2,1,5,2020-02-22 00:00:00,22/02/2020,D,1108980.0,221796.0,3900620.0,780124.0
2,1,5,2020-02-23 00:00:00,23/02/2020,D,1876176.0,469044.0,1108980.0,221796.0
2,1,5,2020-02-24 00:00:00,24/02/2020,D,3703670.0,740734.0,1876176.0,469044.0
2,1,5,2020-02-25 00:00:00,25/02/2020,D,1304112.0,434704.0,3703670.0,740734.0
2,1,5,2020-02-26 00:00:00,26/02/2020,D,2102820.0,350470.0,1304112.0,434704.0
2,1,5,2020-02-27 00:00:00,27/02/2020,D,1368348.0,456116.0,2102820.0,350470.0
2,1,5,2020-02-28 00:00:00,28/02/2020,D,3560856.0,890214.0,1368348.0,456116.0
2,1,5,2020-02-29 00:00:00,2020 February,M,74937657.0,890214.0,62653431.0,888497.0
2,1,5,2020-02-29 00:00:00,29/02/2020,D,2154128.0,538532.0,3560856.0,890214.0
2,1,5,2020-03-01 00:00:00,01/03/2020,D,2559138.0,426523.0,2154128.0,538532.0
2,1,5,2020-03-02 00:00:00,02/03/2020,D,4766190.0,794365.0,2559138.0,426523.0
2,1,5,2020-03-03 00:00:00,03/03/2020,D,1942432.0,485608.0,4766190.0,794365.0
2,1,5,2020-03-04 00:00:00,04/03/2020,D,1201395.0,240279.0,1942432.0,485608.0
2,1,5,2020-03-05 00:00:00,05/03/2020,D,2072520.0,518130.0,1201395.0,240279.0
2,1,5,2020-03-06 00:00:00,06/03/2020,D,1961319.0,653773.0,2072520.0,518130.0
2,1,5,2020-03-07 00:00:00,07/03/2020,D,2866986.0,477831.0,1961319.0,653773.0
2,1,5,2020-03-08 00:00:00,08/03/2020,D,2898195.0,579639.0,2866986.0,477831.0
2,1,5,2020-03-09 00:00:00,09/03/2020,D,3966270.0,661045.0,2898195.0,579639.0
2,1,5,2020-03-10 00:00:00,10/03/2020,D,1218666.0,203111.0,3966270.0,661045.0
2,1,5,2020-03-11 00:00:00,11/03/2020,D,5064948.0,844158.0,1218666.0,203111.0
2,1,5,2020-03-12 00:00:00,12/03/2020,D,4944354.0,824059.0,5064948.0,844158.0
2,1,5,2020-03-13 00:00:00,13/03/2020,D,432381.0,144127.0,4944354.0,824059.0
2,1,5,2020-03-14 00:00:00,14/03/2020,D,2096760.0,524190.0,432381.0,144127.0
2,1,5,2020-03-15 00:00:00,15/03/2020,D,1769520.0,442380.0,2096760.0,524190.0
2,1,5,2020-03-16 00:00:00,16/03/2020,D,2677005.0,535401.0,1769520.0,442380.0
2,1,5,2020-03-17 00:00:00,17/03/2020,D,1522676.0,380669.0,2677005.0,535401.0
2,1,5,2020-03-18 00:00:00,18/03/2020,D,1226948.0,306737.0,1522676.0,380669.0
2,1,5,2020-03-19 00:00:00,19/03/2020,D,5221296.0,870216.0,1226948.0,306737.0
2,1,5,2020-03-20 00:00:00,20/03/2020,D,810828.0,135138.0,5221296.0,870216.0
2,1,5,2020-03-21 00:00:00,21/03/2020,D,1799820.0,359964.0,810828.0,135138.0
2,1,5,2020-03-22 00:00:00,22/03/2020,D,1641957.0,547319.0,1799820.0,359964.0
2,1,5,2020-03-23 00:00:00,23/03/2020,D,2971016.0,742754.0,1641957.0,547319.0
2,1,5,2020-03-24 00:00:00,24/03/2020,D,1232705.0,246541.0,2971016.0,742754.0
2,1,5,2020-03-25 00:00:00,25/03/2020,D,1109586.0,369862.0,1232705.0,246541.0
2,1,5,2020-03-26 00:00:00,26/03/2020,D,1733564.0,433391.0,1109586.0,369862.0
2,1,5,2020-03-27 00:00:00,27/03/2020,D,3605296.0,901324.0,1733564.0,433391.0
2,1,5,2020-03-28 00:00:00,28/03/2020,D,2781035.0,556207.0,3605296.0,901324.0
2,1,5,2020-03-29 00:00:00,29/03/2020,D,1878600.0,313100.0,2781035.0,556207.0
2,1,5,2020-03-30 00:00:00,30/03/2020,D,1619030.0,323806.0,1878600.0,313100.0
2,1,5,2020-03-31 00:00:00,2020 March,M,77065828.0,912232.0,0.0,0.0
2,1,5,2020-03-31 00:00:00,31/03/2020,D,5473392.0,912232.0,1619030.0,323806.0
2,1,5,2020-03-31 00:00:00,Q1 2020,Q,214656916.0,912232.0,0.0,0.0
2,1,5,2020-04-01 00:00:00,01/04/2020,D,3629435.0,725887.0,5473392.0,912232.0
2,1,5,2020-04-02 00:00:00,02/04/2020,D,1541260.0,308252.0,3629435.0,725887.0
2,1,5,2020-04-03 00:00:00,03/04/2020,D,2367036.0,394506.0,1541260.0,308252.0
2,1,5,2020-04-04 00:00:00,04/04/2020,D,2357037.0,785679.0,2367036.0,394506.0
2,1,5,2020-04-05 00:00:00,05/04/2020,D,905970.0,150995.0,2357037.0,785679.0
2,1,5,2020-04-06 00:00:00,06/04/2020,D,1007172.0,335724.0,905970.0,150995.0
2,1,5,2020-04-07 00:00:00,07/04/2020,D,1311990.0,218665.0,1007172.0,335724.0
2,1,5,2020-04-08 00:00:00,08/04/2020,D,747804.0,124634.0,1311990.0,218665.0
2,1,5,2020-04-09 00:00:00,09/04/2020,D,2386731.0,795577.0,747804.0,124634.0
2,1,5,2020-04-10 00:00:00,10/04/2020,D,5012832.0,835472.0,2386731.0,795577.0
2,1,5,2020-04-11 00:00:00,11/04/2020,D,4335324.0,722554.0,5012832.0,835472.0
2,1,5,2020-04-12 00:00:00,12/04/2020,D,2975965.0,595193.0,4335324.0,722554.0
2,1,5,2020-04-13 00:00:00,13/04/2020,D,1070802.0,178467.0,2975965.0,595193.0
2,1,5,2020-04-14 00:00:00,14/04/2020,D,873246.0,145541.0,1070802.0,178467.0
2,1,5,2020-04-15 00:00:00,15/04/2020,D,705384.0,176346.0,873246.0,145541.0
2,1,5,2020-04-16 00:00:00,16/04/2020,D,2015556.0,335926.0,705384.0,176346.0
2,1,5,2020-04-17 00:00:00,17/04/2020,D,3278460.0,546410.0,2015556.0,335926.0
2,1,5,2020-04-18 00:00:00,18/04/2020,D,1773560.0,354712.0,3278460.0,546410.0
2,1,5,2020-04-19 00:00:00,19/04/2020,D,752450.0,150490.0,1773560.0,354712.0
2,1,5,2020-04-20 00:00:00,20/04/2020,D,3966775.0,793355.0,752450.0,150490.0
2,1,5,2020-04-21 00:00:00,21/04/2020,D,2228565.0,445713.0,3966775.0,793355.0
2,1,5,2020-04-22 00:00:00,22/04/2020,D,2733969.0,911323.0,2228565.0,445713.0
2,1,5,2020-04-23 00:00:00,23/04/2020,D,3094640.0,773660.0,2733969.0,911323.0
2,1,5,2020-04-24 00:00:00,24/04/2020,D,3447736.0,861934.0,3094640.0,773660.0
2,1,5,2020-04-25 00:00:00,25/04/2020,D,2614284.0,871428.0,3447736.0,861934.0
2,1,5,2020-04-26 00:00:00,26/04/2020,D,2705790.0,901930.0,2614284.0,871428.0
2,1,5,2020-04-27 00:00:00,27/04/2020,D,2976672.0,744168.0,2705790.0,901930.0
2,1,5,2020-04-28 00:00:00,28/04/2020,D,4724982.0,787497.0,2976672.0,744168.0
2,1,5,2020-04-29 00:00:00,29/04/2020,D,3471976.0,867994.0,4724982.0,787497.0
2,1,5,2020-04-30 00:00:00,2020 April,M,75272977.0,911323.0,77065828.0,912232.0
2,1,5,2020-04-30 00:00:00,30/04/2020,D,4259574.0,709929.0,3471976.0,867994.0
2,1,5,2020-05-01 00:00:00,01/05/2020,D,3791742.0,631957.0,4259574.0,709929.0
2,1,5,2020-05-02 00:00:00,02/05/2020,D,2024040.0,506010.0,3791742.0,631957.0
2,1,5,2020-05-03 00:00:00,03/05/2020,D,1660743.0,553581.0,2024040.0,506010.0
2,1,5,2020-05-04 00:00:00,04/05/2020,D,2602972.0,650743.0,1660743.0,553581.0
2,1,5,2020-05-05 00:00:00,05/05/2020,D,2565804.0,855268.0,2602972.0,650743.0
2,1,5,2020-05-06 00:00:00,06/05/2020,D,3875370.0,645895.0,2565804.0,855268.0
2,1,5,2020-05-07 00:00:00,07/05/2020,D,1637816.0,409454.0,3875370.0,645895.0
2,1,5,2020-05-08 00:00:00,08/05/2020,D,3442080.0,860520.0,1637816.0,409454.0
2,1,5,2020-05-09 00:00:00,09/05/2020,D,1163015.0,232603.0,3442080.0,860520.0
2,1,5,2020-05-10 00:00:00,10/05/2020,D,3022425.0,604485.0,1163015.0,232603.0
2,1,5,2020-05-11 00:00:00,11/05/2020,D,2113122.0,352187.0,3022425.0,604485.0
2,1,5,2020-05-12 00:00:00,12/05/2020,D,2487832.0,621958.0,2113122.0,352187.0
2,1,5,2020-05-13 00:00:00,13/05/2020,D,2391680.0,597920.0,2487832.0,621958.0
2,1,5,2020-05-14 00:00:00,14/05/2020,D,2577520.0,515504.0,2391680.0,597920.0
2,1,5,2020-05-15 00:00:00,15/05/2020,D,976064.0,244016.0,2577520.0,515504.0
2,1,5,2020-05-16 00:00:00,16/05/2020,D,2807396.0,701849.0,976064.0,244016.0
2,1,5,2020-05-17 00:00:00,17/05/2020,D,1550451.0,516817.0,2807396.0,701849.0
2,1,5,2020-05-18 00:00:00,18/05/2020,D,1068378.0,356126.0,1550451.0,516817.0
2,1,5,2020-05-19 00:00:00,19/05/2020,D,2050704.0,512676.0,1068378.0,356126.0
2,1,5,2020-05-20 00:00:00,20/05/2020,D,4518235.0,903647.0,2050704.0,512676.0
2,1,5,2020-05-21 00:00:00,21/05/2020,D,2132514.0,355419.0,4518235.0,903647.0
2,1,5,2020-05-22 00:00:00,22/05/2020,D,2070399.0,690133.0,2132514.0,355419.0
2,1,5,2020-05-23 00:00:00,23/05/2020,D,1091608.0,272902.0,2070399.0,690133.0
2,1,5,2020-05-24 00:00:00,24/05/2020,D,4055655.0,811131.0,1091608.0,272902.0
2,1,5,2020-05-25 00:00:00,25/05/2020,D,2175540.0,435108.0,4055655.0,811131.0
2,1,5,2020-05-26 00:00:00,26/05/2020,D,854763.0,284921.0,2175540.0,435108.0
2,1,5,2020-05-27 00:00:00,27/05/2020,D,3391176.0,565196.0,854763.0,284921.0
2,1,5,2020-05-28 00:00:00,28/05/2020,D,611454.0,203818.0,3391176.0,565196.0
2,1,5,2020-05-29 00:00:00,29/05/2020,D,1322595.0,264519.0,611454.0,203818.0
2,1,5,2020-05-30 00:00:00,30/05/2020,D,2375924.0,593981.0,1322595.0,264519.0
2,1,5,2020-05-31 00:00:00,2020 May,M,72260753.0,903647.0,0.0,0.0
2,1,5,2020-05-31 00:00:00,31/05/2020,D,3851736.0,641956.0,2375924.0,593981.0
2,1,5,2020-06-01 00:00:00,01/06/2020,D,2452684.0,613171.0,3851736.0,641956.0
2,1,5,2020-06-02 00:00:00,02/06/2020,D,547521.0,182507.0,2452684.0,613171.0
2,1,5,2020-06-03 00:00:00,03/06/2020,D,1251390.0,417130.0,547521.0,182507.0
2,1,5,2020-06-04 00:00:00,04/06/2020,D,4481976.0,746996.0,1251390.0,417130.0
2,1,5,2020-06-05 00:00:00,05/06/2020,D,1241088.0,206848.0,4481976.0,746996.0
2,1,5,2020-06-06 00:00:00,06/06/2020,D,1395820.0,348955.0,1241088.0,206848.0
2,1,5,2020-06-07 00:00:00,07/06/2020,D,1044845.0,208969.0,1395820.0,348955.0
2,1,5,2020-06-08 00:00:00,08/06/2020,D,2219172.0,554793.0,1044845.0,208969.0
2,1,5,2020-06-09 00:00:00,09/06/2020,D,2359764.0,786588.0,2219172.0,554793.0
2,1,5,2020-06-10 00:00:00,10/06/2020,D,2905770.0,581154.0,2359764.0,786588.0
2,1,5,2020-06-11 00:00:00,11/06/2020,D,3975966.0,662661.0,2905770.0,581154.0
2,1,5,2020-06-12 00:00:00,12/06/2020,D,1861632.0,310272.0,3975966.0,662661.0
2,1,5,2020-06-13 00:00:00,13/06/2020,D,4501570.0,900314.0,1861632.0,310272.0
2,1,5,2020-06-14 00:00:00,14/06/2020,D,2752048.0,688012.0,4501570.0,900314.0
2,1,5,2020-06-15 00:00:00,15/06/2020,D,2532777.0,844259.0,2752048.0,688012.0
2,1,5,2020-06-16 00:00:00,16/06/2020,D,4326840.0,721140.0,2532777.0,844259.0
2,1,5,2020-06-17 00:00:00,17/06/2020,D,3211194.0,535199.0,4326840.0,721140.0
2,1,5,2020-06-18 00:00:00,18/06/2020,D,2588832.0,647208.0,3211194.0,535199.0
2,1,5,2020-06-19 00:00:00,19/06/2020,D,1884660.0,376932.0,2588832.0,647208.0
2,1,5,2020-06-20 00:00:00,20/06/2020,D,1212909.0,404303.0,1884660.0,376932.0
2,1,5,2020-06-21 00:00:00,21/06/2020,D,2603376.0,433896.0,1212909.0,404303.0
2,1,5,2020-06-22 00:00:00,22/06/2020,D,3172612.0,793153.0,2603376.0,433896.0
2,1,5,2020-06-23 00:00:00,23/06/2020,D,1789215.0,596405.0,3172612.0,793153.0
2,1,5,2020-06-24 00:00:00,24/06/2020,D,1471368.0,367842.0,1789215.0,596405.0
2,1,5,2020-06-25 00:00:00,25/06/2020,D,4237758.0,706293.0,1471368.0,367842.0
2,1,5,2020-06-26 00:00:00,26/06/2020,D,2452280.0,490456.0,4237758.0,706293.0
2,1,5,2020-06-27 00:00:00,27/06/2020,D,598728.0,149682.0,2452280.0,490456.0
2,1,5,2020-06-28 00:00:00,28/06/2020,D,2618223.0,872741.0,598728.0,149682.0
2,1,5,2020-06-29 00:00:00,29/06/2020,D,659328.0,219776.0,2618223.0,872741.0
2,1,5,2020-06-30 00:00:00,2020 June,M,71125311.0,900314.0,72260753.0,903647.0
2,1,5,2020-06-30 00:00:00,30/06/2020,D,2773965.0,554793.0,659328.0,219776.0
2,1,5,2020-06-30 00:00:00,Q2 2020,Q,218659041.0,911323.0,214656916.0,912232.0
2,1,5,2020-07-01 00:00:00,01/07/2020,D,1741038.0,290173.0,2773965.0,554793.0
2,1,5,2020-07-02 00:00:00,02/07/2020,D,2700033.0,900011.0,1741038.0,290173.0
2,1,5,2020-07-03 00:00:00,03/07/2020,D,2032625.0,406525.0,2700033.0,900011.0
2,1,5,2020-07-04 00:00:00,04/07/2020,D,636300.0,212100.0,2032625.0,406525.0
2,1,5,2020-07-05 00:00:00,05/07/2020,D,2076055.0,415211.0,636300.0,212100.0
2,1,5,2020-07-06 00:00:00,06/07/2020,D,3324920.0,664984.0,2076055.0,415211.0
2,1,5,2020-07-07 00:00:00,07/07/2020,D,770226.0,128371.0,3324920.0,664984.0
2,1,5,2020-07-08 00:00:00,08/07/2020,D,2529444.0,843148.0,770226.0,128371.0
2,1,5,2020-07-09 00:00:00,09/07/2020,D,498435.0,166145.0,2529444.0,843148.0
2,1,5,2020-07-10 00:00:00,10/07/2020,D,3802145.0,760429.0,498435.0,166145.0
2,1,5,2020-07-11 00:00:00,11/07/2020,D,3291388.0,822847.0,3802145.0,760429.0
2,1,5,2020-07-12 00:00:00,12/07/2020,D,4451575.0,890315.0,3291388.0,822847.0
2,1,5,2020-07-13 00:00:00,13/07/2020,D,800526.0,266842.0,4451575.0,890315.0
2,1,5,2020-07-14 00:00:00,14/07/2020,D,2039796.0,679932.0,800526.0,266842.0
2,1,5,2020-07-15 00:00:00,15/07/2020,D,1601052.0,266842.0,2039796.0,679932.0
2,1,5,2020-07-16 00:00:00,16/07/2020,D,926675.0,185335.0,1601052.0,266842.0
2,1,5,2020-07-17 00:00:00,17/07/2020,D,788103.0,262701.0,926675.0,185335.0
2,1,5,2020-07-18 00:00:00,18/07/2020,D,3084944.0,771236.0,788103.0,262701.0
2,1,5,2020-07-19 00:00:00,19/07/2020,D,2210284.0,552571.0,3084944.0,771236.0
2,1,5,2020-07-20 00:00:00,20/07/2020,D,633068.0,158267.0,2210284.0,552571.0
2,1,5,2020-07-21 00:00:00,21/07/2020,D,546309.0,182103.0,633068.0,158267.0
2,1,5,2020-07-22 00:00:00,22/07/2020,D,1685488.0,421372.0,546309.0,182103.0
2,1,5,2020-07-23 00:00:00,23/07/2020,D,3280884.0,820221.0,1685488.0,421372.0
2,1,5,2020-07-24 00:00:00,24/07/2020,D,909808.0,227452.0,3280884.0,820221.0
2,1,5,2020-07-25 00:00:00,25/07/2020,D,3215032.0,803758.0,909808.0,227452.0
2,1,5,2020-07-26 00:00:00,26/07/2020,D,5236446.0,872741.0,3215032.0,803758.0
2,1,5,2020-07-27 00:00:00,27/07/2020,D,1252905.0,250581.0,5236446.0,872741.0
2,1,5,2020-07-28 00:00:00,28/07/2020,D,1789215.0,357843.0,1252905.0,250581.0
2,1,5,2020-07-29 00:00:00,29/07/2020,D,1491972.0,248662.0,1789215.0,357843.0
2,1,5,2020-07-30 00:00:00,30/07/2020,D,1224120.0,408040.0,1491972.0,248662.0
2,1,5,2020-07-31 00:00:00,2020 July,M,64983501.0,900011.0,0.0,0.0
2,1,5,2020-07-31 00:00:00,31/07/2020,D,4412690.0,882538.0,1224120.0,408040.0
2,1,5,2020-08-01 00:00:00,01/08/2020,D,1134836.0,283709.0,4412690.0,882538.0
2,1,5,2020-08-02 00:00:00,02/08/2020,D,2005860.0,501465.0,1134836.0,283709.0
2,1,5,2020-08-03 00:00:00,03/08/2020,D,1269570.0,253914.0,2005860.0,501465.0
2,1,5,2020-08-04 00:00:00,04/08/2020,D,3608528.0,902132.0,1269570.0,253914.0
2,1,5,2020-08-05 00:00:00,05/08/2020,D,1034139.0,344713.0,3608528.0,902132.0
2,1,5,2020-08-06 00:00:00,06/08/2020,D,3065350.0,613070.0,1034139.0,344713.0
2,1,5,2020-08-07 00:00:00,07/08/2020,D,1932534.0,644178.0,3065350.0,613070.0
2,1,5,2020-08-08 00:00:00,08/08/2020,D,598324.0,149581.0,1932534.0,644178.0
2,1,5,2020-08-09 00:00:00,09/08/2020,D,2850220.0,712555.0,598324.0,149581.0
2,1,5,2020-08-10 00:00:00,10/08/2020,D,1473489.0,491163.0,2850220.0,712555.0
2,1,5,2020-08-11 00:00:00,11/08/2020,D,1806486.0,301081.0,1473489.0,491163.0
2,1,5,2020-08-12 00:00:00,12/08/2020,D,5137062.0,856177.0,1806486.0,301081.0
2,1,5,2020-08-13 00:00:00,13/08/2020,D,3041312.0,760328.0,5137062.0,856177.0
2,1,5,2020-08-14 00:00:00,14/08/2020,D,2140392.0,713464.0,3041312.0,760328.0
2,1,5,2020-08-15 00:00:00,15/08/2020,D,3603276.0,900819.0,2140392.0,713464.0
2,1,5,2020-08-16 00:00:00,16/08/2020,D,1166045.0,233209.0,3603276.0,900819.0
2,1,5,2020-08-17 00:00:00,17/08/2020,D,2662158.0,443693.0,1166045.0,233209.0
2,1,5,2020-08-18 00:00:00,18/08/2020,D,2451270.0,817090.0,2662158.0,443693.0
2,1,5,2020-08-19 00:00:00,19/08/2020,D,2994852.0,499142.0,2451270.0,817090.0
2,1,5,2020-08-20 00:00:00,20/08/2020,D,595092.0,148773.0,2994852.0,499142.0
2,1,5,2020-08-21 00:00:00,21/08/2020,D,2773864.0,693466.0,595092.0,148773.0
2,1,5,2020-08-22 00:00:00,22/08/2020,D,3016668.0,754167.0,2773864.0,693466.0
2,1,5,2020-08-23 00:00:00,23/08/2020,D,2379156.0,594789.0,3016668.0,754167.0
2,1,5,2020-08-24 00:00:00,24/08/2020,D,2019798.0,673266.0,2379156.0,594789.0
2,1,5,2020-08-25 00:00:00,25/08/2020,D,1922030.0,384406.0,2019798.0,673266.0
2,1,5,2020-08-26 00:00:00,26/08/2020,D,5067372.0,844562.0,1922030.0,384406.0
2,1,5,2020-08-27 00:00:00,27/08/2020,D,1586710.0,317342.0,5067372.0,844562.0
2,1,5,2020-08-28 00:00:00,28/08/2020,D,1277448.0,425816.0,1586710.0,317342.0
2,1,5,2020-08-29 00:00:00,29/08/2020,D,1290780.0,322695.0,1277448.0,425816.0
2,1,5,2020-08-30 00:00:00,30/08/2020,D,2694680.0,673670.0,1290780.0,322695.0
2,1,5,2020-08-31 00:00:00,2020 August,M,70273881.0,902132.0,64983501.0,900011.0
2,1,5,2020-08-31 00:00:00,31/08/2020,D,1674580.0,334916.0,2694680.0,673670.0
2,1,5,2020-09-01 00:00:00,01/09/2020,D,1503890.0,300778.0,1674580.0,334916.0
2,1,5,2020-09-02 00:00:00,02/09/2020,D,2929404.0,732351.0,1503890.0,300778.0
2,1,5,2020-09-03 00:00:00,03/09/2020,D,1459551.0,486517.0,2929404.0,732351.0
2,1,5,2020-09-04 00:00:00,04/09/2020,D,3647312.0,911828.0,1459551.0,486517.0
2,1,5,2020-09-05 00:00:00,05/09/2020,D,4390470.0,878094.0,3647312.0,911828.0
2,1,5,2020-09-06 00:00:00,06/09/2020,D,2167965.0,433593.0,4390470.0,878094.0
2,1,5,2020-09-07 00:00:00,07/09/2020,D,1805274.0,601758.0,2167965.0,433593.0
2,1,5,2020-09-08 00:00:00,08/09/2020,D,2676904.0,669226.0,1805274.0,601758.0
2,1,5,2020-09-09 00:00:00,09/09/2020,D,2390670.0,796890.0,2676904.0,669226.0
2,1,5,2020-09-10 00:00:00,10/09/2020,D,2207052.0,551763.0,2390670.0,796890.0
2,1,5,2020-09-11 00:00:00,11/09/2020,D,1836685.0,367337.0,2207052.0,551763.0
2,1,5,2020-09-12 00:00:00,12/09/2020,D,2513688.0,628422.0,1836685.0,367337.0
2,1,5,2020-09-13 00:00:00,13/09/2020,D,1216545.0,405515.0,2513688.0,628422.0
2,1,5,2020-09-14 00:00:00,14/09/2020,D,2148068.0,537017.0,1216545.0,405515.0
2,1,5,2020-09-15 00:00:00,15/09/2020,D,4429860.0,885972.0,2148068.0,537017.0
2,1,5,2020-09-16 00:00:00,16/09/2020,D,2445008.0,611252.0,4429860.0,885972.0
2,1,5,2020-09-17 00:00:00,17/09/2020,D,4417235.0,883447.0,2445008.0,611252.0
2,1,5,2020-09-18 00:00:00,18/09/2020,D,2048785.0,409757.0,4417235.0,883447.0
2,1,5,2020-09-19 00:00:00,19/09/2020,D,3090600.0,515100.0,2048785.0,409757.0
2,1,5,2020-09-20 00:00:00,20/09/2020,D,560247.0,186749.0,3090600.0,515100.0
2,1,5,2020-09-21 00:00:00,21/09/2020,D,3661452.0,610242.0,560247.0,186749.0
2,1,5,2020-09-22 00:00:00,22/09/2020,D,3136555.0,627311.0,3661452.0,610242.0
2,1,5,2020-09-23 00:00:00,23/09/2020,D,4138374.0,689729.0,3136555.0,627311.0
2,1,5,2020-09-24 00:00:00,24/09/2020,D,1709728.0,427432.0,4138374.0,689729.0
2,1,5,2020-09-25 00:00:00,25/09/2020,D,1422585.0,284517.0,1709728.0,427432.0
2,1,5,2020-09-26 00:00:00,26/09/2020,D,3316638.0,552773.0,1422585.0,284517.0
2,1,5,2020-09-27 00:00:00,27/09/2020,D,670236.0,167559.0,3316638.0,552773.0
2,1,5,2020-09-28 00:00:00,28/09/2020,D,634684.0,158671.0,670236.0,167559.0
2,1,5,2020-09-29 00:00:00,29/09/2020,D,3198670.0,639734.0,634684.0,158671.0
2,1,5,2020-09-30 00:00:00,2020 September,M,73403669.0,911828.0,70273881.0,902132.0
2,1,5,2020-09-30 00:00:00,30/09/2020,D,1629534.0,271589.0,3198670.0,639734.0
2,1,5,2020-09-30 00:00:00,Q3 2020,Q,208661051.0,911828.0,218659041.0,911323.0
2,1,5,2020-10-01 00:00:00,01/10/2020,D,2880924.0,480154.0,1629534.0,271589.0
2,1,5,2020-10-02 00:00:00,02/10/2020,D,1108980.0,369660.0,2880924.0,480154.0
2,1,5,2020-10-03 00:00:00,03/10/2020,D,3754776.0,625796.0,1108980.0,369660.0
2,1,5,2020-10-04 00:00:00,04/10/2020,D,638421.0,212807.0,3754776.0,625796.0
2,1,5,2020-10-05 00:00:00,05/10/2020,D,905768.0,226442.0,638421.0,212807.0
2,1,5,2020-10-06 00:00:00,06/10/2020,D,1183720.0,236744.0,905768.0,226442.0
2,1,5,2020-10-07 00:00:00,07/10/2020,D,4614084.0,769014.0,1183720.0,236744.0
2,1,5,2020-10-08 00:00:00,08/10/2020,D,3552372.0,888093.0,4614084.0,769014.0
2,1,5,2020-10-09 00:00:00,09/10/2020,D,847996.0,211999.0,3552372.0,888093.0
2,1,5,2020-10-10 00:00:00,10/10/2020,D,768105.0,256035.0,847996.0,211999.0
2,1,5,2020-10-11 00:00:00,11/10/2020,D,3474400.0,868600.0,768105.0,256035.0
2,1,5,2020-10-12 00:00:00,12/10/2020,D,1865874.0,310979.0,3474400.0,868600.0
2,1,5,2020-10-13 00:00:00,13/10/2020,D,3970815.0,794163.0,1865874.0,310979.0
2,1,5,2020-10-14 00:00:00,14/10/2020,D,2997882.0,499647.0,3970815.0,794163.0
2,1,5,2020-10-15 00:00:00,15/10/2020,D,1431675.0,477225.0,2997882.0,499647.0
2,1,5,2020-10-16 00:00:00,16/10/2020,D,3283712.0,820928.0,1431675.0,477225.0
2,1,5,2020-10-17 00:00:00,17/10/2020,D,2614587.0,871529.0,3283712.0,820928.0
2,1,5,2020-10-18 00:00:00,18/10/2020,D,1240785.0,248157.0,2614587.0,871529.0
2,1,5,2020-10-19 00:00:00,19/10/2020,D,1123120.0,280780.0,1240785.0,248157.0
2,1,5,2020-10-20 00:00:00,20/10/2020,D,2929404.0,488234.0,1123120.0,280780.0
2,1,5,2020-10-21 00:00:00,21/10/2020,D,3257856.0,542976.0,2929404.0,488234.0
2,1,5,2020-10-22 00:00:00,22/10/2020,D,3780228.0,630038.0,3257856.0,542976.0
2,1,5,2020-10-23 00:00:00,23/10/2020,D,1405314.0,468438.0,3780228.0,630038.0
