d_kpi_id,d_level0_id,d_level1_id,d_level2_id,d_date_id,Denominator,Numerator
2,1,2,0,20210408,957783.0,319261.0
2,1,2,0,20210409,1322696.0,330674.0
2,1,2,0,20210410,1752855.0,350571.0
2,1,2,0,20210411,1235331.0,411777.0
2,1,2,0,20210412,2409456.0,401576.0
2,1,2,0,20210413,1038381.0,346127.0
2,1,2,0,20210414,934452.0,233613.0
2,1,2,0,20210415,1289871.0,429957.0
2,1,2,0,20210416,2749422.0,458237.0
2,1,2,0,20210417,688113.0,229371.0
2,1,2,0,20210418,1100496.0,183416.0
2,1,2,0,20210419,1216444.0,304111.0
2,1,2,0,20210420,761540.0,190385.0
2,1,2,0,20210421,1472277.0,490759.0
2,1,2,0,20210422,1607112.0,401778.0
2,1,2,0,20210423,770832.0,256944.0
2,1,2,0,20210424,822342.0,274114.0
2,1,2,0,20210425,1281993.0,427331.0
2,1,2,0,20210426,1811940.0,452985.0
2,1,2,0,20210427,1775984.0,443996.0
2,1,2,0,20210428,1628120.0,325624.0
2,1,2,0,20210429,1082316.0,360772.0
2,1,2,0,20210430,1331584.0,332896.0
2,1,2,0,20210501,1210990.0,242198.0
2,1,2,0,20210502,2296740.0,382790.0
2,1,2,0,20210503,1766490.0,353298.0
2,1,2,0,20210504,1296840.0,216140.0
2,1,2,0,20210505,1644078.0,274013.0
2,1,2,0,20210506,2346230.0,469246.0
2,1,2,0,20210507,1656905.0,331381.0
2,1,2,0,20210508,958692.0,239673.0
2,1,2,0,20210509,1535200.0,307040.0
2,1,2,0,20210510,1338856.0,334714.0
2,1,2,0,20210511,1798810.0,359762.0
2,1,2,0,20210512,1994952.0,332492.0
2,1,2,0,20210513,871024.0,217756.0
2,1,2,0,20210514,1247148.0,311787.0
2,1,2,0,20210515,963035.0,192607.0
2,1,2,0,20210516,663772.0,165943.0
2,1,2,0,20210517,1999295.0,399859.0
2,1,2,0,20210518,1790932.0,447733.0
2,1,2,0,20210519,1217757.0,405919.0
2,1,2,0,20210520,1305728.0,326432.0
2,1,2,0,20210521,1374105.0,458035.0
2,1,2,0,20210522,1071408.0,178568.0
2,1,2,0,20210523,767600.0,191900.0
2,1,2,0,20210524,1440765.0,480255.0
2,1,2,0,20210525,1314414.0,438138.0
2,1,2,0,20210526,1479852.0,493284.0
2,1,2,0,20210527,1195638.0,398546.0
2,1,2,0,20210528,1601355.0,320271.0
2,1,2,0,20210529,956268.0,239067.0
2,1,2,0,20210530,1025352.0,256338.0
2,1,2,0,20210531,2127666.0,354611.0
2,1,2,0,20210601,849006.0,283002.0
2,1,2,0,20210602,1340472.0,446824.0
2,1,2,0,20210603,1033533.0,344511.0
2,1,2,0,20210604,1053228.0,175538.0
2,1,2,0,20210605,2009395.0,401879.0
2,1,2,0,20210606,1703466.0,283911.0
2,1,2,0,20210607,552672.0,138168.0
2,1,2,0,20210608,1322292.0,440764.0
2,1,2,0,20210609,1569540.0,392385.0
2,1,2,0,20210610,1300779.0,433593.0
2,1,2,0,20210611,861126.0,143521.0
2,1,2,0,20210612,1366025.0,273205.0
2,1,2,0,20210613,2252300.0,450460.0
2,1,2,0,20210614,1105950.0,221190.0
2,1,2,0,20210615,1476216.0,492072.0
2,1,2,0,20210616,1035048.0,172508.0
2,1,2,0,20210617,1872136.0,468034.0
2,1,2,0,20210618,1794770.0,358954.0
2,1,2,0,20210619,806889.0,268963.0
2,1,2,0,20210620,1919808.0,319968.0
2,1,2,0,20210621,1105950.0,184325.0
2,1,2,0,20210622,2117970.0,352995.0
2,1,2,0,20210623,1300476.0,433492.0
2,1,2,0,20210624,1272600.0,318150.0
2,1,2,0,20210625,1505304.0,250884.0
2,1,2,0,20210626,1279569.0,426523.0
2,1,2,0,20210627,1104132.0,368044.0
2,1,2,0,20210628,1178973.0,392991.0
2,1,2,0,20210629,1493285.0,298657.0
2,1,2,0,20210630,1947280.0,389456.0
2,1,2,0,20210701,1811940.0,452985.0
2,1,2,0,20210702,832038.0,277346.0
2,1,2,0,20210703,849612.0,212403.0
2,1,2,0,20210704,785376.0,196344.0
2,1,2,0,20210705,2471975.0,494395.0
2,1,2,0,20210706,2314920.0,462984.0
2,1,2,0,20210707,2399255.0,479851.0
2,1,2,0,20210708,557217.0,185739.0
2,1,2,0,20210709,1164732.0,194122.0
2,1,2,0,20210710,1481064.0,246844.0
2,1,2,0,20210711,1056460.0,211292.0
2,1,2,0,20210712,1162914.0,193819.0
2,1,2,0,20210713,1178670.0,196445.0
2,1,2,0,20210714,1996770.0,399354.0
2,1,2,0,20210715,521160.0,130290.0
2,1,2,0,20210716,2257350.0,451470.0
2,1,2,0,20210717,1689730.0,337946.0
2,1,2,0,20210718,1047774.0,174629.0
2,1,2,0,20210719,1256440.0,314110.0
2,1,2,0,20210720,1671348.0,417837.0
2,1,2,0,20210721,896880.0,224220.0
2,1,2,0,20210722,1698416.0,424604.0
2,1,2,0,20210723,590244.0,147561.0
2,1,2,0,20210724,1627110.0,271185.0
2,1,2,0,20210725,950208.0,237552.0
2,1,2,0,20210726,1152612.0,384204.0
2,1,2,0,20210727,869408.0,217352.0
2,1,2,0,20210728,1513485.0,302697.0
2,1,2,0,20210729,988588.0,247147.0
2,1,2,0,20210730,2026565.0,405313.0
2,1,2,0,20210731,836280.0,278760.0
2,1,2,0,20210801,985255.0,197051.0
2,1,2,0,20210802,1017575.0,203515.0
2,1,2,0,20210803,621453.0,207151.0
2,1,2,0,20210804,830523.0,276841.0
2,1,2,0,20210805,955965.0,318655.0
2,1,2,0,20210806,1090194.0,181699.0
2,1,2,0,20210807,1550754.0,258459.0
2,1,2,0,20210808,1338654.0,223109.0
2,1,2,0,20210809,1399052.0,349763.0
2,1,2,0,20210810,862035.0,172407.0
2,1,2,0,20210811,1697810.0,339562.0
2,1,2,0,20210812,1199880.0,299970.0
2,1,2,0,20210813,820928.0,205232.0
2,1,2,0,20210814,919302.0,306434.0
2,1,2,0,20210815,1933140.0,483285.0
2,1,2,0,20210816,669933.0,223311.0
2,1,2,0,20210817,843552.0,281184.0
2,1,2,0,20210818,1812445.0,362489.0
2,1,2,0,20210819,1901830.0,380366.0
2,1,2,0,20210820,1192810.0,238562.0
2,1,2,0,20210821,996365.0,199273.0
2,1,2,0,20210822,2260885.0,452177.0
2,1,2,0,20210823,693870.0,138774.0
2,1,2,0,20210824,1959804.0,326634.0
2,1,2,0,20210825,2065955.0,413191.0
2,1,2,0,20210826,827796.0,275932.0
2,1,2,0,20210827,2422182.0,403697.0
2,1,2,0,20210828,1102011.0,367337.0
2,1,2,0,20210829,1613172.0,403293.0
2,1,2,0,20210830,944148.0,314716.0
2,1,2,0,20210831,698415.0,139683.0
2,1,2,0,20210901,512272.0,128068.0
2,1,2,0,20210902,1340472.0,335118.0
2,1,2,0,20210903,830523.0,276841.0
2,1,2,0,20210904,1460460.0,243410.0
2,1,2,0,20210905,1849916.0,462479.0
2,1,2,0,20210906,1860420.0,372084.0
2,1,2,0,20210907,2152512.0,358752.0
2,1,2,0,20210908,458136.0,152712.0
2,1,2,0,20210909,2050704.0,341784.0
2,1,2,0,20210910,1960915.0,392183.0
2,1,2,0,20210911,1096860.0,274215.0
2,1,2,0,20210912,1881024.0,313504.0
2,1,2,0,20210913,1620040.0,324008.0
2,1,2,0,20210914,1467126.0,244521.0
2,1,2,0,20210915,1842240.0,307040.0
2,1,2,0,20210916,2242705.0,448541.0
2,1,2,0,20210917,904152.0,226038.0
2,1,2,0,20210918,1290780.0,258156.0
2,1,2,0,20210919,1166247.0,388749.0
2,1,2,0,20210920,2024545.0,404909.0
2,1,2,0,20210921,963035.0,192607.0
2,1,2,0,20210922,2917284.0,486214.0
2,1,2,0,20210923,740532.0,185133.0
2,1,2,0,20210924,1667308.0,416827.0
2,1,2,0,20210925,2119788.0,353298.0
2,1,2,0,20210926,1155642.0,192607.0
2,1,2,0,20210927,1424908.0,356227.0
2,1,2,0,20210928,550652.0,137663.0
2,1,2,0,20210929,1253915.0,250783.0
2,1,2,0,20210930,2124030.0,354005.0
2,1,2,0,20211001,1212909.0,404303.0
2,1,2,0,20211002,713060.0,178265.0
2,1,2,0,20211003,956874.0,318958.0
2,1,2,0,20211004,1916980.0,383396.0
2,1,2,0,20211005,1233210.0,205535.0
2,1,2,0,20211006,1148370.0,382790.0
2,1,2,0,20211007,1010202.0,336734.0
2,1,2,0,20211008,734775.0,146955.0
2,1,2,0,20211009,516716.0,129179.0
2,1,2,0,20211010,1953138.0,325523.0
2,1,2,0,20211011,2377338.0,396223.0
2,1,2,0,20211012,1696800.0,339360.0
2,1,2,0,20211013,972327.0,324109.0
2,1,2,0,20211014,1326130.0,265226.0
2,1,2,0,20211015,651652.0,162913.0
2,1,2,0,20211016,1580448.0,263408.0
2,1,2,0,20211017,2808204.0,468034.0
2,1,2,0,20211018,1448340.0,241390.0
2,1,2,0,20211019,790527.0,263509.0
2,1,2,0,20211020,1328655.0,442885.0
2,1,2,0,20211021,1330776.0,221796.0
2,1,2,0,20211022,1472580.0,368145.0
2,1,2,0,20211023,717504.0,239168.0
2,1,2,0,20211024,2357340.0,392890.0
2,1,2,0,20211025,1882640.0,470660.0
2,1,2,0,20211026,1577216.0,394304.0
2,1,2,0,20211027,611050.0,122210.0
2,1,2,0,20211028,1248057.0,416019.0
2,1,2,0,20211029,1769924.0,442481.0
2,1,2,0,20211030,867792.0,216948.0
2,1,2,0,20211031,811535.0,162307.0
2,1,2,0,20211101,2745786.0,457631.0
2,1,2,0,20211102,1249572.0,416524.0
2,1,2,0,20211103,552369.0,184123.0
2,1,2,0,20211104,2560350.0,426725.0
2,1,2,0,20211105,1600648.0,400162.0
2,1,2,0,20211106,1979196.0,329866.0
2,1,2,0,20211107,2424606.0,404101.0
2,1,2,0,20211108,735381.0,245127.0
2,1,2,0,20211109,2363905.0,472781.0
2,1,2,0,20211110,1131705.0,377235.0
2,1,2,0,20211111,1932130.0,386426.0
2,1,2,0,20211112,2165945.0,433189.0
2,1,2,0,20211113,1463995.0,292799.0
2,1,2,0,20211114,1098375.0,366125.0
2,1,2,0,20211115,2936070.0,489345.0
2,1,2,0,20211116,1192810.0,238562.0
2,1,2,0,20211117,882740.0,220685.0
2,1,2,0,20211118,501768.0,167256.0
2,1,2,0,20211119,1571358.0,261893.0
2,1,2,0,20211120,1860925.0,372185.0
2,1,2,0,20211121,1279266.0,213211.0
2,1,2,0,20211122,1048885.0,209777.0
2,1,2,0,20211123,1018383.0,339461.0
2,1,2,0,20211124,2471470.0,494294.0
2,1,2,0,20211125,911424.0,151904.0
2,1,2,0,20211126,1705284.0,426321.0
2,1,2,0,20211127,1295022.0,215837.0
2,1,2,0,20211128,641148.0,213716.0
2,1,2,0,20211129,1176044.0,294011.0
2,1,2,0,20211130,1319565.0,263913.0
2,1,2,0,20211201,868701.0,289567.0
2,1,2,0,20211202,2465410.0,493082.0
2,1,2,0,20211203,1230180.0,410060.0
2,1,2,0,20211204,1055652.0,175942.0
2,1,2,0,20211205,406323.0,135441.0
2,1,2,0,20211206,812646.0,270882.0
2,1,2,0,20211207,528735.0,176245.0
2,1,2,0,20211208,365115.0,121705.0
2,1,2,0,20211209,988386.0,329462.0
2,1,2,0,20211210,1360470.0,226745.0
2,1,2,0,20211211,2374914.0,395819.0
2,1,2,0,20211212,455712.0,151904.0
2,1,2,0,20211213,1364308.0,341077.0
2,1,2,0,20211214,2047270.0,409454.0
2,1,2,0,20211215,994345.0,198869.0
2,1,2,0,20211216,2027070.0,337845.0
2,1,2,0,20211217,738108.0,246036.0
2,1,2,0,20211218,1681044.0,420261.0
2,1,2,0,20211219,1457430.0,485810.0
2,1,2,0,20211220,1431069.0,477023.0
2,1,2,0,20211221,1285932.0,214322.0
2,1,2,0,20211222,1500456.0,375114.0
2,1,2,0,20211223,814060.0,203515.0
2,1,2,0,20211224,1061106.0,176851.0
2,1,2,0,20211225,1086861.0,362287.0
2,1,2,0,20211226,982326.0,327442.0
2,1,2,0,20211227,840320.0,210080.0
2,1,2,0,20211228,2633676.0,438946.0
2,1,2,0,20211229,1035654.0,345218.0
2,1,2,0,20211230,623776.0,155944.0
2,1,2,0,20211231,1167055.0,233411.0
2,1,2,0,20220101,2256744.0,376124.0
2,1,2,0,20220102,2376126.0,396021.0
2,1,2,0,20220103,1472176.0,368044.0
2,1,2,0,20220104,1458036.0,243006.0
2,1,2,0,20220105,1145340.0,190890.0
2,1,2,0,20220106,1689124.0,422281.0
2,1,2,0,20220107,1809112.0,452278.0
2,1,2,0,20220108,902940.0,300980.0
2,1,2,0,20220109,1882640.0,376528.0
2,1,2,0,20220110,1999800.0,399960.0
2,1,2,0,20220111,2055855.0,411171.0
2,1,2,0,20220112,1417636.0,354409.0
2,1,2,0,20220113,2037170.0,407434.0
2,1,2,0,20220114,2680944.0,446824.0
2,1,2,0,20220115,822948.0,137158.0
2,1,2,0,20220116,1821636.0,303606.0
2,1,2,0,20220117,1152208.0,288052.0
2,1,2,0,20220118,1995255.0,399051.0
2,1,2,0,20220119,786992.0,196748.0
2,1,2,0,20220120,1013030.0,202606.0
2,1,2,0,20220121,2122010.0,424402.0
2,1,2,0,20220122,924756.0,154126.0
2,1,2,0,20220123,1008384.0,252096.0
2,1,2,0,20220124,1535705.0,307141.0
2,1,2,0,20220125,933745.0,186749.0
2,1,2,0,20220126,517928.0,129482.0
2,1,2,0,20220127,1659430.0,331886.0
2,1,2,0,20220128,1331988.0,332997.0
2,1,2,0,20220129,1205536.0,301384.0
2,1,2,0,20220130,1731342.0,288557.0
2,1,2,0,20220131,549642.0,183214.0
2,1,2,0,20220201,2253714.0,375619.0
2,1,2,0,20220202,1044138.0,348046.0
2,1,2,0,20220203,1763056.0,440764.0
2,1,2,0,20220204,926574.0,154429.0
2,1,2,0,20220205,2364006.0,394001.0
2,1,2,0,20220206,783356.0,195839.0
2,1,2,0,20220207,1767904.0,441976.0
2,1,2,0,20220208,767802.0,127967.0
2,1,2,0,20220209,972024.0,162004.0
2,1,2,0,20220210,1387336.0,346834.0
2,1,2,0,20220211,597112.0,149278.0
2,1,2,0,20220212,1592770.0,318554.0
2,1,2,0,20220213,1132614.0,377538.0
2,1,2,0,20220214,1618828.0,404707.0
2,1,2,0,20220215,703364.0,175841.0
2,1,2,0,20220216,400566.0,133522.0
2,1,2,0,20220217,1845270.0,369054.0
2,1,2,0,20220218,2172510.0,362085.0
2,1,2,0,20220219,1746290.0,349258.0
2,1,2,0,20220220,421170.0,140390.0
2,1,2,0,20220221,1599032.0,399758.0
2,1,2,0,20220222,2403295.0,480659.0
2,1,2,0,20220223,1182104.0,295526.0
2,1,2,0,20220224,1612566.0,268761.0
2,1,2,0,20220225,887790.0,295930.0
2,1,2,0,20220226,2457835.0,491567.0
2,1,2,0,20220227,850824.0,141804.0
2,1,2,0,20220228,2242200.0,448440.0
2,1,2,0,20220301,1959905.0,391981.0
2,1,2,0,20220302,1935564.0,322594.0
2,1,2,0,20220303,1543684.0,385921.0
2,1,2,0,20220304,2392690.0,478538.0
2,1,2,0,20220305,1859915.0,371983.0
2,1,2,0,20220306,1857592.0,464398.0
2,1,2,0,20220307,538532.0,134633.0
2,1,2,0,20220308,1098072.0,366024.0
2,1,2,0,20220309,1305930.0,261186.0
2,1,2,0,20220310,1253814.0,417938.0
2,1,2,0,20220311,1585296.0,264216.0
2,1,2,0,20220312,1113525.0,222705.0
2,1,2,0,20220313,1725080.0,345016.0
2,1,2,0,20220314,2824566.0,470761.0
2,1,2,0,20220315,1027170.0,342390.0
2,1,2,0,20220316,1419656.0,354914.0
2,1,2,0,20220317,1198365.0,399455.0
2,1,2,0,20220318,1470964.0,367741.0
2,1,2,0,20220319,618423.0,206141.0
2,1,2,0,20220320,1801032.0,450258.0
2,1,2,0,20220321,2420465.0,484093.0
2,1,2,0,20220322,1395315.0,465105.0
2,1,2,0,20220323,698718.0,232906.0
2,1,2,0,20220324,2083630.0,416726.0
2,1,2,0,20220325,1383801.0,461267.0
2,1,2,0,20220326,1768510.0,353702.0
2,1,2,0,20220327,1693972.0,423493.0
2,1,2,0,20220328,1773560.0,443390.0
2,1,2,0,20220329,2395518.0,399253.0
2,1,2,0,20220330,1048986.0,349662.0
2,1,2,0,20220331,2187054.0,364509.0
2,1,2,0,20220401,803960.0,200990.0
2,1,2,0,20220402,1547825.0,309565.0
2,1,2,0,20220403,676296.0,169074.0
2,1,2,0,20220404,2944554.0,490759.0
2,1,2,0,20220405,1500456.0,250076.0
2,1,2,0,20220406,1082922.0,180487.0
2,1,2,0,20220407,1957986.0,326331.0
2,1,2,0,20220408,2232504.0,372084.0
2,1,2,0,20220409,651248.0,162812.0
2,1,2,0,20220410,1258056.0,314514.0
2,1,2,0,20220411,1018484.0,254621.0
2,1,2,0,20220412,1771944.0,442986.0
2,1,2,0,20220413,2786994.0,464499.0
2,1,2,0,20220414,2908194.0,484699.0
2,1,2,0,20220415,776488.0,194122.0
2,1,2,0,20220416,1115040.0,223008.0
2,1,2,0,20220417,2648220.0,441370.0
2,1,2,0,20220418,1661652.0,415413.0
2,1,2,0,20220419,1287245.0,257449.0
2,1,2,0,20220420,1677812.0,419453.0
2,1,2,0,20220421,1630544.0,407636.0
2,1,2,0,20220422,878397.0,292799.0
2,1,2,0,20220423,1402284.0,233714.0
2,1,2,0,20220424,1022928.0,255732.0
2,1,2,0,20220425,1493992.0,373498.0
2,1,2,0,20220426,469650.0,156550.0
2,1,2,0,20220427,1665894.0,277649.0
2,1,2,0,20220428,843552.0,140592.0
2,1,2,0,20220429,2398245.0,479649.0
2,1,2,0,20220430,848097.0,282699.0
2,1,2,0,20220501,1220787.0,406929.0
2,1,2,0,20220502,684780.0,228260.0
2,1,2,0,20220503,2455815.0,491163.0
2,1,2,0,20220504,1290275.0,258055.0
2,1,2,0,20220505,1678014.0,279669.0
2,1,2,0,20220506,1199375.0,239875.0
2,1,2,0,20220507,1132210.0,226442.0
2,1,2,0,20220508,1893750.0,315625.0
2,1,2,0,20220509,1366732.0,341683.0
2,1,2,0,20220510,2210688.0,368448.0
2,1,2,0,20220511,1831332.0,305222.0
2,1,2,0,20220512,2422788.0,403798.0
2,1,2,0,20220513,1889104.0,472276.0
2,1,2,0,20220514,1348956.0,449652.0
2,1,2,0,20220515,596001.0,198667.0
2,1,2,0,20220516,968792.0,242198.0
2,1,2,0,20220517,1387740.0,277548.0
2,1,2,0,20220518,980205.0,326735.0
2,1,2,0,20220519,1596810.0,319362.0
2,1,2,0,20220520,2093730.0,348955.0
2,1,2,0,20220521,437229.0,145743.0
2,1,2,0,20220522,1669025.0,333805.0
2,1,2,0,20220523,829008.0,276336.0
2,1,2,0,20220524,1417737.0,472579.0
2,1,2,0,20220525,1681852.0,420463.0
2,1,2,0,20220526,762954.0,127159.0
2,1,2,0,20220527,1294416.0,431472.0
2,1,2,0,20220528,1945765.0,389153.0
2,1,2,0,20220529,715080.0,143016.0
2,1,2,0,20220530,633270.0,126654.0
2,1,2,0,20220531,505404.0,168468.0
2,1,2,0,20220601,1156854.0,385618.0
2,1,2,0,20220602,809010.0,161802.0
2,1,2,0,20220603,1991215.0,398243.0
2,1,2,0,20220604,1476216.0,369054.0
2,1,2,0,20220605,1471368.0,245228.0
2,1,2,0,20220606,1180892.0,295223.0
2,1,2,0,20220607,1045350.0,348450.0
2,1,2,0,20220608,2343200.0,468640.0
2,1,2,0,20220609,1910718.0,318453.0
2,1,2,0,20220610,1404708.0,468236.0
2,1,2,0,20220611,649430.0,129886.0
2,1,2,0,20220612,2056865.0,411373.0
2,1,2,0,20220613,649329.0,216443.0
2,1,2,0,20220614,1387134.0,462378.0
2,1,2,0,20220615,1264520.0,252904.0
2,1,2,0,20220616,1556612.0,389153.0
2,1,2,0,20220617,406020.0,135340.0
2,1,2,0,20220618,1599234.0,266539.0
2,1,2,0,20220619,1312596.0,218766.0
2,1,2,0,20220620,846380.0,169276.0
2,1,2,0,20220621,1949805.0,389961.0
2,1,2,0,20220622,825372.0,206343.0
2,1,2,0,20220623,1076256.0,269064.0
2,1,2,0,20220624,625089.0,208363.0
2,1,2,0,20220625,1385316.0,346329.0
2,1,2,0,20220626,607212.0,151803.0
2,1,2,0,20220627,702960.0,234320.0
2,1,2,0,20220628,1881024.0,470256.0
2,1,2,0,20220629,515706.0,171902.0
2,1,2,0,20220630,419049.0,139683.0
2,1,2,0,20220701,736290.0,147258.0
2,1,2,0,20220702,2401578.0,400263.0
2,1,2,0,20220703,815575.0,163115.0
2,1,2,0,20220704,1198668.0,199778.0
2,1,2,0,20220705,1017474.0,169579.0
2,1,2,0,20220706,892335.0,178467.0
2,1,2,0,20220707,1742856.0,290476.0
2,1,2,0,20220708,1673772.0,278962.0
2,1,2,0,20220709,1425312.0,237552.0
2,1,2,0,20220710,912232.0,228058.0
2,1,2,0,20220711,2602164.0,433694.0
2,1,2,0,20220712,1409253.0,469751.0
2,1,2,0,20220713,923948.0,230987.0
2,1,2,0,20220714,2175035.0,435007.0
2,1,2,0,20220715,2677914.0,446319.0
2,1,2,0,20220716,1952532.0,488133.0
2,1,2,0,20220717,1381276.0,345319.0
2,1,2,0,20220718,393597.0,131199.0
2,1,2,0,20220719,1329867.0,443289.0
2,1,2,0,20220720,929200.0,232300.0
2,1,2,0,20220721,1544694.0,257449.0
2,1,2,0,20220722,1482276.0,247046.0
2,1,2,0,20220723,911424.0,303808.0
2,1,2,0,20220724,1767096.0,294516.0
2,1,2,0,20220725,2389155.0,477831.0
2,1,2,0,20220726,1631150.0,326230.0
2,1,2,0,20220727,835977.0,278659.0
2,1,2,0,20220728,2837898.0,472983.0
2,1,2,0,20220729,444198.0,148066.0
2,1,2,0,20220730,830826.0,138471.0
2,1,2,0,20220731,1585700.0,396425.0
2,1,2,0,20220801,1779216.0,296536.0
2,1,2,0,20220802,1291992.0,430664.0
2,1,2,0,20220803,1167055.0,233411.0
2,1,2,0,20220804,2388650.0,477730.0
2,1,2,0,20220805,1201698.0,400566.0
2,1,2,0,20220806,1747300.0,349460.0
2,1,2,0,20220807,2406830.0,481366.0
2,1,2,0,20220808,935664.0,155944.0
2,1,2,0,20220809,1427736.0,475912.0
2,1,2,0,20220810,1219878.0,406626.0
2,1,2,0,20220811,2064440.0,412888.0
2,1,2,0,20220812,1155642.0,385214.0
2,1,2,0,20220813,1080498.0,360166.0
2,1,2,0,20220814,1442280.0,240380.0
2,1,2,0,20220815,2142210.0,357035.0
2,1,2,0,20220816,1361985.0,272397.0
2,1,2,0,20220817,1161702.0,387234.0
2,1,2,0,20220818,922635.0,184527.0
2,1,2,0,20220819,1687912.0,421978.0
2,1,2,0,20220820,1728918.0,288153.0
2,1,2,0,20220821,374205.0,124735.0
2,1,2,0,20220822,929301.0,309767.0
2,1,2,0,20220823,2685792.0,447632.0
2,1,2,0,20220824,1450360.0,362590.0
2,1,2,0,20220825,726796.0,181699.0
2,1,2,0,20220826,786588.0,262196.0
2,1,2,0,20220827,1209980.0,241996.0
2,1,2,0,20220828,2933646.0,488941.0
2,1,2,0,20220829,1633675.0,326735.0
2,1,2,0,20220830,1812546.0,302091.0
2,1,2,0,20220831,366630.0,122210.0
2,1,2,0,20220901,1480761.0,493587.0
2,1,2,0,20220902,1028988.0,257247.0
2,1,2,0,20220903,1661652.0,276942.0
2,1,2,0,20220904,746895.0,149379.0
2,1,2,0,20220905,1143724.0,285931.0
2,1,2,0,20220906,704576.0,176144.0
2,1,2,0,20220907,1322292.0,330573.0
2,1,2,0,20220908,2322192.0,387032.0
2,1,2,0,20220909,1015656.0,169276.0
2,1,2,0,20220910,632361.0,210787.0
2,1,2,0,20220911,1403496.0,467832.0
2,1,2,0,20220912,1428140.0,357035.0
2,1,2,0,20220913,1745280.0,436320.0
2,1,2,0,20220914,425109.0,141703.0
2,1,2,0,20220915,1722858.0,287143.0
2,1,2,0,20220916,607515.0,121503.0
2,1,2,0,20220917,636704.0,159176.0
2,1,2,0,20220918,1332594.0,222099.0
2,1,2,0,20220919,1622262.0,270377.0
2,1,2,0,20220920,419049.0,139683.0
2,1,2,0,20220921,1462278.0,243713.0
2,1,2,0,20220922,2470965.0,494193.0
2,1,2,0,20220923,1845472.0,461368.0
2,1,2,0,20220924,929200.0,232300.0
2,1,2,0,20220925,1308455.0,261691.0
2,1,2,0,20220926,984245.0,196849.0
2,1,2,0,20220927,700940.0,140188.0
2,1,2,0,20220928,1535705.0,307141.0
2,1,2,0,20220929,1585700.0,396425.0
2,1,2,0,20220930,881730.0,146955.0
2,1,2,0,20221001,1136856.0,378952.0
2,1,2,0,20221002,1035654.0,172609.0
2,1,2,0,20221003,769620.0,192405.0
2,1,2,0,20221004,740532.0,246844.0
2,1,2,0,20221005,1671752.0,417938.0
2,1,2,0,20221006,1118070.0,223614.0
2,1,2,0,20221007,716090.0,143218.0
2,1,2,0,20221008,1056561.0,352187.0
2,1,2,0,20221009,1197759.0,399253.0
2,1,2,0,20221010,2051815.0,410363.0
2,1,2,0,20221011,1216848.0,202808.0
2,1,2,0,20221012,2378045.0,475609.0
2,1,2,0,20221013,1833150.0,305525.0
2,1,2,0,20221014,600344.0,150086.0
2,1,2,0,20221015,1117464.0,372488.0
2,1,2,0,20221016,723867.0,241289.0
2,1,2,0,20221017,1639230.0,327846.0
2,1,2,0,20221018,1471974.0,490658.0
2,1,2,0,20221019,2324010.0,464802.0
2,1,2,0,20221020,1342088.0,335522.0
2,1,2,0,20221021,1132210.0,226442.0
2,1,2,0,20221022,1198668.0,299667.0
2,1,2,0,20221023,2099184.0,349864.0
2,1,2,0,20221024,662560.0,165640.0
2,1,2,0,20221025,1125140.0,281285.0
2,1,2,0,20221026,1008990.0,168165.0
2,1,2,0,20221027,1948290.0,324715.0
2,1,2,0,20221028,2484600.0,414100.0
2,1,2,0,20221029,1397840.0,349460.0
2,1,2,0,20221030,1411475.0,282295.0
2,1,2,0,20221031,1692760.0,338552.0
2,1,1,0,20200101,1754168.0,438542.0
2,1,1,0,20200102,3588732.0,598122.0
2,1,1,0,20200103,2379156.0,594789.0
2,1,1,0,20200104,1726797.0,575599.0
2,1,1,0,20200105,1052016.0,263004.0
2,1,1,0,20200106,1040502.0,346834.0
2,1,1,0,20200107,2032625.0,406525.0
2,1,1,0,20200108,2114940.0,528735.0
2,1,1,0,20200109,1376832.0,229472.0
2,1,1,0,20200110,2126656.0,531664.0
2,1,1,0,20200111,803253.0,267751.0
2,1,1,0,20200112,2077570.0,415514.0
2,1,1,0,20200113,1943745.0,388749.0
2,1,1,0,20200114,1938594.0,323099.0
2,1,1,0,20200115,3618426.0,603071.0
2,1,1,0,20200116,1097769.0,365923.0
2,1,1,0,20200117,2640342.0,440057.0
2,1,1,0,20200118,2199275.0,439855.0
2,1,1,0,20200119,996264.0,332088.0
2,1,1,0,20200120,2137362.0,356227.0
2,1,1,0,20200121,802344.0,267448.0
2,1,1,0,20200122,1830120.0,305020.0
2,1,1,0,20200123,830220.0,276740.0
2,1,1,0,20200124,1495810.0,299162.0
2,1,1,0,20200125,782346.0,260782.0
2,1,1,0,20200126,911424.0,227856.0
2,1,1,0,20200127,1336836.0,334209.0
2,1,1,0,20200128,1929504.0,482376.0
2,1,1,0,20200129,3397236.0,566206.0
2,1,1,0,20200130,1711344.0,427836.0
2,1,1,0,20200131,1660440.0,553480.0
2,1,1,0,20200201,1137260.0,227452.0
2,1,1,0,20200202,904152.0,226038.0
2,1,1,0,20200203,2895165.0,579033.0
2,1,1,0,20200204,1600446.0,266741.0
2,1,1,0,20200205,1387336.0,346834.0
2,1,1,0,20200206,1463490.0,243915.0
2,1,1,0,20200207,2501568.0,416928.0
2,1,1,0,20200208,2356330.0,471266.0
2,1,1,0,20200209,1906476.0,476619.0
2,1,1,0,20200210,1143825.0,381275.0
2,1,1,0,20200211,1283508.0,320877.0
