d_kpi_id,d_level0_id,Period_int,PeriodName,Grain,Denominator,Numerator,Denominator_LP,Numerator_LP,KPICode,KPIName,KPIDescription,KPIGroup,numerator_id,denominator_id,HigherIs(1=positive),IsCum,Calculation,Notation,Target,AggregateNum,AggregateDenom,Level0_Attribuut,Level1_Attribuut,Level2_Attribuut,GroupImage,KPIImage,Sorting,kpicolor,oprollen,live,visual,d_f_level0_id,Level0Name,Level0NameShort,Level0Description,Level0Entitytype,Level0Color,Level0Color2,Level0Color3,Level0Color4,Level0Color5,Level0Extra1,Level0Extra2,Level0Extra3
2,1,2020-07-17,17/07/2020,D,31941856.0,8252710.0,19508049.0,6082321.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-07-18,18/07/2020,D,42166288.0,7574596.0,31941856.0,8252710.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-07-19,19/07/2020,D,16276251.0,3820830.0,42166288.0,7574596.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-07-20,20/07/2020,D,14931941.0,3103730.0,16276251.0,3820830.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-07-21,21/07/2020,D,40436360.0,6946477.0,14931941.0,3103730.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-07-22,22/07/2020,D,18786909.0,3919608.0,40436360.0,6946477.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-07-23,23/07/2020,D,51683114.0,10687921.0,18786909.0,3919608.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-07-24,24/07/2020,D,25795501.0,8304725.0,51683114.0,10687921.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-07-25,25/07/2020,D,15201712.0,3440868.0,25795501.0,8304725.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-07-26,26/07/2020,D,35303237.0,8297150.0,15201712.0,3440868.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-07-27,27/07/2020,D,27510986.0,5417438.0,35303237.0,8297150.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-07-28,28/07/2020,D,27954477.0,8586818.0,27510986.0,5417438.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-07-29,29/07/2020,D,10011827.0,2855169.0,27954477.0,8586818.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-07-30,30/07/2020,D,16837205.0,3219375.0,10011827.0,2855169.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-07-31,2020 July,M,868264478.0,11165348.0,0.0,0.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-07-31,31/07/2020,D,39672699.0,8237358.0,16837205.0,3219375.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-08-01,01/08/2020,D,19060821.0,4575906.0,39672699.0,8237358.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-08-02,02/08/2020,D,51638068.0,9005766.0,19060821.0,4575906.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-08-03,03/08/2020,D,25511691.0,5040607.0,51638068.0,9005766.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-08-04,04/08/2020,D,19277264.0,4632264.0,25511691.0,5040607.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-08-05,05/08/2020,D,32397366.0,6554900.0,19277264.0,4632264.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-08-06,06/08/2020,D,17865587.0,3667310.0,32397366.0,6554900.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-08-07,07/08/2020,D,25708944.0,8262608.0,17865587.0,3667310.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-08-08,08/08/2020,D,38876718.0,9538743.0,25708944.0,8262608.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-08-09,09/08/2020,D,29934986.0,5482381.0,38876718.0,9538743.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-08-10,10/08/2020,D,18909220.0,3510760.0,29934986.0,5482381.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-08-11,11/08/2020,D,28917613.0,8821643.0,18909220.0,3510760.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-08-12,12/08/2020,D,17609249.0,3496014.0,28917613.0,8821643.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-08-13,13/08/2020,D,18389272.0,3892641.0,17609249.0,3496014.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-08-14,14/08/2020,D,28450589.0,8912644.0,18389272.0,3892641.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-08-15,15/08/2020,D,42725727.0,10295738.0,28450589.0,8912644.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-08-16,16/08/2020,D,34472411.0,6960516.0,42725727.0,10295738.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-08-17,17/08/2020,D,14177471.0,3770532.0,34472411.0,6960516.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-08-18,18/08/2020,D,13465724.0,3424405.0,14177471.0,3770532.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-08-19,19/08/2020,D,52759976.0,9145348.0,13465724.0,3424405.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-08-20,20/08/2020,D,22109607.0,4072320.0,52759976.0,9145348.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-08-21,21/08/2020,D,15904066.0,3805377.0,22109607.0,4072320.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-08-22,22/08/2020,D,39192141.0,6800734.0,15904066.0,3805377.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-08-23,23/08/2020,D,39811372.0,6952133.0,39192141.0,6800734.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-08-24,24/08/2020,D,23793075.0,7198472.0,39811372.0,6952133.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-08-25,25/08/2020,D,41770166.0,10003747.0,23793075.0,7198472.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-08-26,26/08/2020,D,44499994.0,10341592.0,41770166.0,10003747.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-08-27,27/08/2020,D,15066675.0,2858300.0,44499994.0,10341592.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-08-28,28/08/2020,D,42239715.0,8837803.0,15066675.0,2858300.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-08-29,29/08/2020,D,34533819.0,8600251.0,42239715.0,8837803.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-08-30,30/08/2020,D,37711784.0,9233925.0,34533819.0,8600251.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-08-31,2020 August,M,898847278.0,10771448.0,868264478.0,11165348.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-08-31,31/08/2020,D,12066167.0,3063128.0,37711784.0,9233925.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-09-01,01/09/2020,D,15676311.0,4649636.0,12066167.0,3063128.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-09-02,02/09/2020,D,25108196.0,6331488.0,15676311.0,4649636.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-09-03,03/09/2020,D,16194037.0,4653171.0,25108196.0,6331488.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-09-04,04/09/2020,D,43461411.0,10827099.0,16194037.0,4653171.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-09-05,05/09/2020,D,15820337.0,4074037.0,43461411.0,10827099.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-09-06,06/09/2020,D,55477886.0,9556519.0,15820337.0,4074037.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-09-07,07/09/2020,D,53542827.0,9365124.0,55477886.0,9556519.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-09-08,08/09/2020,D,26696421.0,6232407.0,53542827.0,9365124.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-09-09,09/09/2020,D,19485728.0,5009903.0,26696421.0,6232407.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-09-10,10/09/2020,D,16477847.0,3351887.0,19485728.0,5009903.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-09-11,11/09/2020,D,33756119.0,8352599.0,16477847.0,3351887.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-09-12,12/09/2020,D,32656027.0,10151207.0,33756119.0,8352599.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-09-13,13/09/2020,D,17989009.0,3922638.0,32656027.0,10151207.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-09-14,14/09/2020,D,29425340.0,7102623.0,17989009.0,3922638.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-09-15,15/09/2020,D,34653807.0,10370175.0,29425340.0,7102623.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-09-16,16/09/2020,D,27177484.0,8383606.0,34653807.0,10370175.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-09-17,17/09/2020,D,26121125.0,7674889.0,27177484.0,8383606.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-09-18,18/09/2020,D,21478155.0,3718214.0,26121125.0,7674889.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-09-19,19/09/2020,D,45960353.0,7930823.0,21478155.0,3718214.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-09-20,20/09/2020,D,18080818.0,3733970.0,45960353.0,7930823.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-09-21,21/09/2020,D,13704286.0,3298155.0,18080818.0,3733970.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-09-22,22/09/2020,D,22260299.0,6670343.0,13704286.0,3298155.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-09-23,23/09/2020,D,19498656.0,4647414.0,22260299.0,6670343.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-09-24,24/09/2020,D,15207570.0,4550959.0,19498656.0,4647414.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-09-25,25/09/2020,D,24416750.0,7744074.0,15207570.0,4550959.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-09-26,26/09/2020,D,26501390.0,5168877.0,24416750.0,7744074.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-09-27,27/09/2020,D,10547329.0,3216446.0,26501390.0,5168877.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
2,1,2020-09-28,28/09/2020,D,10753268.0,3323001.0,10547329.0,3216446.0,%_ziekteverzuim,Ziekteverzuim,Ziekteverzuim,HR,3,4,1,1,2,%,"0,04%",1,1,Directie,Afdeling,Locatie,person,,2,red,y,1,Scatter,1,COA,COA,COA,Directie,#F28C28,#F28C28,#F28C28,#F28C28,#F28C28,,,
