d_kpi_id,d_level0_id,Period_int,PeriodName,Grain,Denominator,Numerator,Denominator_LP,Numerator_LP
2,1,2021-08-21 00:00:00,21/08/2021,D,37872677.0,6543184.0,32284044.0,5542880.0
2,1,2021-08-22 00:00:00,22/08/2021,D,15362706.0,4024345.0,37872677.0,6543184.0
2,1,2021-08-23 00:00:00,23/08/2021,D,31352925.0,9672265.0,15362706.0,4024345.0
2,1,2021-08-24 00:00:00,24/08/2021,D,49788354.0,8438651.0,31352925.0,9672265.0
2,1,2021-08-25 00:00:00,25/08/2021,D,20975781.0,4117265.0,49788354.0,8438651.0
2,1,2021-08-26 00:00:00,26/08/2021,D,32930040.0,8544600.0,20975781.0,4117265.0
2,1,2021-08-27 00:00:00,27/08/2021,D,17297765.0,3471471.0,32930040.0,8544600.0
2,1,2021-08-28 00:00:00,28/08/2021,D,60303969.0,10523291.0,17297765.0,3471471.0
2,1,2021-08-29 00:00:00,29/08/2021,D,33434232.0,8441984.0,60303969.0,10523291.0
2,1,2021-08-30 00:00:00,30/08/2021,D,22132029.0,4019800.0,33434232.0,8441984.0
2,1,2021-08-31 00:00:00,2021 August,M,988716775.0,11352501.0,947838843.0,11357652.0
2,1,2021-08-31 00:00:00,31/08/2021,D,32869036.0,5996875.0,22132029.0,4019800.0
2,1,2021-09-01 00:00:00,01/09/2021,D,34679966.0,7155850.0,32869036.0,5996875.0
2,1,2021-09-02 00:00:00,02/09/2021,D,18675001.0,3378046.0,34679966.0,7155850.0
2,1,2021-09-03 00:00:00,03/09/2021,D,16362000.0,3747201.0,18675001.0,3378046.0
2,1,2021-09-04 00:00:00,04/09/2021,D,32159612.0,8012431.0,16362000.0,3747201.0
2,1,2021-09-05 00:00:00,05/09/2021,D,41426564.0,8444812.0,32159612.0,8012431.0
2,1,2021-09-06 00:00:00,06/09/2021,D,14294227.0,4332395.0,41426564.0,8444812.0
2,1,2021-09-07 00:00:00,07/09/2021,D,39071749.0,9312806.0,14294227.0,4332395.0
2,1,2021-09-08 00:00:00,08/09/2021,D,24401701.0,7831136.0,39071749.0,9312806.0
2,1,2021-09-09 00:00:00,09/09/2021,D,45984593.0,8111512.0,24401701.0,7831136.0
2,1,2021-09-10 00:00:00,10/09/2021,D,29684102.0,6883352.0,45984593.0,8111512.0
2,1,2021-09-11 00:00:00,11/09/2021,D,42912880.0,8828915.0,29684102.0,6883352.0
2,1,2021-09-12 00:00:00,12/09/2021,D,52107011.0,8959508.0,42912880.0,8828915.0
2,1,2021-09-13 00:00:00,13/09/2021,D,36071645.0,7647619.0,52107011.0,8959508.0
2,1,2021-09-14 00:00:00,14/09/2021,D,45103065.0,8899615.0,36071645.0,7647619.0
2,1,2021-09-15 00:00:00,15/09/2021,D,40076396.0,7980010.0,45103065.0,8899615.0
2,1,2021-09-16 00:00:00,16/09/2021,D,41305465.0,8382697.0,40076396.0,7980010.0
2,1,2021-09-17 00:00:00,17/09/2021,D,26143850.0,5303308.0,41305465.0,8382697.0
2,1,2021-09-18 00:00:00,18/09/2021,D,39321825.0,9209079.0,26143850.0,5303308.0
2,1,2021-09-19 00:00:00,19/09/2021,D,24758837.0,4743869.0,39321825.0,9209079.0
2,1,2021-09-20 00:00:00,20/09/2021,D,29664508.0,6156556.0,24758837.0,4743869.0
2,1,2021-09-21 00:00:00,21/09/2021,D,28543610.0,5217458.0,29664508.0,6156556.0
2,1,2021-09-22 00:00:00,22/09/2021,D,27706017.0,6825782.0,28543610.0,5217458.0
2,1,2021-09-23 00:00:00,23/09/2021,D,23239393.0,4809721.0,27706017.0,6825782.0
2,1,2021-09-24 00:00:00,24/09/2021,D,41335462.0,8598332.0,23239393.0,4809721.0
2,1,2021-09-25 00:00:00,25/09/2021,D,33550685.0,10388658.0,41335462.0,8598332.0
2,1,2021-09-26 00:00:00,26/09/2021,D,20827614.0,3572976.0,33550685.0,10388658.0
2,1,2021-09-27 00:00:00,27/09/2021,D,29194252.0,7301694.0,20827614.0,3572976.0
2,1,2021-09-28 00:00:00,28/09/2021,D,52294568.0,9258064.0,29194252.0,7301694.0
2,1,2021-09-29 00:00:00,29/09/2021,D,44244767.0,10512181.0,52294568.0,9258064.0
2,1,2021-09-30 00:00:00,2021 September,M,989123401.0,11386942.0,988716775.0,11352501.0
2,1,2021-09-30 00:00:00,30/09/2021,D,13982036.0,3210083.0,44244767.0,10512181.0
2,1,2021-09-30 00:00:00,Q3 2021,Q,2925679019.0,11400173.0,2927106149.0,11453501.0
2,1,2021-10-01 00:00:00,01/10/2021,D,12498952.0,2957987.0,13982036.0,3210083.0
2,1,2021-10-02 00:00:00,02/10/2021,D,39144065.0,7163122.0,12498952.0,2957987.0
2,1,2021-10-03 00:00:00,03/10/2021,D,37355658.0,6767202.0,39144065.0,7163122.0
2,1,2021-10-04 00:00:00,04/10/2021,D,27846205.0,5559444.0,37355658.0,6767202.0
2,1,2021-10-05 00:00:00,05/10/2021,D,10331290.0,2642968.0,27846205.0,5559444.0
2,1,2021-10-06 00:00:00,06/10/2021,D,30940340.0,7805280.0,10331290.0,2642968.0
2,1,2021-10-07 00:00:00,07/10/2021,D,20549157.0,4351585.0,30940340.0,7805280.0
2,1,2021-10-08 00:00:00,08/10/2021,D,36554728.0,9163427.0,20549157.0,4351585.0
2,1,2021-10-09 00:00:00,09/10/2021,D,29502504.0,6187159.0,36554728.0,9163427.0
2,1,2021-10-10 00:00:00,10/10/2021,D,32318485.0,9790536.0,29502504.0,6187159.0
2,1,2021-10-11 00:00:00,11/10/2021,D,58073182.0,10007989.0,32318485.0,9790536.0
2,1,2021-10-12 00:00:00,12/10/2021,D,55272452.0,9440975.0,58073182.0,10007989.0
2,1,2021-10-13 00:00:00,13/10/2021,D,37644215.0,7411582.0,55272452.0,9440975.0
2,1,2021-10-14 00:00:00,14/10/2021,D,18399877.0,3430566.0,37644215.0,7411582.0
2,1,2021-10-15 00:00:00,15/10/2021,D,18737621.0,5366635.0,18399877.0,3430566.0
2,1,2021-10-16 00:00:00,16/10/2021,D,29137187.0,5160999.0,18737621.0,5366635.0
2,1,2021-10-17 00:00:00,17/10/2021,D,39032460.0,6691856.0,29137187.0,5160999.0
2,1,2021-10-18 00:00:00,18/10/2021,D,23919123.0,7409663.0,39032460.0,6691856.0
2,1,2021-10-19 00:00:00,19/10/2021,D,14484208.0,4019093.0,23919123.0,7409663.0
2,1,2021-10-20 00:00:00,20/10/2021,D,10352298.0,2835676.0,14484208.0,4019093.0
2,1,2021-10-21 00:00:00,21/10/2021,D,22806406.0,4355322.0,10352298.0,2835676.0
2,1,2021-10-22 00:00:00,22/10/2021,D,15584502.0,4686299.0,22806406.0,4355322.0
2,1,2021-10-23 00:00:00,23/10/2021,D,29142641.0,5413297.0,15584502.0,4686299.0
2,1,2021-10-24 00:00:00,24/10/2021,D,19763882.0,4129587.0,29142641.0,5413297.0
2,1,2021-10-25 00:00:00,25/10/2021,D,49948540.0,8818613.0,19763882.0,4129587.0
2,1,2021-10-26 00:00:00,26/10/2021,D,37113359.0,7629742.0,49948540.0,8818613.0
2,1,2021-10-27 00:00:00,27/10/2021,D,13072127.0,3859715.0,37113359.0,7629742.0
2,1,2021-10-28 00:00:00,28/10/2021,D,41563924.0,8737712.0,13072127.0,3859715.0
2,1,2021-10-29 00:00:00,29/10/2021,D,27538559.0,5600753.0,41563924.0,8737712.0
2,1,2021-10-30 00:00:00,30/10/2021,D,34083763.0,7932338.0,27538559.0,5600753.0
2,1,2021-10-31 00:00:00,2021 October,M,892203094.0,10929816.0,0.0,0.0
2,1,2021-10-31 00:00:00,31/10/2021,D,19491384.0,6314722.0,34083763.0,7932338.0
2,1,2021-11-01 00:00:00,01/11/2021,D,11411586.0,3159179.0,19491384.0,6314722.0
2,1,2021-11-02 00:00:00,02/11/2021,D,17101017.0,5414004.0,11411586.0,3159179.0
2,1,2021-11-03 00:00:00,03/11/2021,D,35036799.0,7050103.0,17101017.0,5414004.0
2,1,2021-11-04 00:00:00,04/11/2021,D,23644908.0,6401582.0,35036799.0,7050103.0
2,1,2021-11-05 00:00:00,05/11/2021,D,60496071.0,10280487.0,23644908.0,6401582.0
2,1,2021-11-06 00:00:00,06/11/2021,D,16612379.0,4775381.0,60496071.0,10280487.0
2,1,2021-11-07 00:00:00,07/11/2021,D,25195561.0,7390574.0,16612379.0,4775381.0
2,1,2021-11-08 00:00:00,08/11/2021,D,25153242.0,4426931.0,25195561.0,7390574.0
2,1,2021-11-09 00:00:00,09/11/2021,D,32882065.0,8353508.0,25153242.0,4426931.0
2,1,2021-11-10 00:00:00,10/11/2021,D,14040818.0,3427940.0,32882065.0,8353508.0
2,1,2021-11-11 00:00:00,11/11/2021,D,13850433.0,4167765.0,14040818.0,3427940.0
2,1,2021-11-12 00:00:00,12/11/2021,D,22824687.0,4026971.0,13850433.0,4167765.0
2,1,2021-11-13 00:00:00,13/11/2021,D,25507348.0,7784777.0,22824687.0,4026971.0
2,1,2021-11-14 00:00:00,14/11/2021,D,48639883.0,8712967.0,25507348.0,7784777.0
2,1,2021-11-15 00:00:00,15/11/2021,D,20209898.0,5426730.0,48639883.0,8712967.0
2,1,2021-11-16 00:00:00,16/11/2021,D,15465322.0,4844768.0,20209898.0,5426730.0
2,1,2021-11-17 00:00:00,17/11/2021,D,14297358.0,3627718.0,15465322.0,4844768.0
2,1,2021-11-18 00:00:00,18/11/2021,D,25385340.0,8307654.0,14297358.0,3627718.0
2,1,2021-11-19 00:00:00,19/11/2021,D,39608362.0,9928098.0,25385340.0,8307654.0
2,1,2021-11-20 00:00:00,20/11/2021,D,13647019.0,3439858.0,39608362.0,9928098.0
2,1,2021-11-21 00:00:00,21/11/2021,D,44347282.0,7793160.0,13647019.0,3439858.0
2,1,2021-11-22 00:00:00,22/11/2021,D,27824389.0,5677816.0,44347282.0,7793160.0
2,1,2021-11-23 00:00:00,23/11/2021,D,21725807.0,6467232.0,27824389.0,5677816.0
2,1,2021-11-24 00:00:00,24/11/2021,D,38297887.0,9331592.0,21725807.0,6467232.0
2,1,2021-11-25 00:00:00,25/11/2021,D,18749438.0,4555100.0,38297887.0,9331592.0
2,1,2021-11-26 00:00:00,26/11/2021,D,42064379.0,7432691.0,18749438.0,4555100.0
2,1,2021-11-27 00:00:00,27/11/2021,D,17812057.0,3701246.0,42064379.0,7432691.0
2,1,2021-11-28 00:00:00,28/11/2021,D,31494628.0,6674181.0,17812057.0,3701246.0
2,1,2021-11-29 00:00:00,29/11/2021,D,23159098.0,4974149.0,31494628.0,6674181.0
2,1,2021-11-30 00:00:00,2021 November,M,791790712.0,10820433.0,892203094.0,10929816.0
2,1,2021-11-30 00:00:00,30/11/2021,D,25305651.0,6091209.0,23159098.0,4974149.0
2,1,2021-12-01 00:00:00,01/12/2021,D,19420179.0,4751040.0,25305651.0,6091209.0
2,1,2021-12-02 00:00:00,02/12/2021,D,22332918.0,4357746.0,19420179.0,4751040.0
2,1,2021-12-03 00:00:00,03/12/2021,D,34835809.0,8630046.0,22332918.0,4357746.0
2,1,2021-12-04 00:00:00,04/12/2021,D,25529669.0,5034446.0,34835809.0,8630046.0
2,1,2021-12-05 00:00:00,05/12/2021,D,10290890.0,2554997.0,25529669.0,5034446.0
2,1,2021-12-06 00:00:00,06/12/2021,D,39639975.0,8266850.0,10290890.0,2554997.0
2,1,2021-12-07 00:00:00,07/12/2021,D,16077887.0,4752757.0,39639975.0,8266850.0
2,1,2021-12-08 00:00:00,08/12/2021,D,49247903.0,9716604.0,16077887.0,4752757.0
2,1,2021-12-09 00:00:00,09/12/2021,D,29468568.0,6989503.0,49247903.0,9716604.0
2,1,2021-12-10 00:00:00,10/12/2021,D,34900449.0,10555813.0,29468568.0,6989503.0
2,1,2021-12-11 00:00:00,11/12/2021,D,59520714.0,10350884.0,34900449.0,10555813.0
2,1,2021-12-12 00:00:00,12/12/2021,D,28209300.0,9065356.0,59520714.0,10350884.0
2,1,2021-12-13 00:00:00,13/12/2021,D,41327887.0,8269173.0,28209300.0,9065356.0
2,1,2021-12-14 00:00:00,14/12/2021,D,38096392.0,7774071.0,41327887.0,8269173.0
2,1,2021-12-15 00:00:00,15/12/2021,D,23266158.0,7085251.0,38096392.0,7774071.0
2,1,2021-12-16 00:00:00,16/12/2021,D,16699441.0,2952735.0,23266158.0,7085251.0
2,1,2021-12-17 00:00:00,17/12/2021,D,28818431.0,9198070.0,16699441.0,2952735.0
2,1,2021-12-18 00:00:00,18/12/2021,D,25638547.0,8192817.0,28818431.0,9198070.0
2,1,2021-12-19 00:00:00,19/12/2021,D,60508393.0,10482285.0,25638547.0,8192817.0
2,1,2021-12-20 00:00:00,20/12/2021,D,45061756.0,8017582.0,60508393.0,10482285.0
2,1,2021-12-21 00:00:00,21/12/2021,D,40120735.0,9972235.0,45061756.0,8017582.0
2,1,2021-12-22 00:00:00,22/12/2021,D,31934786.0,9852348.0,40120735.0,9972235.0
2,1,2021-12-23 00:00:00,23/12/2021,D,34449585.0,6237255.0,31934786.0,9852348.0
2,1,2021-12-24 00:00:00,24/12/2021,D,38355255.0,8989404.0,34449585.0,6237255.0
2,1,2021-12-25 00:00:00,25/12/2021,D,22785600.0,7131812.0,38355255.0,8989404.0
2,1,2021-12-26 00:00:00,26/12/2021,D,16588543.0,4766897.0,22785600.0,7131812.0
2,1,2021-12-27 00:00:00,27/12/2021,D,38740166.0,6675494.0,16588543.0,4766897.0
2,1,2021-12-28 00:00:00,28/12/2021,D,20257570.0,3453695.0,38740166.0,6675494.0
2,1,2021-12-29 00:00:00,29/12/2021,D,26841457.0,6465515.0,20257570.0,3453695.0
2,1,2021-12-30 00:00:00,30/12/2021,D,23101023.0,4238768.0,26841457.0,6465515.0
2,1,2021-12-31 00:00:00,2021,Y,22937599748.0,22980934.0,21150249006.0,22960330.0
2,1,2021-12-31 00:00:00,2021 December,M,973246403.0,11407546.0,0.0,0.0
2,1,2021-12-31 00:00:00,31/12/2021,D,31180417.0,7567021.0,23101023.0,4238768.0
2,1,2021-12-31 00:00:00,Q4 2021,Q,2657240209.0,11478044.0,0.0,0.0
2,1,2022-01-01 00:00:00,01/01/2022,D,23731364.0,6390775.0,31180417.0,7567021.0
2,1,2022-01-02 00:00:00,02/01/2022,D,38484636.0,6706501.0,23731364.0,6390775.0
2,1,2022-01-03 00:00:00,03/01/2022,D,38165577.0,9287253.0,38484636.0,6706501.0
2,1,2022-01-04 00:00:00,04/01/2022,D,50848854.0,9060003.0,38165577.0,9287253.0
2,1,2022-01-05 00:00:00,05/01/2022,D,33007305.0,8069193.0,50848854.0,9060003.0
2,1,2022-01-06 00:00:00,06/01/2022,D,38666234.0,6944861.0,33007305.0,8069193.0
2,1,2022-01-07 00:00:00,07/01/2022,D,15925781.0,4126759.0,38666234.0,6944861.0
2,1,2022-01-08 00:00:00,08/01/2022,D,37485039.0,9419361.0,15925781.0,4126759.0
2,1,2022-01-09 00:00:00,09/01/2022,D,29462205.0,5988694.0,37485039.0,9419361.0
2,1,2022-01-10 00:00:00,10/01/2022,D,30234148.0,7494099.0,29462205.0,5988694.0
2,1,2022-01-11 00:00:00,11/01/2022,D,40166892.0,9961933.0,30234148.0,7494099.0
2,1,2022-01-12 00:00:00,12/01/2022,D,14974866.0,3984652.0,40166892.0,9961933.0
2,1,2022-01-13 00:00:00,13/01/2022,D,33822981.0,9913049.0,14974866.0,3984652.0
2,1,2022-01-14 00:00:00,14/01/2022,D,14226860.0,2866683.0,33822981.0,9913049.0
2,1,2022-01-15 00:00:00,15/01/2022,D,35804399.0,6439558.0,14226860.0,2866683.0
2,1,2022-01-16 00:00:00,16/01/2022,D,13034454.0,2824263.0,35804399.0,6439558.0
2,1,2022-01-17 00:00:00,17/01/2022,D,48529187.0,10043945.0,13034454.0,2824263.0
2,1,2022-01-18 00:00:00,18/01/2022,D,17269687.0,3192812.0,48529187.0,10043945.0
2,1,2022-01-19 00:00:00,19/01/2022,D,49877335.0,8533591.0,17269687.0,3192812.0
2,1,2022-01-20 00:00:00,20/01/2022,D,13472390.0,3774471.0,49877335.0,8533591.0
2,1,2022-01-21 00:00:00,21/01/2022,D,15412701.0,2953442.0,13472390.0,3774471.0
2,1,2022-01-22 00:00:00,22/01/2022,D,31693093.0,9946379.0,15412701.0,2953442.0
2,1,2022-01-23 00:00:00,23/01/2022,D,50595748.0,10279679.0,31693093.0,9946379.0
2,1,2022-01-24 00:00:00,24/01/2022,D,42300315.0,10605808.0,50595748.0,10279679.0
2,1,2022-01-25 00:00:00,25/01/2022,D,23014264.0,4623679.0,42300315.0,10605808.0
2,1,2022-01-26 00:00:00,26/01/2022,D,53026111.0,9400676.0,23014264.0,4623679.0
2,1,2022-01-27 00:00:00,27/01/2022,D,15437749.0,3192711.0,53026111.0,9400676.0
2,1,2022-01-28 00:00:00,28/01/2022,D,21609152.0,5355121.0,15437749.0,3192711.0
2,1,2022-01-29 00:00:00,29/01/2022,D,20565216.0,6054243.0,21609152.0,5355121.0
2,1,2022-01-30 00:00:00,30/01/2022,D,32041543.0,7917087.0,20565216.0,6054243.0
2,1,2022-01-31 00:00:00,2022 January,M,942567451.0,11325332.0,973246403.0,11407546.0
2,1,2022-01-31 00:00:00,31/01/2022,D,19681365.0,6339871.0,32041543.0,7917087.0
2,1,2022-02-01 00:00:00,01/02/2022,D,25980230.0,5520761.0,19681365.0,6339871.0
2,1,2022-02-02 00:00:00,02/02/2022,D,58013390.0,9881739.0,25980230.0,5520761.0
2,1,2022-02-03 00:00:00,03/02/2022,D,25742880.0,6542275.0,58013390.0,9881739.0
2,1,2022-02-04 00:00:00,04/02/2022,D,33811164.0,6250082.0,25742880.0,6542275.0
2,1,2022-02-05 00:00:00,05/02/2022,D,15372604.0,2967481.0,33811164.0,6250082.0
2,1,2022-02-06 00:00:00,06/02/2022,D,12699538.0,3028687.0,15372604.0,2967481.0
2,1,2022-02-07 00:00:00,07/02/2022,D,33888631.0,8458952.0,12699538.0,3028687.0
2,1,2022-02-08 00:00:00,08/02/2022,D,12387549.0,3078177.0,33888631.0,8458952.0
2,1,2022-02-09 00:00:00,09/02/2022,D,38633510.0,7943549.0,12387549.0,3078177.0
2,1,2022-02-10 00:00:00,10/02/2022,D,16117782.0,3665593.0,38633510.0,7943549.0
2,1,2022-02-11 00:00:00,11/02/2022,D,16349173.0,3924557.0,16117782.0,3665593.0
2,1,2022-02-12 00:00:00,12/02/2022,D,19158084.0,5772453.0,16349173.0,3924557.0
2,1,2022-02-13 00:00:00,13/02/2022,D,61773115.0,10605101.0,19158084.0,5772453.0
2,1,2022-02-14 00:00:00,14/02/2022,D,33301619.0,6207864.0,61773115.0,10605101.0
2,1,2022-02-15 00:00:00,15/02/2022,D,16186563.0,3532071.0,33301619.0,6207864.0
2,1,2022-02-16 00:00:00,16/02/2022,D,8720037.0,2565703.0,16186563.0,3532071.0
2,1,2022-02-17 00:00:00,17/02/2022,D,23625213.0,4441071.0,8720037.0,2565703.0
2,1,2022-02-18 00:00:00,18/02/2022,D,15189390.0,2969703.0,23625213.0,4441071.0
2,1,2022-02-19 00:00:00,19/02/2022,D,39516048.0,9688930.0,15189390.0,2969703.0
2,1,2022-02-20 00:00:00,20/02/2022,D,20845491.0,5327346.0,39516048.0,9688930.0
2,1,2022-02-21 00:00:00,21/02/2022,D,43096801.0,7695291.0,20845491.0,5327346.0
2,1,2022-02-22 00:00:00,22/02/2022,D,56639689.0,9894465.0,43096801.0,7695291.0
2,1,2022-02-23 00:00:00,23/02/2022,D,40649672.0,8169991.0,56639689.0,9894465.0
2,1,2022-02-24 00:00:00,24/02/2022,D,31640674.0,6580251.0,40649672.0,8169991.0
2,1,2022-02-25 00:00:00,25/02/2022,D,48411219.0,10194031.0,31640674.0,6580251.0
2,1,2022-02-26 00:00:00,26/02/2022,D,17212218.0,4058584.0,48411219.0,10194031.0
2,1,2022-02-27 00:00:00,27/02/2022,D,38213148.0,7917390.0,17212218.0,4058584.0
2,1,2022-02-28 00:00:00,2022 February,M,823237466.0,11322504.0,942567451.0,11325332.0
2,1,2022-02-28 00:00:00,28/02/2022,D,20062034.0,4868402.0,38213148.0,7917390.0
2,1,2022-03-01 00:00:00,01/03/2022,D,14718629.0,4025860.0,20062034.0,4868402.0
2,1,2022-03-02 00:00:00,02/03/2022,D,14696611.0,4499348.0,14718629.0,4025860.0
2,1,2022-03-03 00:00:00,03/03/2022,D,59919058.0,10276649.0,14696611.0,4499348.0
2,1,2022-03-04 00:00:00,04/03/2022,D,30430088.0,5223215.0,59919058.0,10276649.0
2,1,2022-03-05 00:00:00,05/03/2022,D,44448686.0,7533691.0,30430088.0,5223215.0
2,1,2022-03-06 00:00:00,06/03/2022,D,30986497.0,6423196.0,44448686.0,7533691.0
2,1,2022-03-07 00:00:00,07/03/2022,D,56684432.0,9952641.0,30986497.0,6423196.0
2,1,2022-03-08 00:00:00,08/03/2022,D,22511284.0,5570049.0,56684432.0,9952641.0
2,1,2022-03-09 00:00:00,09/03/2022,D,36062858.0,6275534.0,22511284.0,5570049.0
2,1,2022-03-10 00:00:00,10/03/2022,D,62662016.0,10752763.0,36062858.0,6275534.0
2,1,2022-03-11 00:00:00,11/03/2022,D,14247868.0,2690741.0,62662016.0,10752763.0
2,1,2022-03-12 00:00:00,12/03/2022,D,31926706.0,7720036.0,14247868.0,2690741.0
2,1,2022-03-13 00:00:00,13/03/2022,D,23467451.0,4841637.0,31926706.0,7720036.0
2,1,2022-03-14 00:00:00,14/03/2022,D,30732684.0,6131912.0,23467451.0,4841637.0
2,1,2022-03-15 00:00:00,15/03/2022,D,46776938.0,9369164.0,30732684.0,6131912.0
2,1,2022-03-16 00:00:00,16/03/2022,D,27163950.0,8921835.0,46776938.0,9369164.0
2,1,2022-03-17 00:00:00,17/03/2022,D,25358373.0,5959202.0,27163950.0,8921835.0
2,1,2022-03-18 00:00:00,18/03/2022,D,31480387.0,10020109.0,25358373.0,5959202.0
2,1,2022-03-19 00:00:00,19/03/2022,D,32470288.0,9720038.0,31480387.0,10020109.0
2,1,2022-03-20 00:00:00,20/03/2022,D,24511993.0,6854466.0,32470288.0,9720038.0
2,1,2022-03-21 00:00:00,21/03/2022,D,34291015.0,10544097.0,24511993.0,6854466.0
2,1,2022-03-22 00:00:00,22/03/2022,D,37833186.0,6806390.0,34291015.0,10544097.0
2,1,2022-03-23 00:00:00,23/03/2022,D,31815202.0,8160497.0,37833186.0,6806390.0
2,1,2022-03-24 00:00:00,24/03/2022,D,33102043.0,9676911.0,31815202.0,8160497.0
2,1,2022-03-25 00:00:00,25/03/2022,D,34142949.0,7063132.0,33102043.0,9676911.0
2,1,2022-03-26 00:00:00,26/03/2022,D,43202346.0,8858811.0,34142949.0,7063132.0
2,1,2022-03-27 00:00:00,27/03/2022,D,42526454.0,7627217.0,43202346.0,8858811.0
2,1,2022-03-28 00:00:00,28/03/2022,D,42482115.0,8890121.0,42526454.0,7627217.0
2,1,2022-03-29 00:00:00,29/03/2022,D,24529567.0,5842648.0,42482115.0,8890121.0
2,1,2022-03-30 00:00:00,30/03/2022,D,18011633.0,5519246.0,24529567.0,5842648.0
2,1,2022-03-31 00:00:00,2022 March,M,1055481815.0,11411586.0,0.0,0.0
2,1,2022-03-31 00:00:00,31/03/2022,D,52288508.0,10448248.0,18011633.0,5519246.0
2,1,2022-03-31 00:00:00,Q1 2022,Q,2821286732.0,11458248.0,2657240209.0,11478044.0
2,1,2022-04-01 00:00:00,01/04/2022,D,16395330.0,5308156.0,52288508.0,10448248.0
2,1,2022-04-02 00:00:00,02/04/2022,D,32535736.0,6024852.0,16395330.0,5308156.0
2,1,2022-04-03 00:00:00,03/04/2022,D,41387780.0,8377546.0,32535736.0,6024852.0
2,1,2022-04-04 00:00:00,04/04/2022,D,24137687.0,5126760.0,41387780.0,8377546.0
2,1,2022-04-05 00:00:00,05/04/2022,D,30820554.0,6475716.0,24137687.0,5126760.0
2,1,2022-04-06 00:00:00,06/04/2022,D,20521584.0,6294724.0,30820554.0,6475716.0
2,1,2022-04-07 00:00:00,07/04/2022,D,42497972.0,10272205.0,20521584.0,6294724.0
2,1,2022-04-08 00:00:00,08/04/2022,D,33126586.0,5918903.0,42497972.0,10272205.0
2,1,2022-04-09 00:00:00,09/04/2022,D,37436155.0,7608229.0,33126586.0,5918903.0
2,1,2022-04-10 00:00:00,10/04/2022,D,23374329.0,5645900.0,37436155.0,7608229.0
2,1,2022-04-11 00:00:00,11/04/2022,D,61700193.0,10473599.0,23374329.0,5645900.0
2,1,2022-04-12 00:00:00,12/04/2022,D,23971744.0,4264018.0,61700193.0,10473599.0
2,1,2022-04-13 00:00:00,13/04/2022,D,28734904.0,5888603.0,23971744.0,4264018.0
2,1,2022-04-14 00:00:00,14/04/2022,D,43946413.0,10485416.0,28734904.0,5888603.0
2,1,2022-04-15 00:00:00,15/04/2022,D,22143846.0,6817298.0,43946413.0,10485416.0
2,1,2022-04-16 00:00:00,16/04/2022,D,57938246.0,10078689.0,22143846.0,6817298.0
2,1,2022-04-17 00:00:00,17/04/2022,D,15897703.0,2844362.0,57938246.0,10078689.0
2,1,2022-04-18 00:00:00,18/04/2022,D,9525815.0,2668117.0,15897703.0,2844362.0
2,1,2022-04-19 00:00:00,19/04/2022,D,29258589.0,7044245.0,9525815.0,2668117.0
2,1,2022-04-20 00:00:00,20/04/2022,D,42922172.0,8986071.0,29258589.0,7044245.0
2,1,2022-04-21 00:00:00,21/04/2022,D,48368900.0,8197362.0,42922172.0,8986071.0
2,1,2022-04-22 00:00:00,22/04/2022,D,20772266.0,5016569.0,48368900.0,8197362.0
2,1,2022-04-23 00:00:00,23/04/2022,D,13178076.0,3188873.0,20772266.0,5016569.0
2,1,2022-04-24 00:00:00,24/04/2022,D,20096980.0,3609538.0,13178076.0,3188873.0
2,1,2022-04-25 00:00:00,25/04/2022,D,37458779.0,9284930.0,20096980.0,3609538.0
2,1,2022-04-26 00:00:00,26/04/2022,D,14118588.0,4155241.0,37458779.0,9284930.0
2,1,2022-04-27 00:00:00,27/04/2022,D,33222637.0,9871538.0,14118588.0,4155241.0
2,1,2022-04-28 00:00:00,28/04/2022,D,10890527.0,3340575.0,33222637.0,9871538.0
2,1,2022-04-29 00:00:00,29/04/2022,D,16503501.0,4710438.0,10890527.0,3340575.0
2,1,2022-04-30 00:00:00,2022 April,M,885249244.0,11248067.0,1055481815.0,11411586.0
2,1,2022-04-30 00:00:00,30/04/2022,D,32365652.0,6941730.0,16503501.0,4710438.0
2,1,2022-05-01 00:00:00,01/05/2022,D,34566644.0,8514199.0,32365652.0,6941730.0
2,1,2022-05-02 00:00:00,02/05/2022,D,31163853.0,9756095.0,34566644.0,8514199.0
2,1,2022-05-03 00:00:00,03/05/2022,D,19328471.0,4590349.0,31163853.0,9756095.0
2,1,2022-05-04 00:00:00,04/05/2022,D,46356071.0,9242409.0,19328471.0,4590349.0
2,1,2022-05-05 00:00:00,05/05/2022,D,50877841.0,8932238.0,46356071.0,9242409.0
2,1,2022-05-06 00:00:00,06/05/2022,D,27262425.0,6691250.0,50877841.0,8932238.0
2,1,2022-05-07 00:00:00,07/05/2022,D,40330007.0,7048790.0,27262425.0,6691250.0
2,1,2022-05-08 00:00:00,08/05/2022,D,42638059.0,7277151.0,40330007.0,7048790.0
2,1,2022-05-09 00:00:00,09/05/2022,D,24456241.0,4404711.0,42638059.0,7277151.0
2,1,2022-05-10 00:00:00,10/05/2022,D,17289786.0,3944959.0,24456241.0,4404711.0
2,1,2022-05-11 00:00:00,11/05/2022,D,61420928.0,10408353.0,17289786.0,3944959.0
2,1,2022-05-12 00:00:00,12/05/2022,D,45284562.0,8040206.0,61420928.0,10408353.0
2,1,2022-05-13 00:00:00,13/05/2022,D,28540378.0,5894764.0,45284562.0,8040206.0
